curve_id,axis_valid,audit_reasons,source_file,doi,record,series_name,x_name,x_unit,y_name,y_unit,time_factor_to_hours,n_unique_points,duration_hours,x_min_original,x_max_original,y_min_original,y_max_original
10.1002_adfm.202204450_Fig1_E_stability_performance_curve_pce_4f2b7529b4,True,,lab/data_all/x_time_day/10.1002_adfm.202204450/Fig1_E_stability_performance_curve_pce/accepted/10.1002_adfm.202204450__Fig1__E__stability_performance_curve_pce__Control__Series_2.csv,10.1002/adfm.202204450,Fig1_E_stability_performance_curve_pce,10.1002_adfm.202204450__Fig1__E__stability_performance_curve_pce__Control__Series_2,Time,(days),Normalized PCE,(a.u.),24.0,52,1404.4654389690115,0.5591879196954963,59.07858121007098,0.7739215304372693,0.988275940752718
10.1002_adfm.202215041_Fig3_E_stability_performance_curve_pce_5f0f1034cc,True,,lab/data_all/x_time_h/10.1002_adfm.202215041/Fig3_E_stability_performance_curve_pce/accepted/10.1002_adfm.202215041__Fig3__E__stability_performance_curve_pce__Control__Series_1.csv,10.1002/adfm.202215041,Fig3_E_stability_performance_curve_pce,10.1002_adfm.202215041__Fig3__E__stability_performance_curve_pce__Control__Series_1,Time,(h),Normalized PCE,,1.0,122,1974.343361226661,13.212124099236831,1987.555485325898,0.7971108175718022,1.0054861523991494
10.1002_adfm.202501623_Fig5_A_mppt_stability_performance_curve_pce_cross_section_6ec743916e,True,,lab/data_all/x_time_h/10.1002_adfm.202501623/Fig5_A_mppt_stability_performance_curve_pce_cross_section/accepted/10.1002_adfm.202501623__Fig5__A__mppt_stability_performance_curve_pce_cross_section__Control__Series_1.csv,10.1002/adfm.202501623,Fig5_A_mppt_stability_performance_curve_pce_cross_section,10.1002_adfm.202501623__Fig5__A__mppt_stability_performance_curve_pce_cross_section__Control__Series_1,Time,h,Normalized PCE,,1.0,57,1143.4699701395975,6.07118986541775,1149.5411600050154,0.2895815923741888,0.9857480033294748
10.1002_adma.201606806_Fig5_A_stability_performance_curve_pce_378cd30465,True,,lab/data_all/x_time_day/10.1002_adma.201606806/Fig5_A_stability_performance_curve_pce/accepted/10.1002_adma.201606806__Fig5__A__stability_performance_curve_pce__PCBM__Series_2.csv,10.1002/adma.201606806,Fig5_A_stability_performance_curve_pce,10.1002_adma.201606806__Fig5__A__stability_performance_curve_pce__PCBM__Series_2,Time,day,Normalized PCE,,24.0,54,1036.6715731339987,-0.0096336841839761,43.1850151963993,0.7338224297219182,1.004216217698754
10.1002_adma.201606806_Fig5_A_stability_performance_curve_pce_490ce04227,True,,lab/data_all/x_time_day/10.1002_adma.201606806/Fig5_A_stability_performance_curve_pce/accepted/10.1002_adma.201606806__Fig5__A__stability_performance_curve_pce__Control__Series_1.csv,10.1002/adma.201606806,Fig5_A_stability_performance_curve_pce,10.1002_adma.201606806__Fig5__A__stability_performance_curve_pce__Control__Series_1,Time,day,Normalized PCE,,24.0,55,1056.2314141365268,-0.0096336841839761,44.00000857150464,0.4699051396606951,0.9993588442620444
10.1002_adma.201706126_Fig5_C_stability_performance_curve_e3cc067d22,True,,lab/data_all/x_time_h/10.1002_adma.201706126/Fig5_C_stability_performance_curve/accepted/10.1002_adma.201706126__Fig5__C__stability_performance_curve__CB_with_0.0_mg_ml_PBDB-T__Series_2.csv,10.1002/adma.201706126,Fig5_C_stability_performance_curve,10.1002_adma.201706126__Fig5__C__stability_performance_curve__CB_with_0.0_mg_ml_PBDB-T__Series_2,Time,hours,Normalized PCE,,1.0,68,3590.783910161037,1.296935384127096,3592.0808455451643,0.5045445097281288,0.9953316814809448
10.1002_adma.201800544_Fig3_A_stability_performance_curve_b33d04bb53,True,,lab/data_all/x_time_h/10.1002_adma.201800544/Fig3_A_stability_performance_curve/accepted/10.1002_adma.201800544__Fig3__A__stability_performance_curve__Reference__Series_1.csv,10.1002/adma.201800544,Fig3_A_stability_performance_curve,10.1002_adma.201800544__Fig3__A__stability_performance_curve__Reference__Series_1,Time,h,Normalized PCE,,1.0,82,1397.0172607664183,-4.098204656274277,1392.919056110144,0.0251662128441838,1.006634637392951
10.1002_adma.201901242_Fig5_C_stability_performance_curve_pce_d1cdf55a17,True,,lab/data_all/x_time_h/10.1002_adma.201901242/Fig5_C_stability_performance_curve_pce/accepted/10.1002_adma.201901242__Fig5__C__stability_performance_curve_pce__Control__Series_1.csv,10.1002/adma.201901242,Fig5_C_stability_performance_curve_pce,10.1002_adma.201901242__Fig5__C__stability_performance_curve_pce__Control__Series_1,Time (h),(h),Norm. PCE,,1.0,53,1670.0133927610427,-1.8564792445839655,1668.1569135164589,0.8120041100084064,1.0030634683336894
10.1002_adma.201907769_Fig4_F_jv_curve_stability_performance_jsc_d71ae30e69,True,,lab/data_all/x_time_h/10.1002_adma.201907769/Fig4_F_jv_curve_stability_performance_jsc/accepted/10.1002_adma.201907769__Fig4__F__jv_curve_stability_performance_jsc__Control__Series_1.csv,10.1002/adma.201907769,Fig4_F_jv_curve_stability_performance_jsc,10.1002_adma.201907769__Fig4__F__jv_curve_stability_performance_jsc__Control__Series_1,Time,(h),Normalized PCE,(a.u.),1.0,128,2197.7967909705776,0.0726482691406431,2197.8694392397183,0.3311936895331109,0.9993242616229356
10.1002_adma.202003296_Fig5_A_stability_performance_curve_pce_080782a4c2,True,,lab/data_all/x_time_h/10.1002_adma.202003296/Fig5_A_stability_performance_curve_pce/accepted/10.1002_adma.202003296__Fig5__A__stability_performance_curve_pce__Control__Series_1.csv,10.1002/adma.202003296,Fig5_A_stability_performance_curve_pce,10.1002_adma.202003296__Fig5__A__stability_performance_curve_pce__Control__Series_1,Time (hour),hour,Normalized PCE,,1.0,51,1065.7747270492353,-10.441244265648322,1055.333482783587,0.5711582232251031,1.003766060327491
10.1002_adma.202007431_Fig4_F_stability_performance_curve_pce_2ecfc577e6,True,,lab/data_all/x_time_h/10.1002_adma.202007431/Fig4_F_stability_performance_curve_pce/accepted/10.1002_adma.202007431__Fig4__F__stability_performance_curve_pce__HL38__Series_1.csv,10.1002/adma.202007431,Fig4_F_stability_performance_curve_pce,10.1002_adma.202007431__Fig4__F__stability_performance_curve_pce__HL38__Series_1,Time,(h),PCE,(%),1.0,183,1024.720462498641,-1.5157552637788427,1023.204707234862,18.898727132831276,21.99243052199894
10.1002_adma.202007431_Fig4_F_stability_performance_curve_pce_c35860acd0,True,,lab/data_all/x_time_h/10.1002_adma.202007431/Fig4_F_stability_performance_curve_pce/accepted/10.1002_adma.202007431__Fig4__F__stability_performance_curve_pce__spiro-MeOTAD__Series_2.csv,10.1002/adma.202007431,Fig4_F_stability_performance_curve_pce,10.1002_adma.202007431__Fig4__F__stability_performance_curve_pce__spiro-MeOTAD__Series_2,Time,(h),PCE,(%),1.0,184,1030.3507947101716,-1.5157552637788427,1028.8350394463928,5.712450392116629,20.775235745932974
10.1002_adma.202103231_Fig6_A_stability_performance_curve_4f7894bdf5,True,,lab/data_all/x_time_h/10.1002_adma.202103231/Fig6_A_stability_performance_curve/accepted/10.1002_adma.202103231__Fig6__A__stability_performance_curve__Control__Series_2.csv,10.1002/adma.202103231,Fig6_A_stability_performance_curve,10.1002_adma.202103231__Fig6__A__stability_performance_curve__Control__Series_2,Time,(h),PCE,(%),1.0,119,1987.7151159492753,1.092681729175922,1988.8077976784512,0.9009212412576952,1.0067026633837906
10.1002_adma.202109348_Fig4_D_stability_performance_curve_pce_d0e3bbef03,True,,lab/data_all/x_time_h/10.1002_adma.202109348/Fig4_D_stability_performance_curve_pce/accepted/10.1002_adma.202109348__Fig4__D__stability_performance_curve_pce__2D_3D_mixed_perovskite_composites__Series_2.csv,10.1002/adma.202109348,Fig4_D_stability_performance_curve_pce,10.1002_adma.202109348__Fig4__D__stability_performance_curve_pce__2D_3D_mixed_perovskite_composites__Series_2,Time (hours),hours,Normalized PCEs (a.u.),a.u.,1.0,51,1779.3368120932869,4.254788379669321,1783.591600472956,0.3006039518856439,1.0019619719619712
10.1002_adma.202302839_Fig2_G_stability_performance_curve_c4c7cb702d,True,,lab/data_all/x_time_h/10.1002_adma.202302839/Fig2_G_stability_performance_curve/accepted/10.1002_adma.202302839__Fig2__G__stability_performance_curve__Control__Series_2.csv,10.1002/adma.202302839,Fig2_G_stability_performance_curve,10.1002_adma.202302839__Fig2__G__stability_performance_curve__Control__Series_2,Time,h,Normalized PCE,,1.0,83,1945.5073918533037,22.444981562775467,1967.9523734160791,0.5298760542537803,0.9991265111754518
10.1002_adma.202302839_Fig2_H_stability_performance_curve_1bf3610108,True,,lab/data_all/x_time_h/10.1002_adma.202302839/Fig2_H_stability_performance_curve/accepted/10.1002_adma.202302839__Fig2__H__stability_performance_curve__Control__Series_1.csv,10.1002/adma.202302839,Fig2_H_stability_performance_curve,10.1002_adma.202302839__Fig2__H__stability_performance_curve__Control__Series_1,Time,(h),Normalized PCE,,1.0,80,1946.4388442460722,13.531314001511078,1959.9701582475832,0.7521996410876077,0.9958334035486378
10.1002_adma.202303869_Fig4_E_mppt_stability_performance_curve_pce_voc_5fd0691103,True,,lab/data_all/x_time_h/10.1002_adma.202303869/Fig4_E_mppt_stability_performance_curve_pce_voc/accepted/10.1002_adma.202303869__Fig4__E__mppt_stability_performance_curve_pce_voc__CsFAMA__Series_1.csv,10.1002/adma.202303869,Fig4_E_mppt_stability_performance_curve_pce_voc,10.1002_adma.202303869__Fig4__E__mppt_stability_performance_curve_pce_voc__CsFAMA__Series_1,Time,(h),PCE,(%),1.0,61,1446.501669905512,7.239845226955083,1453.7415151324672,0.7543511609493675,0.9700028946239436
10.1002_adma.202304150_Fig4_E_stability_performance_curve_pce_c4a0c3262f,True,,lab/data_all/x_time_h/10.1002_adma.202304150/Fig4_E_stability_performance_curve_pce/accepted/10.1002_adma.202304150__Fig4__E__stability_performance_curve_pce__Ref__Series_1.csv,10.1002/adma.202304150,Fig4_E_stability_performance_curve_pce,10.1002_adma.202304150__Fig4__E__stability_performance_curve_pce__Ref__Series_1,Aging Time,Hour,Normalized PCE,,1.0,109,1241.1005635950166,10.237954181923357,1251.33851777694,0.8342007147918132,1.130785113550661
10.1002_adma.202307422_Fig6_H_mppt_stability_performance_curve_pce_7824ddff5e,True,,lab/data_all/x_time_h/10.1002_adma.202307422/Fig6_H_mppt_stability_performance_curve_pce/accepted/10.1002_adma.202307422__Fig6__H__mppt_stability_performance_curve_pce__HDACl₂__Series_2.csv,10.1002/adma.202307422,Fig6_H_mppt_stability_performance_curve_pce,10.1002_adma.202307422__Fig6__H__mppt_stability_performance_curve_pce__HDACl₂__Series_2,Time (h),h,Normalized PCE,,1.0,163,1276.8955193115457,7.492471786643442,1284.387991098189,0.8609614779948349,1.0008496232260309
10.1002_adma.202307422_Fig6_H_mppt_stability_performance_curve_pce_b0f4d80383,True,,lab/data_all/x_time_h/10.1002_adma.202307422/Fig6_H_mppt_stability_performance_curve_pce/accepted/10.1002_adma.202307422__Fig6__H__mppt_stability_performance_curve_pce__Control__Series_1.csv,10.1002/adma.202307422,Fig6_H_mppt_stability_performance_curve_pce,10.1002_adma.202307422__Fig6__H__mppt_stability_performance_curve_pce__Control__Series_1,Time (h),h,Normalized PCE,,1.0,160,1253.2493059909618,22.46840688968009,1275.717712880642,0.7790449965531435,0.9958086089834652
10.1002_adma.202416932_Fig6_F_sem_image_stability_performance_curve_664c42250b,True,,lab/data_all/x_time_h/10.1002_adma.202416932/Fig6_F_sem_image_stability_performance_curve/accepted/10.1002_adma.202416932__Fig6__F__sem_image_stability_performance_curve__SnO₂__Series_2.csv,10.1002/adma.202416932,Fig6_F_sem_image_stability_performance_curve,10.1002_adma.202416932__Fig6__F__sem_image_stability_performance_curve__SnO₂__Series_2,Time,(h),Normalized PCE,,1.0,48,1949.6564468709837,44.21792303885945,1993.8743699098432,0.6584036932990256,1.0025544427044162
10.1002_admi.202001683_Fig4_C_stability_performance_curve_pce_40a7f5684a,True,,lab/data_all/x_time_h/10.1002_admi.202001683/Fig4_C_stability_performance_curve_pce/accepted/10.1002_admi.202001683__Fig4__C__stability_performance_curve_pce__W_o_interface__Series_2.csv,10.1002/admi.202001683,Fig4_C_stability_performance_curve_pce,10.1002_admi.202001683__Fig4__C__stability_performance_curve_pce__W_o_interface__Series_2,Time,(h),PCE,(%),1.0,58,2016.2159916789533,-24.475626727652298,1991.740364951301,10.157204436786484,18.475365542708325
10.1002_advs.202004662_Fig5_A_stability_performance_curve_pce_9ad105606e,True,,lab/data_all/x_time_day/10.1002_advs.202004662/Fig5_A_stability_performance_curve_pce/accepted/10.1002_advs.202004662__Fig5__A__stability_performance_curve_pce__pristine_TiO₂__Series_2.csv,10.1002/advs.202004662,Fig5_A_stability_performance_curve_pce,10.1002_advs.202004662__Fig5__A__stability_performance_curve_pce__pristine_TiO₂__Series_2,Time,(Days),Normalized PCE,,24.0,38,2615.659432251362,2.0404986456812537,111.02630832282132,0.8036092533753124,0.9593391794318504
10.1002_aenm.201700169_Fig7_whole_stability_b665d1c3bb,True,,lab/data_all/x_time_h/10.1002_aenm.201700169/Fig7_whole_stability/accepted/10.1002_aenm.201700169__Fig7__whole__stability__PCE__Series_4.csv,10.1002/aenm.201700169,Fig7_whole_stability,10.1002_aenm.201700169__Fig7__whole__stability__PCE__Series_4,Time (hour),hour,Normalized performance,,1.0,70,1004.6908998903127,-6.968362729665444,997.7225371606472,0.5836117735991396,1.0032083841000194
10.1002_aenm.201700683_Fig5_A_stability_performance_curve_pce_fc8bfb4c7d,True,,lab/data_all/x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce/accepted/10.1002_aenm.201700683__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,10.1002/aenm.201700683,Fig5_A_stability_performance_curve_pce,10.1002_aenm.201700683__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1,Time (days),(days),Normallized PCE,,24.0,68,1081.6152653993709,-0.3432778355294612,44.72402488944432,0.6739097701556431,1.0294159515486223
10.1002_aenm.201702934_Fig4_A_stability_performance_curve_b577a3323c,True,,lab/data_all/x_time_day/10.1002_aenm.201702934/Fig4_A_stability_performance_curve/accepted/10.1002_aenm.201702934__Fig4__A__stability_performance_curve__ZnO__Series_2.csv,10.1002/aenm.201702934,Fig4_A_stability_performance_curve,10.1002_aenm.201702934__Fig4__A__stability_performance_curve__ZnO__Series_2,Air storage time,(days),Efficiency,(%),24.0,29,1664.9009794507256,0.3515523018545003,69.72242644563472,0.2101132095322349,15.252676929767455
10.1002_aenm.201800275_Fig4_D_stability_performance_curve_pce_3bddce67cc,True,,lab/data_all/x_time_day/10.1002_aenm.201800275/Fig4_D_stability_performance_curve_pce/accepted/10.1002_aenm.201800275__Fig4__D__stability_performance_curve_pce__Reference__Series_2.csv,10.1002/aenm.201800275,Fig4_D_stability_performance_curve_pce,10.1002_aenm.201800275__Fig4__D__stability_performance_curve_pce__Reference__Series_2,Time,(day),PCE,(%),24.0,53,2153.4375139091735,0.1520766272755516,89.87863970682443,16.266790544204238,19.24919105109136
10.1002_aenm.201803587_Fig5_D_stability_performance_curve_pce_eqe_c6cae996f9,True,,lab/data_all/x_time_day/10.1002_aenm.201803587/Fig5_D_stability_performance_curve_pce_eqe/accepted/10.1002_aenm.201803587__Fig5__D__stability_performance_curve_pce_eqe__Reference__Series_1.csv,10.1002/aenm.201803587,Fig5_D_stability_performance_curve_pce_eqe,10.1002_aenm.201803587__Fig5__D__stability_performance_curve_pce_eqe__Reference__Series_1,Time,(day),PCE,(%),24.0,64,2163.5855530774065,-0.4892270035024388,89.6601710413895,17.138480139550076,19.456472497092314
10.1002_aenm.201901980_Fig3_A_stability_performance_curve_pce_56972ec5d5,True,,"lab/data_all/x_time_h/10.1002_aenm.201901980/Fig3_A_stability_performance_curve_pce/accepted/10.1002_aenm.201901980__Fig3__A__stability_performance_curve_pce__MAPbI,Br__Series_3.csv",10.1002/aenm.201901980,Fig3_A_stability_performance_curve_pce,"10.1002_aenm.201901980__Fig3__A__stability_performance_curve_pce__MAPbI,Br__Series_3",Hour,,PCE (Normalized),(%),1.0,37,1411.8026458096485,10.235595539016686,1422.0382413486652,2.382035600376767,100.30466566086476
10.1002_aenm.201901980_Fig3_A_stability_performance_curve_pce_89b8b76581,True,,lab/data_all/x_time_h/10.1002_aenm.201901980/Fig3_A_stability_performance_curve_pce/accepted/10.1002_aenm.201901980__Fig3__A__stability_performance_curve_pce__O—MAPbl₃__Series_1.csv,10.1002/aenm.201901980,Fig3_A_stability_performance_curve_pce,10.1002_aenm.201901980__Fig3__A__stability_performance_curve_pce__O—MAPbl₃__Series_1,Hour,,PCE (Normalized),(%),1.0,38,1451.0193859710275,-13.29444855781071,1437.7249374132168,65.6671396022347,99.26293555383828
10.1002_aenm.201902472_Fig5_D_stability_performance_curve_8150f40988,True,,lab/data_all/x_time_h/10.1002_aenm.201902472/Fig5_D_stability_performance_curve/accepted/10.1002_aenm.201902472__Fig5__D__stability_performance_curve__UVCA_without_Paraffin__Series_1.csv,10.1002/aenm.201902472,Fig5_D_stability_performance_curve,10.1002_aenm.201902472__Fig5__D__stability_performance_curve__UVCA_without_Paraffin__Series_1,Time (h),(h),PCE (norm),(norm),1.0,99,2113.160133228393,1.505187306482327,2114.6653205348753,0.660317397086856,1.0049461789566976
10.1002_aenm.201903299_Fig6_C_stability_performance_curve_pce_7f9262130c,True,,lab/data_all/x_time_day/10.1002_aenm.201903299/Fig6_C_stability_performance_curve_pce/accepted/10.1002_aenm.201903299__Fig6__C__stability_performance_curve_pce__0%__Series_2.csv,10.1002/aenm.201903299,Fig6_C_stability_performance_curve_pce,10.1002_aenm.201903299__Fig6__C__stability_performance_curve_pce__0%__Series_2,day,,Normalized PCE,,24.0,52,1240.1305667493748,0.0658797647492619,51.73798671263988,0.4271694074963535,1.0046818776047832
10.1002_aenm.201903751_Fig5_D_stability_performance_curve_pce_81fe7b1baf,True,,lab/data_all/x_time_h/10.1002_aenm.201903751/Fig5_D_stability_performance_curve_pce/accepted/10.1002_aenm.201903751__Fig5__D__stability_performance_curve_pce__Series_1__Series_1.csv,10.1002/aenm.201903751,Fig5_D_stability_performance_curve_pce,10.1002_aenm.201903751__Fig5__D__stability_performance_curve_pce__Series_1__Series_1,Time,hours,Normalized PCE,,1.0,138,3008.1176979116626,-10.33056618639364,2997.787131725269,0.901812422219147,1.0227447734280932
10.1002_aenm.202000694_Fig5_E_stability_performance_curve_pce_b0f247e932,True,,lab/data_all/x_time_h/10.1002_aenm.202000694/Fig5_E_stability_performance_curve_pce/accepted/10.1002_aenm.202000694__Fig5__E__stability_performance_curve_pce__MAPbI₃__Series_2.csv,10.1002/aenm.202000694,Fig5_E_stability_performance_curve_pce,10.1002_aenm.202000694__Fig5__E__stability_performance_curve_pce__MAPbI₃__Series_2,Time,(h),Normal. PCE,,1.0,38,1396.6278595850492,-3.225493984776449,1393.4023656002728,0.4155456284383713,0.9939025346515068
10.1002_aenm.202000967_Fig4_A_stability_performance_curve_pce_c4f7f03108,True,,lab/data_all/x_time_day/10.1002_aenm.202000967/Fig4_A_stability_performance_curve_pce/accepted/10.1002_aenm.202000967__Fig4__A__stability_performance_curve_pce__MAPbI₃₋yClᵧ-Cu_NiO__Series_2.csv,10.1002/aenm.202000967,Fig4_A_stability_performance_curve_pce,10.1002_aenm.202000967__Fig4__A__stability_performance_curve_pce__MAPbI₃₋yClᵧ-Cu_NiO__Series_2,Time,day,PCE,%,24.0,34,3577.772646329123,-0.5769852038502989,148.49687505986316,13.056504382435708,17.80918431891176
10.1002_aenm.202001869_Fig8_C_stability_performance_curve_8bf5a265b0,True,,lab/data_all/x_time_h/10.1002_aenm.202001869/Fig8_C_stability_performance_curve/accepted/10.1002_aenm.202001869__Fig8__C__stability_performance_curve__ITO_SnO₂_SAM_MAPbI₃_PDCBT_Ta-WOₓ_Carbon__Series_2.csv,10.1002/aenm.202001869,Fig8_C_stability_performance_curve,10.1002_aenm.202001869__Fig8__C__stability_performance_curve__ITO_SnO₂_SAM_MAPbI₃_PDCBT_Ta-WOₓ_Carbon__Series_2,Time (h),(h),PCE (%),(%),1.0,108,1082.7294349052504,13.198854185969424,1095.9282890912198,0.9151022099091805,1.0005160442730474
10.1002_aenm.202001869_Fig8_C_stability_performance_curve_e6cad1ed8d,True,,lab/data_all/x_time_h/10.1002_aenm.202001869/Fig8_C_stability_performance_curve/accepted/10.1002_aenm.202001869__Fig8__C__stability_performance_curve__ITO_SnO₂_SAM_FAPbI₃_PDCBT_Ta-WOₓ_Ag__Series_3.csv,10.1002/aenm.202001869,Fig8_C_stability_performance_curve,10.1002_aenm.202001869__Fig8__C__stability_performance_curve__ITO_SnO₂_SAM_FAPbI₃_PDCBT_Ta-WOₓ_Ag__Series_3,Time (h),(h),PCE (%),(%),1.0,64,1082.7294349052504,-1.979595836066807,1080.7498390691835,0.1354272090492665,0.9939457493219808
10.1002_aenm.202001920_Fig3_A_stability_performance_curve_pattern_eaef803871,True,,lab/data_all/x_time_h/10.1002_aenm.202001920/Fig3_A_stability_performance_curve_pattern/accepted/10.1002_aenm.202001920__Fig3__A__stability_performance_curve_pattern__Perovskite__Series_1.csv,10.1002/aenm.202001920,Fig3_A_stability_performance_curve_pattern,10.1002_aenm.202001920__Fig3__A__stability_performance_curve_pattern__Perovskite__Series_1,Time,h,Normalized PCE,,1.0,53,1665.1100864206899,13.434222617111343,1678.5443090378012,0.2871592663048079,1.0039690093584122
10.1002_aenm.202002004_Fig5_F_stability_performance_curve_06bd6f5807,True,,lab/data_all/x_time_h/10.1002_aenm.202002004/Fig5_F_stability_performance_curve/accepted/10.1002_aenm.202002004__Fig5__F__stability_performance_curve__Control__Series_1.csv,10.1002/aenm.202002004,Fig5_F_stability_performance_curve,10.1002_aenm.202002004__Fig5__F__stability_performance_curve__Control__Series_1,Time,(h),Normalized PCE,,1.0,47,1088.2697963010655,-5.7531265175974795,1082.5166697834682,0.8191330990125283,1.0239212969117812
