curve_id,kept_index,doi,doi_dir,top_dir,figure_folder,figure_label,series_id,legend_hint,csv_path,abs_max_pce,delta_pce_rel_pct,max_pce_bin,max_pce_bin_absolute,max_pce_source
12,12,10.1002/adfm.201807556,10.1002_adfm.201807556,x_time_day,Fig6_A_stability_performance_curve_ff,Fig6_A,Series_3,TFB-controlled,x_time_day/10.1002_adfm.201807556/Fig6_A_stability_performance_curve_ff/accepted/10.1002_adfm.201807556__Fig6__A__stability_performance_curve_ff__TFB-controlled__Series_3.csv,20.28327381026425,4.806661605834961,Q5,Q4,absolute
13,13,10.1002/adfm.201807604,10.1002_adfm.201807604,x_time_day,Fig5_A_stability,Fig5_A,Series_1,AD-SnO₂,x_time_day/10.1002_adfm.201807604/Fig5_A_stability/accepted/10.1002_adfm.201807604__Fig5__A__stability__AD-SnO₂__Series_1.csv,1.0015454534902426,16.13858985900879,Q3,n/a,pre-normalised
14,14,10.1002/adfm.201807604,10.1002_adfm.201807604,x_time_day,Fig5_A_stability,Fig5_A,Series_2,TA-SnO2,x_time_day/10.1002_adfm.201807604/Fig5_A_stability/accepted/10.1002_adfm.201807604__Fig5__A__stability__TA-SnO2__Series_2.csv,1.0038295639006198,3.4118354320526123,Q3,n/a,pre-normalised
16,16,10.1002/adfm.201900221,10.1002_adfm.201900221,x_time_day,Fig5_D_stability_performance_curve_pce,Fig5_D,Series_1,PEAI,x_time_day/10.1002_adfm.201900221/Fig5_D_stability_performance_curve_pce/accepted/10.1002_adfm.201900221__Fig5__D__stability_performance_curve_pce__PEAI__Series_1.csv,1.0032418745498535,10.327184677124023,Q3,n/a,pre-normalised
17,17,10.1002/adfm.201900221,10.1002_adfm.201900221,x_time_day,Fig5_D_stability_performance_curve_pce,Fig5_D,Series_2,F-PEAI,x_time_day/10.1002_adfm.201900221/Fig5_D_stability_performance_curve_pce/accepted/10.1002_adfm.201900221__Fig5__D__stability_performance_curve_pce__F-PEAI__Series_2.csv,1.0052715843146118,2.020847797393799,Q4,n/a,pre-normalised
18,18,10.1002/adfm.202000778,10.1002_adfm.202000778,x_time_day,Fig6_C_stability_performance_curve,Fig6_C,Series_1,MAPbI₃,x_time_day/10.1002_adfm.202000778/Fig6_C_stability_performance_curve/accepted/10.1002_adfm.202000778__Fig6__C__stability_performance_curve__MAPbI₃__Series_1.csv,1.0025759555537936,1.861560344696045,Q3,n/a,pre-normalised
20,20,10.1002/adfm.202001418,10.1002_adfm.202001418,x_time_day,Fig6_A_stability_performance_curve_pce,Fig6_A,Series_1,T—ITO_PCgBM,x_time_day/10.1002_adfm.202001418/Fig6_A_stability_performance_curve_pce/accepted/10.1002_adfm.202001418__Fig6__A__stability_performance_curve_pce__T—ITO_PCgBM__Series_1.csv,1.001511536120638,7.393246650695801,Q3,n/a,pre-normalised
23,23,10.1002/adfm.202008052,10.1002_adfm.202008052,x_time_day,Fig7_G_decay,Fig7_G,Series_1,W_o_MoOx,x_time_day/10.1002_adfm.202008052/Fig7_G_decay/accepted/10.1002_adfm.202008052__Fig7__G__decay__W_o_MoOx__Series_1.csv,0.9994251330081955,5.182278156280518,Q2,n/a,pre-normalised
24,24,10.1002/adfm.202008052,10.1002_adfm.202008052,x_time_day,Fig7_G_decay,Fig7_G,Series_2,W_MoOx,x_time_day/10.1002_adfm.202008052/Fig7_G_decay/accepted/10.1002_adfm.202008052__Fig7__G__decay__W_MoOx__Series_2.csv,1.007825524227444,2.342575788497925,Q4,n/a,pre-normalised
25,25,10.1002/adfm.202101568,10.1002_adfm.202101568,x_time_day,Fig6_F_stability_performance_curve_pce,Fig6_F,Series_2,Without_HOCP,x_time_day/10.1002_adfm.202101568/Fig6_F_stability_performance_curve_pce/accepted/10.1002_adfm.202101568__Fig6__F__stability_performance_curve_pce__Without_HOCP__Series_2.csv,17.13756203656498,5.722504615783691,Q5,Q3,absolute
26,26,10.1002/adfm.202106560,10.1002_adfm.202106560,x_time_day,Fig4_A_stability_performance_curve_pce,Fig4_A,Series_1,FASnl-based_perovskite_with_HTL,x_time_day/10.1002_adfm.202106560/Fig4_A_stability_performance_curve_pce/accepted/10.1002_adfm.202106560__Fig4__A__stability_performance_curve_pce__FASnl-based_perovskite_with_HTL__Series_1.csv,1.0288206313551478,5.613595008850098,Q4,n/a,pre-normalised
27,27,10.1002/adfm.202111116,10.1002_adfm.202111116,x_time_day,Fig5_A_stability_performance_curve,Fig5_A,Series_1,optimized_device,x_time_day/10.1002_adfm.202111116/Fig5_A_stability_performance_curve/accepted/10.1002_adfm.202111116__Fig5__A__stability_performance_curve__optimized_device__Series_1.csv,104.42840519383924,0.041550397872924805,Q5,Q5,absolute
28,28,10.1002/adfm.202204450,10.1002_adfm.202204450,x_time_day,Fig1_E_stability_performance_curve_pce,Fig1_E,Series_2,Control,x_time_day/10.1002_adfm.202204450/Fig1_E_stability_performance_curve_pce/accepted/10.1002_adfm.202204450__Fig1__E__stability_performance_curve_pce__Control__Series_2.csv,0.988275940752718,4.047947883605957,Q1,n/a,pre-normalised
30,30,10.1002/adma.201606806,10.1002_adma.201606806,x_time_day,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_1,Control,x_time_day/10.1002_adma.201606806/Fig5_A_stability_performance_curve_pce/accepted/10.1002_adma.201606806__Fig5__A__stability_performance_curve_pce__Control__Series_1.csv,0.9993588442620445,11.1602783203125,Q2,n/a,pre-normalised
31,31,10.1002/adma.201606806,10.1002_adma.201606806,x_time_day,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_2,PCBM,x_time_day/10.1002_adma.201606806/Fig5_A_stability_performance_curve_pce/accepted/10.1002_adma.201606806__Fig5__A__stability_performance_curve_pce__PCBM__Series_2.csv,1.0042162176987541,8.761954307556152,Q3,n/a,pre-normalised
32,32,10.1002/adma.201700607,10.1002_adma.201700607,x_time_day,Fig2_F_stability_performance_curve_pce,Fig2_F,Series_1,ICBA-mixture,x_time_day/10.1002_adma.201700607/Fig2_F_stability_performance_curve_pce/accepted/10.1002_adma.201700607__Fig2__F__stability_performance_curve_pce__ICBA-mixture__Series_1.csv,14.335473627131176,3.8463950157165527,Q5,Q2,absolute
35,35,10.1002/adma.201902902,10.1002_adma.201902902,x_time_day,Fig6_D_stability_performance_curve_pce,Fig6_D,Series_1,1TSnO₂,x_time_day/10.1002_adma.201902902/Fig6_D_stability_performance_curve_pce/accepted/10.1002_adma.201902902__Fig6__D__stability_performance_curve_pce__1TSnO₂__Series_1.csv,0.9967412138319963,0.3978550434112549,Q2,n/a,pre-normalised
36,36,10.1002/adma.201907623,10.1002_adma.201907623,x_time_day,Fig4_D_stability_performance_curve_pce,Fig4_D,Series_1,0.0%PHCI,x_time_day/10.1002_adma.201907623/Fig4_D_stability_performance_curve_pce/accepted/10.1002_adma.201907623__Fig4__D__stability_performance_curve_pce__0.0%PHCI__Series_1.csv,1.002712680127152,5.734741687774658,Q3,n/a,pre-normalised
37,37,10.1002/adma.201907864,10.1002_adma.201907864,x_time_day,Fig1_F_stability_performance_curve_pce,Fig1_F,Series_2,Reference,x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__Reference__Series_2.csv,1.0050737635685887,4.29106330871582,Q4,n/a,pre-normalised
38,38,10.1002/adma.201907864,10.1002_adma.201907864,x_time_day,Fig1_F_stability_performance_curve_pce,Fig1_F,Series_3,1%_H₂O,x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__1%_H₂O__Series_3.csv,1.0005188959643325,3.635406494140625,Q2,n/a,pre-normalised
39,39,10.1002/admi.201900939,10.1002_admi.201900939,x_time_day,Fig11_D_pce,Fig11_D,Series_2,Standard,x_time_day/10.1002_admi.201900939/Fig11_D_pce/accepted/10.1002_admi.201900939__Fig11__D__pce__Standard__Series_2.csv,0.9987181876360735,10.295891761779785,Q2,n/a,pre-normalised
40,40,10.1002/admi.202101463,10.1002_admi.202101463,x_time_day,Fig7_B_stability_performance_curve_pce,Fig7_B,Series_1,Pristine,x_time_day/10.1002_admi.202101463/Fig7_B_stability_performance_curve_pce/accepted/10.1002_admi.202101463__Fig7__B__stability_performance_curve_pce__Pristine__Series_1.csv,1.0024705108445546,12.094372749328613,Q3,n/a,pre-normalised
42,42,10.1002/advs.202004662,10.1002_advs.202004662,x_time_day,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_2,pristine_TiO₂,x_time_day/10.1002_advs.202004662/Fig5_A_stability_performance_curve_pce/accepted/10.1002_advs.202004662__Fig5__A__stability_performance_curve_pce__pristine_TiO₂__Series_2.csv,0.9593391794318504,0.7277429103851318,Q1,n/a,pre-normalised
43,43,10.1002/advs.202101418,10.1002_advs.202101418,x_time_day,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_1,W_o_Ti₃C2C1x,x_time_day/10.1002_advs.202101418/Fig5_A_stability_performance_curve_pce/accepted/10.1002_advs.202101418__Fig5__A__stability_performance_curve_pce__W_o_Ti₃C2C1x__Series_1.csv,0.9995074662377987,9.900546073913574,Q2,n/a,pre-normalised
44,44,10.1002/aenm.201501354,10.1002_aenm.201501354,x_time_day,Fig9_C_stability_performance_curve,Fig9_C,Series_1,Device_based_on_C-PbI₂,x_time_day/10.1002_aenm.201501354/Fig9_C_stability_performance_curve/accepted/10.1002_aenm.201501354__Fig9__C__stability_performance_curve__Device_based_on_C-PbI₂__Series_1.csv,0.992028174722042,10.11083698272705,Q1,n/a,pre-normalised
45,45,10.1002/aenm.201502206,10.1002_aenm.201502206,x_time_day,Fig7_A_pce,Fig7_A,Series_1,S1,x_time_day/10.1002_aenm.201502206/Fig7_A_pce/accepted/10.1002_aenm.201502206__Fig7__A__pce__S1__Series_1.csv,16.41136507550747,6.202149391174316,Q5,Q3,absolute
46,46,10.1002/aenm.201502206,10.1002_aenm.201502206,x_time_day,Fig7_A_pce,Fig7_A,Series_2,S3,x_time_day/10.1002_aenm.201502206/Fig7_A_pce/accepted/10.1002_aenm.201502206__Fig7__A__pce__S3__Series_2.csv,15.632553086470814,9.368890762329102,Q5,Q2,absolute
47,47,10.1002/aenm.201602556,10.1002_aenm.201602556,x_time_day,Fig7_A_stability_performance_curve,Fig7_A,Series_1,doped_Spiro-OMeTAD,x_time_day/10.1002_aenm.201602556/Fig7_A_stability_performance_curve/accepted/10.1002_aenm.201602556__Fig7__A__stability_performance_curve__doped_Spiro-OMeTAD__Series_1.csv,17.796818719076256,4.994499683380127,Q5,Q3,absolute
48,48,10.1002/aenm.201700683,10.1002_aenm.201700683,x_time_day,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_1,Spiro-OMeTAD,x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce/accepted/10.1002_aenm.201700683__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,1.0294159515486225,8.837646484375,Q4,n/a,pre-normalised
50,50,10.1002/aenm.201702960,10.1002_aenm.201702960,x_time_day,Fig5_F_stability_performance_curve,Fig5_F,Series_1,Pristine,x_time_day/10.1002_aenm.201702960/Fig5_F_stability_performance_curve/accepted/10.1002_aenm.201702960__Fig5__F__stability_performance_curve__Pristine__Series_1.csv,1.0188691095295228,6.835418701171875,Q4,n/a,pre-normalised
52,52,10.1002/aenm.201800275,10.1002_aenm.201800275,x_time_day,Fig4_D_stability_performance_curve_pce,Fig4_D,Series_2,Reference,x_time_day/10.1002_aenm.201800275/Fig4_D_stability_performance_curve_pce/accepted/10.1002_aenm.201800275__Fig4__D__stability_performance_curve_pce__Reference__Series_2.csv,19.249191051091362,0.09884238243103027,Q5,Q4,absolute
53,53,10.1002/aenm.201800715,10.1002_aenm.201800715,x_time_day,Fig6_D_stability_performance_curve_pce,Fig6_D,Series_1,W_OAQ310,x_time_day/10.1002_aenm.201800715/Fig6_D_stability_performance_curve_pce/accepted/10.1002_aenm.201800715__Fig6__D__stability_performance_curve_pce__W_OAQ310__Series_1.csv,1.00799993860745,13.192468643188477,Q4,n/a,pre-normalised
54,54,10.1002/aenm.201803587,10.1002_aenm.201803587,x_time_day,Fig5_D_stability_performance_curve_pce_eqe,Fig5_D,Series_1,Reference,x_time_day/10.1002_aenm.201803587/Fig5_D_stability_performance_curve_pce_eqe/accepted/10.1002_aenm.201803587__Fig5__D__stability_performance_curve_pce_eqe__Reference__Series_1.csv,19.456472497092314,0.8845150470733643,Q5,Q4,absolute
55,55,10.1002/aenm.201803766,10.1002_aenm.201803766,x_time_day,Fig4_F_stability_performance_curve_pce,Fig4_F,Series_1,Control,x_time_day/10.1002_aenm.201803766/Fig4_F_stability_performance_curve_pce/accepted/10.1002_aenm.201803766__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,0.996291331517482,4.097843170166016,Q2,n/a,pre-normalised
56,56,10.1002/aenm.201803766,10.1002_aenm.201803766,x_time_day,Fig4_F_stability_performance_curve_pce,Fig4_F,Series_2,SP1,x_time_day/10.1002_aenm.201803766/Fig4_F_stability_performance_curve_pce/accepted/10.1002_aenm.201803766__Fig4__F__stability_performance_curve_pce__SP1__Series_2.csv,0.996291331517482,3.114098310470581,Q2,n/a,pre-normalised
57,57,10.1002/aenm.201803766,10.1002_aenm.201803766,x_time_day,Fig4_F_stability_performance_curve_pce,Fig4_F,Series_3,SP3,x_time_day/10.1002_aenm.201803766/Fig4_F_stability_performance_curve_pce/accepted/10.1002_aenm.201803766__Fig4__F__stability_performance_curve_pce__SP3__Series_3.csv,0.996291331517482,1.576751470565796,Q2,n/a,pre-normalised
58,58,10.1002/aenm.201903013,10.1002_aenm.201903013,x_time_day,Fig5_E_stability_performance_curve_pce,Fig5_E,Series_1,Reference,x_time_day/10.1002_aenm.201903013/Fig5_E_stability_performance_curve_pce/accepted/10.1002_aenm.201903013__Fig5__E__stability_performance_curve_pce__Reference__Series_1.csv,0.9996265348837228,14.531272888183594,Q2,n/a,pre-normalised
59,59,10.1002/aenm.201903299,10.1002_aenm.201903299,x_time_day,Fig6_C_stability_performance_curve_pce,Fig6_C,Series_2,0%,x_time_day/10.1002_aenm.201903299/Fig6_C_stability_performance_curve_pce/accepted/10.1002_aenm.201903299__Fig6__C__stability_performance_curve_pce__0%__Series_2.csv,1.0046818776047832,13.658493995666504,Q3,n/a,pre-normalised
62,60,10.1002/aenm.202101416,10.1002_aenm.202101416,x_time_day,Fig4_F_stability_performance_curve,Fig4_F,Series_1,SnO₂,x_time_day/10.1002_aenm.202101416/Fig4_F_stability_performance_curve/accepted/10.1002_aenm.202101416__Fig4__F__stability_performance_curve__SnO₂__Series_1.csv,0.9388144631827761,16.10357666015625,Q1,n/a,pre-normalised
63,61,10.1002/anie.201806392,10.1002_anie.201806392,x_time_day,Fig3_H_stability_performance_curve,Fig3_H,Series_2,Spiro-OMeTAD,x_time_day/10.1002_anie.201806392/Fig3_H_stability_performance_curve/accepted/10.1002_anie.201806392__Fig3__H__stability_performance_curve__Spiro-OMeTAD__Series_2.csv,18.73317025807237,1.632910966873169,Q5,Q3,absolute
66,64,10.1002/anie.202105512,10.1002_anie.202105512,x_time_day,Fig4_D_stability_performance_curve_pce_photovoltaic_parameter,Fig4_D,Series_2,Control_Device,x_time_day/10.1002_anie.202105512/Fig4_D_stability_performance_curve_pce_photovoltaic_parameter/accepted/10.1002_anie.202105512__Fig4__D__stability_performance_curve_pce_photovoltaic_parameter__Control_Device__Series_2.csv,1.0008012337175969,5.737668037414551,Q2,n/a,pre-normalised
69,67,10.1002/chem.201703382,10.1002_chem.201703382,x_time_day,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_3,PCBM+PMMA3,x_time_day/10.1002_chem.201703382/Fig5_A_stability_performance_curve_pce/accepted/10.1002_chem.201703382__Fig5__A__stability_performance_curve_pce__PCBM+PMMA3__Series_3.csv,1.0002029550939597,12.169188499450684,Q2,n/a,pre-normalised
70,68,10.1002/chem.201703382,10.1002_chem.201703382,x_time_day,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_4,PCBM+PMMA1,x_time_day/10.1002_chem.201703382/Fig5_A_stability_performance_curve_pce/accepted/10.1002_chem.201703382__Fig5__A__stability_performance_curve_pce__PCBM+PMMA1__Series_4.csv,0.9970073277632169,12.5230073928833,Q2,n/a,pre-normalised
71,69,10.1002/chem.201704181,10.1002_chem.201704181,x_time_day,Fig5_D_stability_performance_curve_pce,Fig5_D,Series_1,W_O_IPA,x_time_day/10.1002_chem.201704181/Fig5_D_stability_performance_curve_pce/accepted/10.1002_chem.201704181__Fig5__D__stability_performance_curve_pce__W_O_IPA__Series_1.csv,1.0070991664846023,1.53045654296875,Q4,n/a,pre-normalised
78,76,10.1002/cssc.201700603,10.1002_cssc.201700603,x_time_day,Fig5_B_stability_performance_curve_pce,Fig5_B,Series_1,5,x_time_day/10.1002_cssc.201700603/Fig5_B_stability_performance_curve_pce/accepted/10.1002_cssc.201700603__Fig5__B__stability_performance_curve_pce__5__Series_1.csv,10.943102313755794,15.317911148071289,Q5,Q1,absolute
80,78,10.1002/cssc.201702265,10.1002_cssc.201702265,x_time_day,Fig3_A_pce,Fig3_A,Series_1,MAPbI₃_+_10%_F1_0.5_mmol,x_time_day/10.1002_cssc.201702265/Fig3_A_pce/accepted/10.1002_cssc.201702265__Fig3__A__pce__MAPbI₃_+_10%_F1_0.5_mmol__Series_1.csv,1.0001121807680406,2.133190631866455,Q2,n/a,pre-normalised
81,79,10.1002/cssc.201702265,10.1002_cssc.201702265,x_time_day,Fig3_A_pce,Fig3_A,Series_2,Reference,x_time_day/10.1002_cssc.201702265/Fig3_A_pce/accepted/10.1002_cssc.201702265__Fig3__A__pce__Reference__Series_2.csv,0.9990826800909627,8.024633407592773,Q2,n/a,pre-normalised
84,82,10.1002/cssc.201702265,10.1002_cssc.201702265,x_time_day,Fig3_B_pce,Fig3_B,Series_3,MAPbl+10%F3_0.5mmol3,x_time_day/10.1002_cssc.201702265/Fig3_B_pce/accepted/10.1002_cssc.201702265__Fig3__B__pce__MAPbl+10%F3_0.5mmol3__Series_3.csv,1.001016345836044,4.395216941833496,Q3,n/a,pre-normalised
85,83,10.1002/cssc.201702265,10.1002_cssc.201702265,x_time_day,Fig3_C_pce,Fig3_C,Series_1,MAPbI₃_+_5%_C₆₀,x_time_day/10.1002_cssc.201702265/Fig3_C_pce/accepted/10.1002_cssc.201702265__Fig3__C__pce__MAPbI₃_+_5%_C₆₀__Series_1.csv,0.998299457395049,8.668804168701172,Q2,n/a,pre-normalised
86,84,10.1002/cssc.201702265,10.1002_cssc.201702265,x_time_day,Fig3_C_pce,Fig3_C,Series_2,Reference,x_time_day/10.1002_cssc.201702265/Fig3_C_pce/accepted/10.1002_cssc.201702265__Fig3__C__pce__Reference__Series_2.csv,0.9880475009894221,6.012928485870361,Q1,n/a,pre-normalised
87,85,10.1002/cssc.201702265,10.1002_cssc.201702265,x_time_day,Fig3_C_pce,Fig3_C,Series_3,MAPbI₃_+_10%_C₆₀,x_time_day/10.1002_cssc.201702265/Fig3_C_pce/accepted/10.1002_cssc.201702265__Fig3__C__pce__MAPbI₃_+_10%_C₆₀__Series_3.csv,1.0002216992211042,6.848102569580078,Q2,n/a,pre-normalised
89,87,10.1002/cssc.201903025,10.1002_cssc.201903025,x_time_day,Fig7_A_stability_performance_curve_pce,Fig7_A,Series_1,NiO_NCs,x_time_day/10.1002_cssc.201903025/Fig7_A_stability_performance_curve_pce/accepted/10.1002_cssc.201903025__Fig7__A__stability_performance_curve_pce__NiO_NCs__Series_1.csv,1.0024098859315,7.818346977233887,Q3,n/a,pre-normalised
90,88,10.1002/cssc.201903025,10.1002_cssc.201903025,x_time_day,Fig7_A_stability_performance_curve_pce,Fig7_A,Series_2,NiO_NWs,x_time_day/10.1002_cssc.201903025/Fig7_A_stability_performance_curve_pce/accepted/10.1002_cssc.201903025__Fig7__A__stability_performance_curve_pce__NiO_NWs__Series_2.csv,1.0045284409799013,3.362804651260376,Q3,n/a,pre-normalised
91,89,10.1002/cssc.201903025,10.1002_cssc.201903025,x_time_day,Fig7_A_stability_performance_curve_pce,Fig7_A,Series_3,NiO_NWs_DEA,x_time_day/10.1002_cssc.201903025/Fig7_A_stability_performance_curve_pce/accepted/10.1002_cssc.201903025__Fig7__A__stability_performance_curve_pce__NiO_NWs_DEA__Series_3.csv,1.0066469960283024,1.0455846786499023,Q4,n/a,pre-normalised
92,90,10.1002/cssc.202001350,10.1002_cssc.202001350,x_time_day,Fig8_B_jv_curve_stability_performance_pce,Fig8_B,Series_1,spiro-OMeTAD,x_time_day/10.1002_cssc.202001350/Fig8_B_jv_curve_stability_performance_pce/accepted/10.1002_cssc.202001350__Fig8__B__jv_curve_stability_performance_pce__spiro-OMeTAD__Series_1.csv,16.720401246291004,0.8832752704620361,Q5,Q3,absolute
96,94,10.1002/ente.202200761,10.1002_ente.202200761,x_time_day,Fig5_F_stability_performance_curve,Fig5_F,Series_1,Pristine,x_time_day/10.1002_ente.202200761/Fig5_F_stability_performance_curve/accepted/10.1002_ente.202200761__Fig5__F__stability_performance_curve__Pristine__Series_1.csv,1.0024605863343317,4.536807537078857,Q3,n/a,pre-normalised
97,95,10.1002/ente.202200761,10.1002_ente.202200761,x_time_day,Fig5_F_stability_performance_curve,Fig5_F,Series_2,→—Brij_30,x_time_day/10.1002_ente.202200761/Fig5_F_stability_performance_curve/accepted/10.1002_ente.202200761__Fig5__F__stability_performance_curve__→—Brij_30__Series_2.csv,1.00386062541291,2.1061837673187256,Q3,n/a,pre-normalised
99,97,10.1002/pc.25527,10.1002_pc.25527,x_time_day,Fig9_D_stability_performance_curve,Fig9_D,Series_2,based_on_Ag_CuO_Nfs_PEDOT_PSS,x_time_day/10.1002_pc.25527/Fig9_D_stability_performance_curve/accepted/10.1002_pc.25527__Fig9__D__stability_performance_curve__based_on_Ag_CuO_Nfs_PEDOT_PSS__Series_2.csv,1.0113623067787372,9.535676002502441,Q4,n/a,pre-normalised
101,98,10.1002/smll.201904387,10.1002_smll.201904387,x_time_day,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_1,0-Control,x_time_day/10.1002_smll.201904387/Fig5_A_stability_performance_curve_pce/accepted/10.1002_smll.201904387__Fig5__A__stability_performance_curve_pce__0-Control__Series_1.csv,14.309136867926934,6.302094459533691,Q5,Q2,absolute
102,99,10.1002/smll.202004778,10.1002_smll.202004778,x_time_day,Fig4_A_stability_performance_curve_pce,Fig4_A,Series_1,TiO2CL,x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/accepted/10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce__TiO2CL__Series_1.csv,0.9920350649521608,6.922430038452148,Q1,n/a,pre-normalised
103,100,10.1002/smll.202004778,10.1002_smll.202004778,x_time_day,Fig4_A_stability_performance_curve_pce,Fig4_A,Series_2,TiO2_CL+Ti_100-NaPA@TiO2,x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/accepted/10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce__TiO2_CL+Ti_100-NaPA@TiO2__Series_2.csv,1.0014065158860754,3.4205198287963867,Q3,n/a,pre-normalised
104,101,10.1002/smll.202005671,10.1002_smll.202005671,x_time_day,Fig5_E_stability_performance_curve_pce,Fig5_E,Series_1,P-SnO₂,x_time_day/10.1002_smll.202005671/Fig5_E_stability_performance_curve_pce/accepted/10.1002_smll.202005671__Fig5__E__stability_performance_curve_pce__P-SnO₂__Series_1.csv,1.0280755210699208,0.0,Q4,n/a,pre-normalised
