curve_id,included,exclusion_reason,source_file,relative_source,validation_file,doi,record_id,legend,x_axis_name,x_axis_unit,y_axis_name,y_axis_unit,time_factor_to_hours,time_factor_source,n_original_points,duration_hours,raw_min,raw_max,normalizer,smoothing_applied,cluster,bmu_distance,assignment_margin,uncertain_bottom_10pct_margin
C284e25b33a,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201903013/Fig5_E_stability_performance_curve_pce/accepted/10.1002_aenm.201903013__Fig5__E__stability_performance_curve_pce__Reference__Series_1.csv,x_time_day/10.1002_aenm.201903013/Fig5_E_stability_performance_curve_pce/accepted/10.1002_aenm.201903013__Fig5__E__stability_performance_curve_pce__Reference__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201903013/Fig5_E_stability_performance_curve_pce/validation_result.json,10.1002/aenm.201903013,10.1002_aenm.201903013__Fig5__E__stability_performance_curve_pce,Reference,Time,(days),Norm. PCE,,24.0,axis_metadata:day,48,525.2828429463228,0.594455341368269,0.9996265348837228,0.9996265348837228,False,0,1.511096076880619,0.37052555952954686,False
C959b636973,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201903299/Fig6_C_stability_performance_curve_pce/accepted/10.1002_aenm.201903299__Fig6__C__stability_performance_curve_pce__0%__Series_2.csv,x_time_day/10.1002_aenm.201903299/Fig6_C_stability_performance_curve_pce/accepted/10.1002_aenm.201903299__Fig6__C__stability_performance_curve_pce__0%__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201903299/Fig6_C_stability_performance_curve_pce/validation_result.json,10.1002/aenm.201903299,10.1002_aenm.201903299__Fig6__C__stability_performance_curve_pce,0%,day,,Normalized PCE,,24.0,axis_metadata:day,52,1240.1305667493748,0.4271694074963535,1.0046818776047832,1.0046159846884182,False,0,0.46817080613993045,0.8267240155189644,False
Cafdf5f852b,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.202000967/Fig4_A_stability_performance_curve_pce/accepted/10.1002_aenm.202000967__Fig4__A__stability_performance_curve_pce__MAPbI₃₋yClᵧ__Series_3.csv,x_time_day/10.1002_aenm.202000967/Fig4_A_stability_performance_curve_pce/accepted/10.1002_aenm.202000967__Fig4__A__stability_performance_curve_pce__MAPbI₃₋yClᵧ__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.202000967/Fig4_A_stability_performance_curve_pce/validation_result.json,10.1002/aenm.202000967,10.1002_aenm.202000967__Fig4__A__stability_performance_curve_pce,MAPbI₃₋yClᵧ,Time,day,PCE,%,24.0,axis_metadata:day,10,947.0574652047676,7.478979167728271,17.61279258599953,17.61279258599953,False,0,1.2324996829895065,0.5906869313491938,False
C13d5fc55de,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.202101416/Fig4_F_stability_performance_curve/accepted/10.1002_aenm.202101416__Fig4__F__stability_performance_curve__SnO₂__Series_1.csv,x_time_day/10.1002_aenm.202101416/Fig4_F_stability_performance_curve/accepted/10.1002_aenm.202101416__Fig4__F__stability_performance_curve__SnO₂__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.202101416/Fig4_F_stability_performance_curve/validation_result.json,10.1002/aenm.202101416,10.1002_aenm.202101416__Fig4__F__stability_performance_curve,SnO₂,Time(Days),Days,Normalized PCE (a.u.),a.u.,24.0,axis_metadata:day,54,745.3063351175335,0.7040467714450429,0.938814463182776,0.938814463182776,False,0,0.7266102496653702,0.7250797058280608,False
C6b664fa3c3,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_chem.201703382/Fig5_A_stability_performance_curve_pce/accepted/10.1002_chem.201703382__Fig5__A__stability_performance_curve_pce__PCBM+PMMA1__Series_4.csv,x_time_day/10.1002_chem.201703382/Fig5_A_stability_performance_curve_pce/accepted/10.1002_chem.201703382__Fig5__A__stability_performance_curve_pce__PCBM+PMMA1__Series_4.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_chem.201703382/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1002/chem.201703382,10.1002_chem.201703382__Fig5__A__stability_performance_curve_pce,PCBM+PMMA1,Time,(day),Normalized PCE,,24.0,axis_metadata:day,43,687.1978934621146,0.4537506815369335,0.9970073277632168,0.9970073277632168,False,0,1.9357489625345288,0.11549236517366962,True
Caf431aba11,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_chem.201703382/Fig5_A_stability_performance_curve_pce/accepted/10.1002_chem.201703382__Fig5__A__stability_performance_curve_pce__PCBM+PMMA2__Series_1.csv,x_time_day/10.1002_chem.201703382/Fig5_A_stability_performance_curve_pce/accepted/10.1002_chem.201703382__Fig5__A__stability_performance_curve_pce__PCBM+PMMA2__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_chem.201703382/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1002/chem.201703382,10.1002_chem.201703382__Fig5__A__stability_performance_curve_pce,PCBM+PMMA2,Time,(day),Normalized PCE,,24.0,axis_metadata:day,43,687.1978934621145,0.5112719734903047,1.0033985824247027,1.0033985824247027,False,0,1.5940352025953883,0.29429369024691937,False
C45c396828a,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_chem.201703382/Fig5_A_stability_performance_curve_pce/accepted/10.1002_chem.201703382__Fig5__A__stability_performance_curve_pce__PCBM+PMMA3__Series_3.csv,x_time_day/10.1002_chem.201703382/Fig5_A_stability_performance_curve_pce/accepted/10.1002_chem.201703382__Fig5__A__stability_performance_curve_pce__PCBM+PMMA3__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_chem.201703382/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1002/chem.201703382,10.1002_chem.201703382__Fig5__A__stability_performance_curve_pce,PCBM+PMMA3,Time,(day),Normalized PCE,,24.0,axis_metadata:day,41,670.8360388558739,0.6454883213815041,1.0002029550939595,1.0002029550939595,False,0,0.8228729001363978,0.7299740057999455,False
Ccbb0fc5074,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_cssc.201702265/Fig3_C_pce/accepted/10.1002_cssc.201702265__Fig3__C__pce__MAPbI₃_+_10%_C₆₀__Series_3.csv,x_time_day/10.1002_cssc.201702265/Fig3_C_pce/accepted/10.1002_cssc.201702265__Fig3__C__pce__MAPbI₃_+_10%_C₆₀__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_cssc.201702265/Fig3_C_pce/validation_result.json,10.1002/cssc.201702265,10.1002_cssc.201702265__Fig3__C__pce,MAPbI₃ + 10% C₆₀,Time (d),(d),Normalized PCE,,24.0,folder_fallback:x_time_day,52,521.7181818412259,0.8022307911374342,1.0002216992211042,1.0002216992211042,False,0,1.1395999281694096,0.13600168157753342,True
C82c70d55a5,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_cssc.201702265/Fig3_C_pce/accepted/10.1002_cssc.201702265__Fig3__C__pce__MAPbI₃_+_5%_C₆₀__Series_1.csv,x_time_day/10.1002_cssc.201702265/Fig3_C_pce/accepted/10.1002_cssc.201702265__Fig3__C__pce__MAPbI₃_+_5%_C₆₀__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_cssc.201702265/Fig3_C_pce/validation_result.json,10.1002/cssc.201702265,10.1002_cssc.201702265__Fig3__C__pce,MAPbI₃ + 5% C₆₀,Time (d),(d),Normalized PCE,,24.0,folder_fallback:x_time_day,52,521.7181818412259,0.7701934273698501,0.998299457395049,0.998299457395049,False,0,0.7194704743173767,0.5842382004182884,False
C517b485099,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_cssc.201903025/Fig7_A_stability_performance_curve_pce/accepted/10.1002_cssc.201903025__Fig7__A__stability_performance_curve_pce__NiO_NCs__Series_1.csv,x_time_day/10.1002_cssc.201903025/Fig7_A_stability_performance_curve_pce/accepted/10.1002_cssc.201903025__Fig7__A__stability_performance_curve_pce__NiO_NCs__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_cssc.201903025/Fig7_A_stability_performance_curve_pce/validation_result.json,10.1002/cssc.201903025,10.1002_cssc.201903025__Fig7__A__stability_performance_curve_pce,NiO NCs,Time,(days),Normalized PCE,,24.0,axis_metadata:day,64,715.0529054631693,0.5024308945088147,1.0024098859315,1.0024098859315,False,0,0.5826905216438729,0.7448474560673244,False
C1bac38abbd,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_pc.25527/Fig9_D_stability_performance_curve/accepted/10.1002_pc.25527__Fig9__D__stability_performance_curve__based_on_Ag_CuO_Nfs_PEDOT_PSS__Series_2.csv,x_time_day/10.1002_pc.25527/Fig9_D_stability_performance_curve/accepted/10.1002_pc.25527__Fig9__D__stability_performance_curve__based_on_Ag_CuO_Nfs_PEDOT_PSS__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_pc.25527/Fig9_D_stability_performance_curve/validation_result.json,10.1002/pc.25527,10.1002_pc.25527__Fig9__D__stability_performance_curve,based on Ag/CuO Nfs/PEDOT:PSS,Time,(days),Normalized PCE,,24.0,axis_metadata:day,56,711.1762711383743,0.6793173548822203,1.0113623067787372,1.0113623067787372,False,0,0.4460554296895137,0.8320303924975233,False
C253ecff60b,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_smll.201904387/Fig5_A_stability_performance_curve_pce/accepted/10.1002_smll.201904387__Fig5__A__stability_performance_curve_pce__0-Control__Series_1.csv,x_time_day/10.1002_smll.201904387/Fig5_A_stability_performance_curve_pce/accepted/10.1002_smll.201904387__Fig5__A__stability_performance_curve_pce__0-Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_smll.201904387/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1002/smll.201904387,10.1002_smll.201904387__Fig5__A__stability_performance_curve_pce,0-Control,Time,(day),PCE,(%),24.0,axis_metadata:day,66,716.6242621738689,5.771996695258643,14.309136867926934,14.309136867926934,False,0,1.092369507551332,0.32067199456164863,False
C3535998ba7,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/accepted/10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce__TiO2CL__Series_1.csv,x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/accepted/10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce__TiO2CL__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/validation_result.json,10.1002/smll.202004778,10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce,TiO2CL,Aging duration (days),(days),Normalized PCE,,24.0,axis_metadata:day,79,1180.2337093921115,0.5047196163885939,0.9920350649521608,0.9920350649521608,False,0,1.128809494798029,0.12949350332828127,True
C238f9097e4,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201700125/Fig6_A_stability_performance_curve_pce/accepted/10.1002_solr.201700125__Fig6__A__stability_performance_curve_pce__3D_PSCs__Series_1.csv,x_time_day/10.1002_solr.201700125/Fig6_A_stability_performance_curve_pce/accepted/10.1002_solr.201700125__Fig6__A__stability_performance_curve_pce__3D_PSCs__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201700125/Fig6_A_stability_performance_curve_pce/validation_result.json,10.1002/solr.201700125,10.1002_solr.201700125__Fig6__A__stability_performance_curve_pce,3D PSCs,Time,( days ),PCE,( % ),24.0,axis_metadata:day,75,667.6330473689384,12.337000739669298,18.487179376127575,18.487179376127575,False,0,0.43670694672868837,0.8450228658774545,False
Cc457d59bfb,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201900336/Fig5_D_stability_performance_curve_pce/accepted/10.1002_solr.201900336__Fig5__D__stability_performance_curve_pce__o—SnO₂__Series_2.csv,x_time_day/10.1002_solr.201900336/Fig5_D_stability_performance_curve_pce/accepted/10.1002_solr.201900336__Fig5__D__stability_performance_curve_pce__o—SnO₂__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201900336/Fig5_D_stability_performance_curve_pce/validation_result.json,10.1002/solr.201900336,10.1002_solr.201900336__Fig5__D__stability_performance_curve_pce,o—SnO₂,Time,(day),PCE,(%),24.0,axis_metadata:day,43,1069.5611589670375,0.4220769039645089,1.001634128444729,1.001634128444729,False,0,0.6648922039533154,0.6549520722829493,False
Cf8b5328074,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201900457/Fig5_D_stability_performance_curve_pce/accepted/10.1002_solr.201900457__Fig5__D__stability_performance_curve_pce__CsPb0.5Sn0.5I2Br__Series_1.csv,x_time_day/10.1002_solr.201900457/Fig5_D_stability_performance_curve_pce/accepted/10.1002_solr.201900457__Fig5__D__stability_performance_curve_pce__CsPb0.5Sn0.5I2Br__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201900457/Fig5_D_stability_performance_curve_pce/validation_result.json,10.1002/solr.201900457,10.1002_solr.201900457__Fig5__D__stability_performance_curve_pce,CsPb0.5Sn0.5I2Br,Time,days,Normalized PCE,,24.0,axis_metadata:day,63,1413.326273347155,0.1729987799815191,1.0049958027923094,1.0049958027923094,False,0,0.7487368562467487,0.7378098839870431,False
C21f4d7d00e,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202000573/Fig4_F_sem_curve_pce/accepted/10.1002_solr.202000573__Fig4__F__sem_curve_pce__Control__Series_1.csv,x_time_day/10.1002_solr.202000573/Fig4_F_sem_curve_pce/accepted/10.1002_solr.202000573__Fig4__F__sem_curve_pce__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202000573/Fig4_F_sem_curve_pce/validation_result.json,10.1002/solr.202000573,10.1002_solr.202000573__Fig4__F__sem_curve_pce,Control,Time,(days),Normalized PCE,(%),24.0,axis_metadata:day,63,520.0128873391063,0.4145821336620738,1.003544047132124,1.003544047132124,False,0,2.0155995219906804,0.21696704990308432,False
C320ada032f,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202000637/Fig5_B_stability_performance_curve_pce/accepted/10.1002_solr.202000637__Fig5__B__stability_performance_curve_pce__Reference_PSCs__Series_1.csv,x_time_day/10.1002_solr.202000637/Fig5_B_stability_performance_curve_pce/accepted/10.1002_solr.202000637__Fig5__B__stability_performance_curve_pce__Reference_PSCs__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202000637/Fig5_B_stability_performance_curve_pce/validation_result.json,10.1002/solr.202000637,10.1002_solr.202000637__Fig5__B__stability_performance_curve_pce,Reference PSCs,Time,day,Normalized PCE,,24.0,axis_metadata:day,65,826.257981810935,0.6115020147465763,0.9950639062877348,0.9950639062877348,False,0,0.9906424663900791,0.3626847737221635,False
Ce5138b8834,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202100069/Fig5_B_stability_performance_curve_pce/accepted/10.1002_solr.202100069__Fig5__B__stability_performance_curve_pce__o—wlo_APZ__Series_1.csv,x_time_day/10.1002_solr.202100069/Fig5_B_stability_performance_curve_pce/accepted/10.1002_solr.202100069__Fig5__B__stability_performance_curve_pce__o—wlo_APZ__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202100069/Fig5_B_stability_performance_curve_pce/validation_result.json,10.1002/solr.202100069,10.1002_solr.202100069__Fig5__B__stability_performance_curve_pce,o—wlo APZ,Time,(day),Normalized PCE,,24.0,axis_metadata:day,52,1409.0692793344488,0.1867622632615355,0.9981689067822668,0.9981689067822668,False,0,0.44518676312444105,0.8011289743678196,False
C0f43066752,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202100404/Fig7_A_pce/accepted/10.1002_solr.202100404__Fig7__A__pce__W_O_BMIMBF₄__Series_2.csv,x_time_day/10.1002_solr.202100404/Fig7_A_pce/accepted/10.1002_solr.202100404__Fig7__A__pce__W_O_BMIMBF₄__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202100404/Fig7_A_pce/validation_result.json,10.1002/solr.202100404,10.1002_solr.202100404__Fig7__A__pce,W/O BMIMBF₄,Time,day,Normalized PCE,,24.0,axis_metadata:day,77,1615.982758348171,0.0508288526306202,1.0010473786743126,1.0010473786743126,False,0,1.1103996622127814,0.5973687450691084,False
Caf8d7f81db,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.apsusc.2017.04.153/Fig5_D_pce/accepted/10.1016_j.apsusc.2017.04.153__Fig5__D__pce__spiro-OMeTAD__Series_2.csv,x_time_day/10.1016_j.apsusc.2017.04.153/Fig5_D_pce/accepted/10.1016_j.apsusc.2017.04.153__Fig5__D__pce__spiro-OMeTAD__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.apsusc.2017.04.153/Fig5_D_pce/validation_result.json,10.1016/j.apsusc.2017.04.153,10.1016_j.apsusc.2017.04.153__Fig5__D__pce,spiro-OMeTAD,Time,(d),PCE,(%),24.0,folder_fallback:x_time_day,57,571.1520887638778,9.812395130912044,13.682571266821792,13.682571266821792,False,0,0.10577279531506832,0.9550291063910192,False
C2e915da856,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.apsusc.2019.145099/Fig6_whole_stability/accepted/10.1016_j.apsusc.2019.145099__Fig6__whole__stability__SnO₂__Series_1.csv,x_time_day/10.1016_j.apsusc.2019.145099/Fig6_whole_stability/accepted/10.1016_j.apsusc.2019.145099__Fig6__whole__stability__SnO₂__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.apsusc.2019.145099/Fig6_whole_stability/validation_result.json,10.1016/j.apsusc.2019.145099,10.1016_j.apsusc.2019.145099__Fig6__whole__stability,SnO₂,Aging time,(Day),PCE,(%),24.0,axis_metadata:day,62,718.585953851855,12.082679587787563,18.347820394277512,18.347820394277512,False,0,1.3874075827898718,0.4455664576649776,False
Cca601a9c4a,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.apsusc.2020.145790/Fig7_F_stability_performance_curve_pce/accepted/10.1016_j.apsusc.2020.145790__Fig7__F__stability_performance_curve_pce__Reference__Series_3.csv,x_time_day/10.1016_j.apsusc.2020.145790/Fig7_F_stability_performance_curve_pce/accepted/10.1016_j.apsusc.2020.145790__Fig7__F__stability_performance_curve_pce__Reference__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.apsusc.2020.145790/Fig7_F_stability_performance_curve_pce/validation_result.json,10.1016/j.apsusc.2020.145790,10.1016_j.apsusc.2020.145790__Fig7__F__stability_performance_curve_pce,Reference,Days,,Normalized PCE,,24.0,axis_metadata:day,43,712.1942806040432,0.626914592216238,1.0050256629804508,1.0050256629804508,False,0,0.5283537374903561,0.8116270008943205,False
