curve_id,raw_cluster_id,som_node_x,som_node_y,bmu_distance,max_pce_0_200h,pce_norm_t0,pce_norm_t10,pce_norm_t50,pce_norm_t100,pce_norm_t150,pce_norm_t200,peak_time_h,qc_status
x_time_h/10.1002_solr.201900293/Fig6_C_stability_performance_curve_pce/10.1002_solr.201900293__Fig6__C__stability_performance_curve_pce__Conventional__Series_1.csv,0,0,0,0.6149492809965768,0.9991204976397423,0.9986988485010814,0.9906867979238103,0.9721281515996593,0.9443288698654174,0.9186859073966416,0.8900641654489707,0.0,included
x_time_h/10.1002_solr.201900345/Fig5_A_pce/10.1002_solr.201900345__Fig5__A__pce__PEV+1mg_ml_N719__Series_1.csv,0,0,0,0.6220951118248775,0.9962639413075076,0.9999582546718745,0.9857807230237048,0.9607818386529695,0.9629710120724781,0.9302144289950691,0.859862830199369,0.0,included
x_time_h/10.1002_solr.201900345/Fig5_A_pce/10.1002_solr.201900345__Fig5__A__pce__PEV+2mg_ml_N719__Series_3.csv,2,1,0,1.534170627932967,1.00154830005214,0.9977378524077264,0.9983619493875233,0.9205704090312626,0.814682862952488,0.7599008121897664,0.6648856996311631,25.833333333333332,included
x_time_h/10.1002_solr.201900345/Fig5_A_pce/10.1002_solr.201900345__Fig5__A__pce__PEV__Series_2.csv,1,0,1,1.739174509128469,0.9922355102747206,0.9997814060851783,0.9983382378509286,0.8963686500478054,0.6481157776857632,0.5625151960877918,0.49460963276944697,4.0,included
x_time_h/10.1002_solr.201900363/Fig4_F_stability/10.1002_solr.201900363__Fig4__F__stability__ZnO__Series_2.csv,2,1,0,2.41397901465652,8.42142065207704,0.9907815707260786,0.9928450087914081,0.9998416093977117,0.9484798039837194,0.8256757968395458,0.6777568060796887,44.333333333333336,included
x_time_h/10.1002_solr.201900380/Fig4_B_stability_performance_curve_pce/10.1002_solr.201900380__Fig4__B__stability_performance_curve_pce__pristine_PSC__Series_1.csv,0,0,0,0.605451580162199,0.9921142396356081,1.0000085755874624,0.9980041743261587,0.9828207796948402,0.9710914633555232,0.9497798051306762,0.9280358212465598,0.0,included
x_time_h/10.1002_solr.201900406/Fig5_E_stability_performance_curve_pce/10.1002_solr.201900406__Fig5__E__stability_performance_curve_pce__pristine__Series_1.csv,3,1,1,3.0321443799181083,0.9731838391143557,0.9939213950208762,0.944710418419778,0.6527064663233902,0.5284197867665142,0.43834768129825846,0.3942989810684515,0.0,included
x_time_h/10.1002_solr.201900529/Fig6_A_stability_performance_curve_pce/10.1002_solr.201900529__Fig6__A__stability_performance_curve_pce__MAPbI₃__Series_2.csv,0,0,0,1.7697632287319638,1.0001817733258196,0.9991001532127877,0.9888160708736714,0.946242534059911,0.9086897223135559,0.8764023698937952,0.8228680335167535,0.0,included
x_time_h/10.1002_solr.202000011/Fig5_E_jv_curve_stability_performance_pce/10.1002_solr.202000011__Fig5__E__jv_curve_stability_performance_pce__Puv-polyTPD__Series_1.csv,2,1,0,1.5066302639949491,1.0190951369574586,0.9984085877227548,0.999822307842995,0.958382355689892,0.8261355390177122,0.7402135130239831,0.7147581928486749,8.0,included
x_time_h/10.1002_solr.202000113/Fig6_A_stability_performance_curve_pce/10.1002_solr.202000113__Fig6__A__stability_performance_curve_pce__w_o__Series_2.csv,0,0,0,1.2002079444287397,1.0123658213919389,0.9866964091542298,0.988001616564799,0.993873030534857,0.9985356356635672,0.9739763668143284,0.9453814339469492,93.0,included
x_time_h/10.1002_solr.202000205/Fig4_F_stability_performance_curve_pce/10.1002_solr.202000205__Fig4__F__stability_performance_curve_pce__TiO₂__Series_2.csv,1,0,1,2.029149481828277,0.9990656544648518,0.9994458251731666,0.9949720700255937,0.929217148863092,0.7647315705238297,0.6333973746213167,0.520409160316853,0.0,included
x_time_h/10.1002_solr.202000292/Fig6_A_stability_performance_curve_pce_image/10.1002_solr.202000292__Fig6__A__stability_performance_curve_pce_image__PEDOT_PSS__Series_1.csv,0,0,0,0.6730655270325308,0.9945421079186074,0.9995002351359246,0.9998995208118326,0.9834292496032943,0.9704167954483276,0.954023738505198,0.9310174126151585,7.5,included
x_time_h/10.1002_solr.202000621/Fig6_A_stability_performance_curve_pce/10.1002_solr.202000621__Fig6__A__stability_performance_curve_pce__MAPbI₃-BA__Series_2.csv,0,0,0,1.515529431251853,100.4901000646113,0.986163731060816,0.989594796676631,0.9970305319705591,0.997666177891385,0.9873914225760242,0.9812115121080557,87.33333333333333,included
x_time_h/10.1002_solr.202000621/Fig6_A_stability_performance_curve_pce/10.1002_solr.202000621__Fig6__A__stability_performance_curve_pce__MAPbI₃-BP__Series_1.csv,0,0,0,0.36615142848149074,99.22971459869669,0.9994753880037646,0.9925908493074102,0.972686798209266,0.9537541274536585,0.9415144249761297,0.9310669690177222,0.0,included
x_time_h/10.1002_solr.202000621/Fig6_A_stability_performance_curve_pce/10.1002_solr.202000621__Fig6__A__stability_performance_curve_pce__MAPbI₃__Series_3.csv,2,1,0,1.4189325046167376,100.47473730760893,0.9994939205108957,0.9929597637595264,0.9365012990023188,0.9024798586091793,0.8680404535332488,0.7057243264055453,0.0,included
x_time_h/10.1002_solr.202000621/Fig6_B_stability_performance_curve_pce/10.1002_solr.202000621__Fig6__B__stability_performance_curve_pce__MAPbl3__Series_3.csv,2,1,0,2.4595829502179587,99.92739067108118,0.9990498559592658,0.9860916211034813,0.9345684368889574,0.812314334502498,0.7220087237732433,0.5950434881771692,0.0,included
x_time_h/10.1002_solr.202000629/Fig5_B_stability_performance_curve_pce/10.1002_solr.202000629__Fig5__B__stability_performance_curve_pce__Pristine__Series_2.csv,3,1,1,4.312987090686225,0.9094317423503325,0.952839515580881,0.7585048509541825,0.5481995069994422,0.3230713020619719,0.18499192525818883,0.1162128409955492,0.0,included
x_time_h/10.1002_solr.202000650/Fig3_C_mppt_stability_performance_curve_voc/10.1002_solr.202000650__Fig3__C__mppt_stability_performance_curve_voc__Without_PFOTES__Series_1.csv,0,0,0,1.5080490264761868,0.999024485597126,0.9988762602897683,0.9782522867410036,0.9125318862581082,0.9028007307170431,0.8975124382335381,0.8825720341184935,0.0,included
x_time_h/10.1002_solr.202000681/Fig5_E_stability_performance_curve_pce_jsc/10.1002_solr.202000681__Fig5__E__stability_performance_curve_pce_jsc__Control__Series_1.csv,0,0,0,1.2529389431928741,1.0244925946496746,0.9791307951734606,0.9821029116768244,0.9954730502137928,0.9906468425699214,0.9733939619420662,0.9702699165717202,67.83333333333333,included
x_time_h/10.1002_solr.202000819/Fig7_A_stability_performance_curve_pce/10.1002_solr.202000819__Fig7__A__stability_performance_curve_pce__Pristine__Series_1.csv,0,0,0,1.3716001644554985,1.009502513799855,0.999608130182444,0.9998309327934254,0.9911901293748715,0.988344552967516,0.9831332715809908,0.9804095024030075,7.0,included
x_time_h/10.1002_solr.202000819/Fig7_B_pce/10.1002_solr.202000819__Fig7__B__pce__Pristine__Series_1.csv,0,0,0,1.0965810729609067,1.0073401828133666,0.9997508825407064,0.9977517568929719,0.9914774629402822,0.9835325262402534,0.9704814347490528,0.9592526450734514,0.0,included
x_time_h/10.1002_solr.202100087/Fig5_D_stability_performance_curve/10.1002_solr.202100087__Fig5__D__stability_performance_curve__Spiro-OMeTAD__Series_1.csv,0,0,0,9.332290919282027,1.0627322833979398,0.9426675169008218,0.9292697700090828,0.7634728332162026,0.9915289571732233,0.995207033197122,0.995207033197122,116.33333333333333,included
x_time_h/10.1002_solr.202100178/Fig3_E_mppt_stability_performance_curve_pce_jsc/10.1002_solr.202100178__Fig3__E__mppt_stability_performance_curve_pce_jsc__Control__Series_1.csv,2,1,0,2.377813769155903,1.0036029044844557,0.9987863383712297,0.9815741908342679,0.866885565221903,0.7637854413613344,0.7262383490097049,0.684039165632318,0.0,included
x_time_h/10.1002_solr.202100236/Fig6_B_mppt_stability_performance_curve_pce_profile/10.1002_solr.202100236__Fig6__B__mppt_stability_performance_curve_pce_profile__PCBM__Series_1.csv,0,0,0,0.6068656205107167,0.9979845423287753,0.9994715827226724,0.9952311230820862,0.976142068309004,0.9581917483353837,0.9530901162490848,0.9485083890439298,0.0,included
x_time_h/10.1002_solr.202100249/Fig5_D_stability_performance_curve_pce/10.1002_solr.202100249__Fig5__D__stability_performance_curve_pce__w_o_F4-TCNQ__Series_1.csv,0,0,0,1.7114100613886754,16.846080473842218,0.8929888672974363,0.8982694196940603,0.9402923812797742,0.9911923214749856,0.9937831951502252,0.972712562481901,119.66666666666667,included
x_time_h/10.1002_solr.202100257/Fig8_E_stability_performance_curve_pce/10.1002_solr.202100257__Fig8__E__stability_performance_curve_pce__PVK__Series_2.csv,0,0,0,0.5914842170147103,0.9889709017748314,0.994066649424005,0.9988259816391941,0.9845025708725565,0.9486856995809023,0.9261365961666628,0.9144872475006603,17.0,included
x_time_h/10.1002_solr.202100320/Fig7_F_stability_performance_curve_pce_pattern/10.1002_solr.202100320__Fig7__F__stability_performance_curve_pce_pattern__Control__Series_1.csv,2,1,0,1.185148795142272,1.000374510719734,0.9967976969199155,0.9771601774735329,0.9044115073401583,0.8131093123125802,0.7503571234404898,0.7293092205951182,0.0,included
x_time_h/10.1002_solr.202100347/Fig8_B_stability_performance_curve_pce_diagram/10.1002_solr.202100347__Fig8__B__stability_performance_curve_pce_diagram__Ag__Series_1.csv,0,0,0,0.7191911125795296,1.0020923940045627,0.9997380000571932,0.9971787788388274,0.987219687196069,0.9753971604425974,0.9531407459551543,0.9263993618003907,0.0,included
x_time_h/10.1002_solr.202100555/Fig5_F_stability_performance_curve_structure/10.1002_solr.202100555__Fig5__F__stability_performance_curve_structure__N₂__Series_2.csv,0,0,0,0.44618191352932873,0.9829224175816924,0.9998855485232253,0.998216534536003,0.9718054609194096,0.9484735184261175,0.9277032663673082,0.9185075581975053,0.0,included
x_time_h/10.1002_solr.202100622/Fig3_C_stability_performance_curve_pce_eqe/10.1002_solr.202100622__Fig3__C__stability_performance_curve_pce_eqe__Spiro-OMeTAD__Series_1.csv,2,1,0,2.177574974726182,0.9888205560122904,0.9974823780212226,0.9769353442752968,0.8709966595653406,0.7565452605980323,0.7341224101093866,0.7217083776824126,0.0,included
x_time_h/10.1002_solr.202100712/Fig6_B_stability_performance_curve/10.1002_solr.202100712__Fig6__B__stability_performance_curve__CF₃BZA-Br__Series_1.csv,0,0,0,1.7891516747456917,1.0182448884109858,0.9969126774611491,0.971945527181678,0.921800313274602,0.8995833611117351,0.8665725126973314,0.8647787600557089,0.0,included
x_time_h/10.1002_solr.202100712/Fig6_B_stability_performance_curve/10.1002_solr.202100712__Fig6__B__stability_performance_curve__CF₃BZA-I__Series_3.csv,0,0,0,1.1252748113387923,0.9684802334631747,0.9975655282223745,0.9803608687651396,0.9331561261733061,0.9154041484258584,0.9034797422272927,0.8820071488911942,0.0,included
x_time_h/10.1002_solr.202100712/Fig6_B_stability_performance_curve/10.1002_solr.202100712__Fig6__B__stability_performance_curve__Pristine__Series_2.csv,2,1,0,1.537044348207983,0.9801895640391303,0.9951892207751749,0.9552633364337395,0.8498282333765407,0.8132553606271951,0.7662267792473461,0.7252075506565522,0.0,included
x_time_h/10.1002_solr.202101103/Fig7_A_pce/10.1002_solr.202101103__Fig7__A__pce__MAGA_without_NH₄Br__Series_1.csv,0,0,0,1.0628198545882277,0.9918391808142388,0.999433257588983,0.9948852452062439,0.9782535194133063,0.976612154222043,0.9740543437691782,0.9722133339155135,0.0,included
x_time_h/10.1002_solr.202101103/Fig7_A_pce/10.1002_solr.202101103__Fig7__A__pce__MAPbI₃__Series_3.csv,2,1,0,0.20914380716452088,0.9758874905909494,0.9983717895544865,0.9849767928914518,0.9163086955580753,0.8542648906504874,0.8024416437495268,0.7638787855007719,0.0,included
x_time_h/10.1002_solr.202101103/Fig7_C_pce/10.1002_solr.202101103__Fig7__C__pce__MAGA_without_NH₄Br__Series_1.csv,0,0,0,1.2214873510830613,1.0005473728534882,0.9995445740276027,0.9999192805105901,0.9912183713263798,0.9820531853490594,0.9764987782197716,0.9719486696551407,7.833333333333333,included
x_time_h/10.1002_solr.202101103/Fig7_C_pce/10.1002_solr.202101103__Fig7__C__pce__MAPb₃__Series_3.csv,2,1,0,0.8817484317371483,0.9846752237566276,0.9983455159049455,0.9857684716864259,0.9407496171365358,0.8835825555038693,0.8240260375232895,0.7843670621632686,0.0,included
x_time_h/10.1007_s10854-019-01515-6/Fig6_D_stability_performance_curve_pce/10.1007_s10854-019-01515-6__Fig6__D__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,0,0,0,1.1914150572032682,0.99627516673829,0.8880989645377905,0.9311729628678185,0.9995472571250905,0.9894346513117913,0.9610850060628011,0.9211811450607731,38.666666666666664,included
x_time_h/10.1007_s10854-020-03923-5/Fig7_D_stability_performance_curve_pce/10.1007_s10854-020-03923-5__Fig7__D__stability_performance_curve_pce__ZCK__Series_2.csv,1,0,1,1.9335574453408124,0.9984411156712322,0.9981218585361742,0.9764444435519252,0.8501352525260949,0.7023894564921372,0.6643060041230524,0.6507154494492146,0.0,included
x_time_h/10.1007_s11426-020-9741-1/Fig5_D_stability_performance_curve_pce/10.1007_s11426-020-9741-1__Fig5__D__stability_performance_curve_pce__BDT-TPA-sTPA__Series_1.csv,2,1,0,1.5645628305689487,1.0170082813016448,0.9907558887874468,0.9933628604916483,0.9668738322946151,0.858092035717789,0.8354145745660874,0.8398425132317472,20.666666666666668,included
x_time_h/10.1007_s11426-020-9866-6/Fig4_B_stability_performance_curve_pce/10.1007_s11426-020-9866-6__Fig4__B__stability_performance_curve_pce__pristine_PsCs__Series_2.csv,2,1,0,2.500441936877339,1.0086507230947177,0.9981017818368246,0.9795284379590729,0.8438694225868703,0.7665071472035389,0.7202259733026164,0.6856242874556121,0.0,included
x_time_h/10.1007_s11426-020-9866-6/Fig4_C_stability_performance_curve_pce/10.1007_s11426-020-9866-6__Fig4__C__stability_performance_curve_pce__pristine_PSCs__Series_2.csv,2,1,0,2.7906649277944138,1.0013786932083555,0.9993338474366528,0.9920386412560032,0.9238307337573566,0.7970297002102744,0.7046105501253646,0.5868227472670468,0.0,included
x_time_h/10.1007_s11426-021-1075-7/Fig5_A_stability_performance_curve/10.1007_s11426-021-1075-7__Fig5__A__stability_performance_curve__BAI__Series_2.csv,2,1,0,1.9141391086720423,1.0072774202646149,0.9995735034581077,0.9952311853254742,0.9578250583977649,0.8370320224293295,0.7379678691379746,0.6384218646977582,0.0,included
x_time_h/10.1007_s12200-023-00103-1/Fig4_A_stability_performance_curve/10.1007_s12200-023-00103-1__Fig4__A__stability_performance_curve__Control__Series_1.csv,2,1,0,1.2323409207201703,0.9993428984371159,0.9992117885386822,0.9890506525175795,0.9210913985088545,0.8891128235145985,0.8122690588556758,0.6581297903053903,0.0,included
x_time_h/10.1007_s12274-020-2836-3/Fig5_F_stability_performance_curve/10.1007_s12274-020-2836-3__Fig5__F__stability_performance_curve__CsPbl₃__Series_1.csv,0,0,0,0.4316218218354952,0.9925973604577805,0.9995018204983855,0.9955040139144713,0.9775200508064437,0.9578194727037087,0.9352108613146716,0.911124869164999,0.0,included
x_time_h/10.1007_s12274-021-3408-x/Fig7_B_stability_performance_curve_pce/10.1007_s12274-021-3408-x__Fig7__B__stability_performance_curve_pce__Control__Series_1.csv,1,0,1,2.8450367964614443,1.0000805043700063,1.0000276236627734,0.9942357450328638,0.9374787285304119,0.8047407818975026,0.6740270045168034,0.5710812044567668,0.0,included
x_time_h/10.1007_s12598-020-01595-y/Fig4_whole_stability/10.1007_s12598-020-01595-y__Fig4__whole__stability__Device_B__Series_1.csv,2,1,0,1.596996915405075,0.9305084792533933,0.9990569913943491,0.9945554252396079,0.96812290652213,0.9212903335074434,0.8170789368503666,0.7248437258476598,0.0,included
x_time_h/10.1007_s12598-020-01641-9/Fig6_F_cv_curve_stability_performance_pce/10.1007_s12598-020-01641-9__Fig6__F__cv_curve_stability_performance_pce__PEDOT_PSS__Series_2.csv,1,0,1,2.758808117839848,1.0662198147354003,0.9975704818035932,0.977690433362419,0.8801500387781357,0.735929987963964,0.6844755437631873,0.7075259797249657,0.0,included
x_time_h/10.1007_s13391-020-00206-3/Fig3_D_mppt_stability_performance_curve_jsc/10.1007_s13391-020-00206-3__Fig3__D__mppt_stability_performance_curve_jsc__MAPbI₃__Series_1.csv,0,0,0,0.6538478510240182,100.67399888392912,0.9994687564528005,0.9977668403640126,0.9774827531436255,0.9561886821294948,0.9273981987631981,0.8772798375274592,0.0,included
x_time_h/10.1007_s40820-020-00509-y/Fig5_C_mppt_stability_performance_curve/10.1007_s40820-020-00509-y__Fig5__C__mppt_stability_performance_curve__Ref__Series_1.csv,0,0,0,1.0541412680019113,1.0188483070406287,0.9888270222493313,0.9983817507874667,0.9913826973009185,0.9694647004877407,0.9710554974597126,0.9629850985005214,21.666666666666668,included
x_time_h/10.1007_s40820-021-00675-7/Fig5_C_jv_curve_stability_performance/10.1007_s40820-021-00675-7__Fig5__C__jv_curve_stability_performance__SnO₂_K_based_5×5_cm²_module__Series_2.csv,0,0,0,1.0874175458040753,0.9888030412907435,0.9734223311132483,0.9978950529261845,0.9950416657485125,0.9773085736261609,0.9699577396253105,0.9591692932434062,15.0,included
x_time_h/10.1007_s40820-021-00675-7/Fig5_C_jv_curve_stability_performance/10.1007_s40820-021-00675-7__Fig5__C__jv_curve_stability_performance__SnO₂_based_5×5_cm²_module__Series_1.csv,0,0,0,1.3449990083133585,0.9215707189183123,0.9876620646778372,0.9986404496867423,0.9531007919854404,0.9014124747314426,0.891128871321394,0.891128871321394,13.5,included
x_time_h/10.1007_s40820-021-00688-2/Fig7_D_xrd_pattern_stability_performance_curve_pce/10.1007_s40820-021-00688-2__Fig7__D__xrd_pattern_stability_performance_curve_pce__w_o__Series_2.csv,0,0,0,0.5023068147826436,1.0004922333084714,0.9991728564756169,0.9925351690215805,0.9641322668078723,0.9394915390734391,0.9213710916264393,0.9058815673463017,0.0,included
x_time_h/10.1007_s40820-022-00916-3/Fig5_F_eis_plot_stability_performance_curve_pce/10.1007_s40820-022-00916-3__Fig5__F__eis_plot_stability_performance_curve_pce__o—with_TBP__Series_2.csv,0,0,0,0.8689551590835407,0.9989489202507108,0.9996882746030011,0.9971867308012248,0.9859336540062821,0.9742804369441352,0.9648899145219102,0.9465642923402825,0.0,included
x_time_h/10.1007_s40820-023-01130-5/Fig5_C_mppt_stability_performance_curve_pce_mapping/10.1007_s40820-023-01130-5__Fig5__C__mppt_stability_performance_curve_pce_mapping__Control__Series_1.csv,0,0,0,0.3128924916414702,0.9999318739250604,0.9988815767970465,0.9904568931852323,0.9646762874580297,0.9468015044650508,0.9315395464418318,0.9159836398281511,0.0,included
x_time_h/10.1007_s40820-024-01401-9/Fig5_K_mppt_stability_performance_curve_voc/10.1007_s40820-024-01401-9__Fig5__K__mppt_stability_performance_curve_voc__3D(initial_PCE_-19.5%)__Series_1.csv,0,0,0,0.7066448892994435,0.9776902441804862,0.9966540426946201,0.9778046961972018,0.9468254425178054,0.9306188021307465,0.9123380969196869,0.893990078819554,0.0,included
x_time_h/10.1007_s40820-024-01538-7/Fig5_D_mppt_stability_performance_curve_pce/10.1007_s40820-024-01538-7__Fig5__D__mppt_stability_performance_curve_pce__Control__Series_2.csv,2,1,0,1.6168465819022928,1.0113785220953582,0.9989720882005726,0.9943131838045381,0.9669616329928709,0.8969318718086265,0.8446715020613539,0.8068686244051115,0.0,included
x_time_h/10.1007_s40820-025-01677-5/Fig4_G_mppt_stability_performance_curve_eqe/10.1007_s40820-025-01677-5__Fig4__G__mppt_stability_performance_curve_eqe__Control__Series_2.csv,0,0,0,0.3882970138191404,0.9286580552758723,0.9980242492914644,0.9869064635414189,0.9550626131690164,0.9408446714560316,0.9261657610046863,0.9125708682831883,0.0,included
x_time_h/10.1007_s40843-020-1383-3/Fig7_B_stability_performance_curve_voc/10.1007_s40843-020-1383-3__Fig7__B__stability_performance_curve_voc__EACI-0%__Series_2.csv,2,1,0,0.9071640577955623,99.61668143334931,0.9990815205646114,0.989528685053191,0.9218353105625192,0.8756622523961943,0.837111142982839,0.7960500448645849,0.0,included
x_time_h/10.1007_s40843-020-1581-4/Fig4_D_stability_performance_curve/10.1007_s40843-020-1581-4__Fig4__D__stability_performance_curve__Sn-control-1__Series_2.csv,2,1,0,1.3560875251424194,1.003967127543519,0.999314508057513,0.9932766888253237,0.9537616515185073,0.9127887246459203,0.8276531427801334,0.732896178792868,0.0,included
x_time_h/10.1007_s40843-020-1581-4/Fig4_D_stability_performance_curve/10.1007_s40843-020-1581-4__Fig4__D__stability_performance_curve__Sn-control-2__Series_3.csv,2,1,0,0.9735801404162656,1.0015091483000451,0.9993815431043612,0.993556567360207,0.9543400838002002,0.8775378293677653,0.7914217804358203,0.7200086571693988,0.0,included
x_time_h/10.1007_s40843-020-1581-4/Fig4_D_stability_performance_curve/10.1007_s40843-020-1581-4__Fig4__D__stability_performance_curve__Sn-target__Series_1.csv,0,0,0,1.6069462547843445,1.014231741960321,0.9896742255431797,0.9888787327849993,0.998794179714477,0.9969951758485701,0.9908590991269525,0.9874344452510165,71.16666666666667,included
x_time_h/10.1007_s42114-024-01208-7/Fig5_A_statistics_stability_performance_curve_pce/10.1007_s42114-024-01208-7__Fig5__A__statistics_stability_performance_curve_pce__101Guanine__Series_2.csv,0,0,0,0.8179047898696599,1.0003613739602342,0.9996674274319103,0.9969985885937469,0.9863186900988661,0.9746560381928151,0.9601590424886185,0.9441342317327986,0.0,included
x_time_h/10.1007_s42114-024-01208-7/Fig5_A_statistics_stability_performance_curve_pce/10.1007_s42114-024-01208-7__Fig5__A__statistics_stability_performance_curve_pce__o-Control__Series_1.csv,0,0,0,1.1469221873185294,1.0076330433082255,0.9996147987150815,0.996797034204656,0.9896210869990675,0.9819391364364594,0.9737660367745413,0.967618121981927,0.0,included
"x_time_h/10.1016_j.apsusc.2019.04.069/Fig7_E_stability_performance_curve_pce/10.1016_j.apsusc.2019.04.069__Fig7__E__stability_performance_curve_pce__MAPbI,_with_TBP__Series_1.csv",0,0,0,1.2130826368424976,104.4342395029247,0.9977738746430879,0.9817637005441591,0.9309841535983708,0.9038056526390836,0.9083936561440976,0.8826235706081125,0.0,included
"x_time_h/10.1016_j.apsusc.2019.04.069/Fig7_E_stability_performance_curve_pce/10.1016_j.apsusc.2019.04.069__Fig7__E__stability_performance_curve_pce__MAPbI,_without_TBP__Series_2.csv",2,1,0,1.7700028551570912,102.0772601043107,1.0000586474264361,0.9904702195061141,0.9293980028799363,0.8856620272268633,0.872252380847067,0.8456767512152265,0.0,included
x_time_h/10.1016_j.apsusc.2021.150153/Fig7_whole_stability/10.1016_j.apsusc.2021.150153__Fig7__whole__stability__MAPbI3(spin-coating)__Series_3.csv,2,1,0,2.3019938365575645,1.004833156347375,0.9999999999999601,0.9999999999999601,0.9520232712830639,0.8065930347865875,0.6989818992489469,0.6653069514751128,16.833333333333332,included
x_time_h/10.1016_j.cclet.2021.08.039/Fig5_E_stability_performance_curve_pce/10.1016_j.cclet.2021.08.039__Fig5__E__stability_performance_curve_pce__Pristine__Series_1.csv,2,1,0,2.9258022165183157,1.0100884347863741,1.0001957701792408,0.9867784373934153,0.9120911973320895,0.8367474392150116,0.6964778675981947,0.5691996584949024,0.0,included
x_time_h/10.1016_j.cej.2016.12.050/Fig11_whole_stability/10.1016_j.cej.2016.12.050__Fig11__whole__stability__Au__Series_2.csv,1,0,1,0.8728056109026006,7.250545367494743,0.9977316979033313,0.9756941144001524,0.8517724368329718,0.7449359803297243,0.5827480862230668,0.5094603683386467,0.0,included
x_time_h/10.1016_j.cej.2019.04.099/Fig5_B_pce/10.1016_j.cej.2019.04.099__Fig5__B__pce__W_O_ILPF₆__Series_1.csv,0,0,0,1.2165661170781086,10.10737945639206,0.9998272880017812,0.9984413033089988,0.992206516545153,0.9844071092957404,0.9765518539357331,0.9653536176702903,0.0,included
x_time_h/10.1016_j.cej.2020.126152/Fig5_C_stability_performance_curve/10.1016_j.cej.2020.126152__Fig5__C__stability_performance_curve__Pristine__Series_1.csv,2,1,0,0.8590584710841158,1.0042409962810828,1.0000671969800843,0.9932859069441591,0.9480432866882659,0.8730463542339665,0.7740937372789143,0.7429783124713771,0.0,included
x_time_h/10.1016_j.cej.2020.126152/Fig5_C_stability_performance_curve_2/10.1016_j.cej.2020.126152__Fig5__C__stability_performance_curve_2__Pristine__Series_2.csv,2,1,0,0.8643261729651405,1.0050329613358833,0.9997045556119112,0.9909983160108151,0.9468246011178365,0.8748424031538679,0.7718296682142579,0.7433857073916771,0.0,included
x_time_h/10.1016_j.cej.2020.126548/Fig7_A_stability_performance_curve_pce/10.1016_j.cej.2020.126548__Fig7__A__stability_performance_curve_pce__Pristine__Series_1.csv,0,0,0,0.7334942489188789,1.0138780153295233,0.994285696160061,0.996686945147451,0.9936647580303049,0.9702367854105703,0.9435950855601464,0.9198163810461216,25.166666666666668,included
x_time_h/10.1016_j.cej.2020.126548/Fig7_A_stability_performance_curve_pce/10.1016_j.cej.2020.126548__Fig7__A__stability_performance_curve_pce__UV-360__Series_2.csv,0,0,0,1.062529934934443,1.010912868054797,0.989906831470912,0.9875982203051367,0.9996570502105722,0.9432533440390413,0.9064902767190411,0.8655147533463733,47.166666666666664,included
x_time_h/10.1016_j.cej.2020.126712/Fig5_B_stability_performance_curve_pce_pattern/10.1016_j.cej.2020.126712__Fig5__B__stability_performance_curve_pce_pattern__F0__Series_2.csv,0,0,0,1.201948022927984,1.009718080632318,0.9995310706920578,0.995767991985294,0.9793296009073484,0.9819077356742882,0.9797187453862591,0.9757512378725095,0.0,included
x_time_h/10.1016_j.cej.2020.127204/Fig6_A_stability_performance_curve_pce/10.1016_j.cej.2020.127204__Fig6__A__stability_performance_curve_pce__Pristine__Series_1.csv,0,0,0,1.05400997005695,1.0060628316356608,0.9999999999999601,0.9999999999999601,0.9984053538816186,0.9862809326266273,0.9609410112879855,0.9508335398355819,35.333333333333336,included
x_time_h/10.1016_j.cej.2020.127328/Fig2_F_stability_performance_curve_pce/10.1016_j.cej.2020.127328__Fig2__F__stability_performance_curve_pce__PSCs_with_pristine_HTM__Series_1.csv,2,1,0,1.3854843555031546,0.9981038468266179,0.9970817638498402,0.972362897560176,0.8463556133140061,0.852626158651089,0.865695023295703,0.7343593290521572,0.0,included
x_time_h/10.1016_j.cej.2020.127579/Fig6_A_stability_performance_curve_pce/10.1016_j.cej.2020.127579__Fig6__A__stability_performance_curve_pce__control__Series_2.csv,0,0,0,1.0166808273914114,1.000852504764114,0.9982430573640013,0.9998132969304462,0.9994013330504063,0.9950731418752544,0.9503898028332128,0.8878453441419847,55.166666666666664,included
x_time_h/10.1016_j.cej.2020.127997/Fig5_F_stability_performance_curve_pce/10.1016_j.cej.2020.127997__Fig5__F__stability_performance_curve_pce__SnO₂__Series_1.csv,0,0,0,1.6217543264317547,1.0019471468249472,0.999832581690383,0.999832581690383,0.9974848859128571,0.9952649888802052,0.9907785794819292,0.9907913492439118,27.5,included
x_time_h/10.1016_j.cej.2021.128680/Fig7_whole_stability/10.1016_j.cej.2021.128680__Fig7__whole__stability__SnO₂__Series_2.csv,2,1,0,0.9522502147251038,0.8602125693463512,0.998511226254841,0.9865640677278804,0.9330264693790022,0.882525854471574,0.8292919563463037,0.7975343804009156,0.0,included
x_time_h/10.1016_j.cej.2021.129678/Fig6_D_stability_performance_curve/10.1016_j.cej.2021.129678__Fig6__D__stability_performance_curve__10.0_0.0__Series_1.csv,0,0,0,2.9453222034856745,1.0466692102323913,0.9513194778507615,0.9472423543447313,0.9532670079580591,0.9934389600265591,0.8236331320986554,0.8202626169526243,88.83333333333333,included
