curve_id,array_row,n_unique_points_0_200h,n_duplicate_points,max_support_gap_h,endpoint_bracket_time_h,akima_raw_knot_rmse,pchip_raw_knot_rmse,linear_raw_knot_rmse,akima_below_support_normalized,akima_above_support_normalized,pchip_below_support_normalized,pchip_above_support_normalized,linear_below_support_normalized,linear_above_support_normalized,akima_vs_pchip_rmse,pchip_vs_linear_rmse,akima_smoothing_rmse
x_time_day/10.1016_j.orgel.2018.07.029/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.07.029__Fig6__A__stability_performance_curve_pce__ITIC-Th__Series_2.csv,243,63,0,3.1949637537939566,201.28271648901764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.506800995015693e-05,7.343781712264407e-05,0.0001763196710506675
x_time_day/10.1016_j.orgel.2018.07.029/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.07.029__Fig6__A__stability_performance_curve_pce__PCBM__Series_1.csv,244,63,0,3.1949637537939566,201.28271648901762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.883554234418096e-05,8.412964375235613e-05,0.00020941032002096604
x_time_day/10.1016_j.orgel.2018.09.040/Fig8_whole_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.09.040__Fig8__whole__stability_performance_curve_pce__0mM_KSCN__Series_1.csv,245,62,0,3.2503893416165113,201.52413918022154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.830522032588998e-05,0.00011503521933176206,0.00021029905596824312
x_time_day/10.1016_j.orgel.2018.12.012/Fig8_whole_figure/accepted/10.1016_j.orgel.2018.12.012__Fig8__whole__figure__without_DOBD__Series_2.csv,246,17,0,12.474044647205169,212.05875900248745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001337108416403508,0.00017508813338215122,1.2730192100993517e-05
x_time_day/10.1016_j.orgel.2019.03.033/Fig7_D_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.03.033__Fig7__D__stability_performance_curve_pce__reference__Series_1.csv,247,15,0,13.963832135455732,209.45748203183535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.218022895993096e-05,7.14358305298833e-05,6.875382782830636e-06
x_time_day/10.1016_j.orgel.2019.03.035/Fig7_whole_stability/accepted/10.1016_j.orgel.2019.03.035__Fig7__whole__stability__Spiro-OMeTAD__Series_2.csv,248,26,0,7.846379479936388,204.00586647834513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.214578301565682e-05,9.249888344145167e-05,2.7696744246342947e-05
x_time_day/10.1016_j.orgel.2019.105519/Fig8_whole_pce/accepted/10.1016_j.orgel.2019.105519__Fig8__whole__pce__W_O_Habtc__Series_2.csv,249,34,0,6.036454901236596,205.23946664204306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.193683526230818e-05,1.5998218768006618e-05,1.3675037217265733e-05
x_time_day/10.1016_j.orgel.2020.105681/Fig8_D_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105681__Fig8__D__stability_performance_curve_pce__Reference__Series_1.csv,250,42,0,4.823644186089751,202.5930558157695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.361577808293206e-05,7.065972231093451e-05,8.205030835613902e-05
x_time_day/10.1016_j.orgel.2020.105681/Fig8_D_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105681__Fig8__D__stability_performance_curve_pce__TSA_passivated__Series_2.csv,251,42,0,4.823644186089751,202.59305581576947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.250881095576052e-05,5.688110264210361e-05,6.020045972957724e-05
x_time_day/10.1016_j.orgel.2020.105922/Fig8_F_stability_performance_curve/accepted/10.1016_j.orgel.2020.105922__Fig8__F__stability_performance_curve__4-CIBA-TiO2__Series_1.csv,252,25,0,8.300777894061184,207.51944735152952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.276546131409192e-05,0.00011918901826527574,3.522963044054697e-05
x_time_day/10.1016_j.orgel.2020.105922/Fig8_F_stability_performance_curve/accepted/10.1016_j.orgel.2020.105922__Fig8__F__stability_performance_curve__TiO2$__Series_2.csv,253,25,0,8.300777894061184,207.51944735152952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.858257773633767e-05,9.410060178616828e-05,2.817336788114111e-05
x_time_day/10.1016_j.orgel.2021.106249/Fig8_B_stability_performance_curve_pce/accepted/10.1016_j.orgel.2021.106249__Fig8__B__stability_performance_curve_pce__Spiro__Series_2.csv,254,15,0,14.046978115064547,210.70467172596767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010812411727854417,0.0001280592582275753,1.07543659009948e-05
x_time_day/10.1016_j.orgel.2021.106258/Fig9_D_pce/accepted/10.1016_j.orgel.2021.106258__Fig9__D__pce__CH3NH3PbI3__Series_1.csv,255,11,0,18.346150000396023,201.80765000435568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002672838103822765,0.00038083321028361937,1.1068524067702034e-05
x_time_day/10.1016_j.orgel.2021.106258/Fig9_H_pce/accepted/10.1016_j.orgel.2021.106258__Fig9__H__pce__CH3NH3Pbl3__Series_1.csv,256,12,0,17.43224964381946,209.18699572583307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012792823430331882,0.0002028606024350857,6.522715438058634e-06
x_time_day/10.1016_j.orgel.2021.106293/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.orgel.2021.106293__Fig6__C__stability_performance_curve_pce__TiO₂__Series_1.csv,257,22,0,9.148977107206996,201.27749635855332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015552399993508696,0.0003302048805603077,3.668602120781038e-05
x_time_day/10.1016_j.orgel.2021.106428/Fig9_whole_stability/accepted/10.1016_j.orgel.2021.106428__Fig9__whole__stability__TPA-Py-PTZ__Series_1.csv,258,18,0,11.195654674697067,201.52178414454656,0.0,0.0,0.0,0.0,0.0003486508011628768,0.0,0.0,0.0,0.0,0.0003601806556170134,0.00024908920152732285,9.877608528185724e-06
x_time_day/10.1016_j.orgel.2021.106428/Fig9_whole_stability/accepted/10.1016_j.orgel.2021.106428__Fig9__whole__stability__TPA-TPy__Series_2.csv,259,18,0,11.195654674697067,201.5217841445466,0.0,0.0,0.0,0.0,0.0001855376769200859,0.0,0.0,0.0,0.0,0.0002430463719665231,0.00034732042441365627,2.9442001267721625e-05
x_time_day/10.1016_j.solener.2016.07.034/Fig8_D_sem_image_stability_performance_curve_pce/accepted/10.1016_j.solener.2016.07.034__Fig8__D__sem_image_stability_performance_curve_pce__device_with_small_crystal__Series_1.csv,260,12,0,17.04478169277047,204.5373803132453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004304565502412491,0.000632481825636047,2.4192102523946694e-05
x_time_day/10.1016_j.solener.2017.05.089/Fig5_D_stability_performance_curve_ff/accepted/10.1016_j.solener.2017.05.089__Fig5__D__stability_performance_curve_ff__Spiro-OMeTAD__Series_1.csv,261,18,0,11.244177691385573,202.39519844493958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8187150763126217e-05,0.00010477476949542166,5.85107180678888e-06
x_time_day/10.1016_j.solener.2017.05.089/Fig5_D_stability_performance_curve_ff/accepted/10.1016_j.solener.2017.05.089__Fig5__D__stability_performance_curve_ff__ZnPcNO2-OPh__Series_3.csv,262,18,0,11.244177691385573,202.39519844493958,0.0,0.0,0.0,0.0,0.0003188047391505633,0.0,0.0,0.0,0.0,0.0003300331864383723,7.683624442604304e-05,7.293788127763914e-06
x_time_day/10.1016_j.solener.2018.05.086/Fig7_A_stability_performance_curve/accepted/10.1016_j.solener.2018.05.086__Fig7__A__stability_performance_curve__FMC__Series_2.csv,263,20,1,10.38148690541712,207.62973810834237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003554825595263196,0.0008419672091820148,0.00019041022807458316
x_time_day/10.1016_j.solener.2018.05.086/Fig7_A_stability_performance_curve/accepted/10.1016_j.solener.2018.05.086__Fig7__A__stability_performance_curve__MAPI__Series_1.csv,264,20,0,10.38148690541712,207.62973810834237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023791833662364916,0.003199699974681913,0.0006026360411669982
x_time_day/10.1016_j.solener.2019.02.020/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.02.020__Fig7__B__stability_performance_curve_pce__EA__Series_2.csv,265,21,0,9.895341937193734,207.80218068106842,0.0,0.0,0.0,0.0,0.00012882324345404942,0.0,0.0,0.0,0.0,0.00013205873498770818,5.240925264923642e-05,9.797917179947443e-06
x_time_day/10.1016_j.solener.2019.02.020/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.02.020__Fig7__B__stability_performance_curve_pce__EI12__Series_1.csv,266,21,0,9.895341937193756,207.80218068106845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.810559155933838e-05,7.093659111944904e-05,1.194297980672041e-05
x_time_day/10.1016_j.solener.2019.02.020/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.02.020__Fig7__B__stability_performance_curve_pce__IPA__Series_3.csv,267,21,0,9.895341937193756,207.80218068106845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.452161696823678e-05,0.00011172768017374366,1.4491203306005007e-05
x_time_day/10.1016_j.solener.2019.05.073/Fig6_whole_stability/accepted/10.1016_j.solener.2019.05.073__Fig6__whole__stability__W_oCTAB__Series_1.csv,268,21,0,9.797993750105036,205.7578687522053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.766407558261157e-05,0.00010200829209346121,1.948416455602057e-05
x_time_day/10.1016_j.solener.2019.10.034/Fig1_B_pce/accepted/10.1016_j.solener.2019.10.034__Fig1__B__pce__Spiro-OMeTAD__Series_1.csv,269,27,0,7.490754626056173,202.2503749035154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007884502693777867,0.0009507604139607992,0.0001401538819684737
x_time_day/10.1016_j.solener.2019.10.034/Fig1_C_pce/accepted/10.1016_j.solener.2019.10.034__Fig1__C__pce__Spiro-OMeTAD__Series_2.csv,270,38,0,5.2919018287934705,201.0922694941504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024238339248765724,0.0007569736885714099,0.0003480310697325962
x_time_day/10.1016_j.solener.2019.10.067/Fig5_D_stability_performance_curve/accepted/10.1016_j.solener.2019.10.067__Fig5__D__stability_performance_curve__ACN-spiro__Series_1.csv,271,25,0,8.008704877735795,200.21762194339408,0.0,0.0,0.0,0.0,0.0002019976399945968,0.0,0.0,0.0,0.0,0.00025371369925836435,0.0001278193385495174,2.8056096890659785e-05
x_time_day/10.1016_j.solener.2019.12.031/Fig9_A_stability_performance_curve/accepted/10.1016_j.solener.2019.12.031__Fig9__A__stability_performance_curve__Spiro-OMeTAD__Series_2.csv,272,13,0,16.120376247874248,209.56489122236502,0.0,0.0,0.0,0.0005822659335438856,0.0,0.0,0.0,0.0,0.0,0.00013387037920011704,0.001117440120308277,1.753929903344166e-05
x_time_day/10.1016_j.solener.2020.09.058/Fig6_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.09.058__Fig6__B__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,273,20,0,10.37213079627739,207.44261592554696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.275040697236811e-05,8.559664030193343e-05,1.430299075446022e-05
x_time_day/10.1016_j.solener.2021.03.036/Fig5_whole_stability/accepted/10.1016_j.solener.2021.03.036__Fig5__whole__stability__without_GuaI__Series_2.csv,274,14,0,14.641720697287212,204.98408976201995,0.0,0.0,0.0,0.0,0.00030793758616454403,0.0,0.0,0.0,0.0,0.0003386493637315871,0.00018563686852853038,8.963253602308452e-06
x_time_day/10.1016_j.solener.2021.03.055/Fig3_D_stability_performance_curve_pce/accepted/10.1016_j.solener.2021.03.055__Fig3__D__stability_performance_curve_pce__P0__Series_1.csv,275,40,0,5.011885698345168,200.47542793380552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.684724541435298e-05,9.915794153423382e-05,0.0001057489609923409
x_time_day/10.1016_j.solener.2021.04.053/Fig6_whole_stability/accepted/10.1016_j.solener.2021.04.053__Fig6__whole__stability__0.0%_Mg(Ac)₂__Series_1.csv,276,19,0,10.593030030115472,201.26757057219342,0.0,0.0,0.0,0.0,0.00014761821936443246,0.0,0.0,0.0,0.0,0.00018156812688468305,0.00011838827691472363,1.6688595675858882e-05
x_time_day/10.1016_j.solmat.2017.08.032/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.solmat.2017.08.032__Fig8__A__stability_performance_curve_pce__CA_Device__Series_2.csv,277,20,0,10.48260864400163,209.652172880032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010516757455004483,0.00012671242539695468,1.4910684175955264e-05
x_time_day/10.1016_j.solmat.2017.08.032/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.solmat.2017.08.032__Fig8__A__stability_performance_curve_pce__CC_Device__Series_1.csv,278,20,0,10.48260864400163,209.652172880032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023436102586663985,0.0003298297287250567,1.81811466450275e-05
x_time_day/10.1016_j.solmat.2018.01.025/Fig3_D_stability_performance_curve_pce/accepted/10.1016_j.solmat.2018.01.025__Fig3__D__stability_performance_curve_pce__0-PEDOT__Series_3.csv,279,58,0,3.456356647738602,200.4686855688369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.254077303778075e-05,0.00011306563389557887,0.00020539177850761536
x_time_day/10.1016_j.solmat.2018.05.022/Fig5_whole_stability/accepted/10.1016_j.solmat.2018.05.022__Fig5__whole__stability__spiro__Series_2.csv,280,17,0,12.268658385771857,208.5671925581206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028369301746265405,0.00040207675479179825,1.5402364011783155e-05
"x_time_day/10.1016_j.solmat.2018.07.031/Fig5_whole_stability_performance_curve/accepted/10.1016_j.solmat.2018.07.031__Fig5__whole__stability_performance_curve__with1,6-DD__Series_2.csv",281,40,0,5.105142389581232,204.2056955832474,0.0,0.0,0.0,0.00017517296746282052,7.497682885178459e-05,0.0,0.0,0.0,0.0,9.34928519977712e-05,8.087197376740279e-05,7.124188010507828e-05
x_time_day/10.1016_j.solmat.2018.07.031/Fig5_whole_stability_performance_curve/accepted/10.1016_j.solmat.2018.07.031__Fig5__whole__stability_performance_curve__一with_1-HH__Series_3.csv,282,40,0,5.105142389581232,204.20569558324738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.891937680298221e-05,8.76598869604078e-05,9.47196702406709e-05
x_time_day/10.1016_j.solmat.2018.07.031/Fig5_whole_stability_performance_curve/accepted/10.1016_j.solmat.2018.07.031__Fig5__whole__stability_performance_curve__一without_additive__Series_1.csv,283,40,0,5.105142389581232,204.20569558324743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.238958440016502e-05,8.971297161352345e-05,0.00010638966561659177
x_time_day/10.1016_j.solmat.2019.110052/Fig4_E_stability_performance_curve/accepted/10.1016_j.solmat.2019.110052__Fig4__E__stability_performance_curve__Control__Series_1.csv,284,14,0,14.549219349450425,203.68907089230532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017646124245612163,0.0002119293327057203,8.315383224672025e-06
x_time_day/10.1016_j.solmat.2019.110197/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110197__Fig5__D__stability_performance_curve_pce__x=0__Series_1.csv,285,14,0,14.870029840518498,208.18041776725855,0.0,0.0,0.0,0.0,0.0003164269033076207,0.0,0.0,0.0,0.0,0.0003361823116902633,0.00018270473234340123,1.0757582033632735e-05
x_time_day/10.1016_j.solmat.2019.110284/Fig3_A_chart/accepted/10.1016_j.solmat.2019.110284__Fig3__A__chart__illumination__Series_2.csv,286,11,0,19.39770737825205,213.3747811607723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029119272325379807,0.000316140207830355,8.769690143601164e-06
x_time_day/10.1016_j.solmat.2019.110284/Fig4_C_stability_performance_curve/accepted/10.1016_j.solmat.2019.110284__Fig4__C__stability_performance_curve__Temperature_30_oC__Series_2.csv,287,14,0,15.30112758307446,214.21578616304186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025382656494131434,0.0004825862667134061,1.7241560227586055e-05
x_time_day/10.1016_j.solmat.2019.110284/Fig5_B_stability_performance_curve_structure/accepted/10.1016_j.solmat.2019.110284__Fig5__B__stability_performance_curve_structure__planar_regular_(n-i-p)cells__Series_2.csv,288,13,0,16.350226684362404,212.55294689671092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.939950044598949e-05,0.00022496674365862275,4.071837925878497e-06
x_time_day/10.1016_j.solmat.2019.110284/Fig5_D_stability_performance_curve_structure/accepted/10.1016_j.solmat.2019.110284__Fig5__D__stability_performance_curve_structure__planar_n-i-p_cells__Series_2.csv,289,20,0,10.06566509636093,201.31330192721765,0.0,0.0,0.0,0.0,0.00019649201409290392,0.0,0.0,0.0,0.0,0.0002492565095551491,0.00012983426300836777,1.612740249551509e-05
x_time_day/10.1016_j.solmat.2019.110317/Fig4_D_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110317__Fig4__D__stability_performance_curve_pce__OSS_device__Series_2.csv,290,10,0,20.222998974662573,202.22998974662548,0.0,0.0,0.0,0.0005790512796328909,0.00037610583533439714,0.0,0.0,0.0,0.0,0.0004270319653396246,0.0002134395303832724,5.923083109790017e-06
x_time_day/10.1016_j.solmat.2020.110689/Fig5_A_giwaxs_pattern_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110689__Fig5__A__giwaxs_pattern_stability_performance_curve_pce__Spin-coating__Series_1.csv,291,10,0,21.46547622180441,214.6547622180437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019069152140214725,0.00023039844613430199,5.204969927431877e-06
x_time_day/10.1016_j.tsf.2018.10.001/Fig7_A_chart/accepted/10.1016_j.tsf.2018.10.001__Fig7__A__chart__x=0__Series_2.csv,292,19,0,11.016464599663891,209.31282739361234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004815296879853581,0.0004970565468925083,4.4828137362279285e-05
x_time_day/10.1016_j.xcrp.2020.100180/Fig7_F_stability_performance_curve/accepted/10.1016_j.xcrp.2020.100180__Fig7__F__stability_performance_curve__Reference__Series_1.csv,293,16,0,12.860639079459247,205.77022527134778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.948171411014292e-05,0.00018725271446236953,9.382197285630572e-06
x_time_day/10.1021_acs.chemmater.5b03991/Fig8_A_stability_performance_curve_pce_profile/accepted/10.1021_acs.chemmater.5b03991__Fig8__A__stability_performance_curve_pce_profile__Series_1__Series_1.csv,294,26,0,7.770304773108819,202.02792410082904,0.0,0.0,0.0,0.0004339653937090564,0.0,0.0,0.0,0.0,0.0,0.00017502263350302775,0.00021137047941954552,6.521546685023507e-05
x_time_day/10.1021_acs.chemmater.5b03991/Fig9_D_stability_performance_curve_pce_profile/accepted/10.1021_acs.chemmater.5b03991__Fig9__D__stability_performance_curve_pce_profile__Series_1__Series_1.csv,295,34,1,6.02168665309722,204.7373462053041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002584874558601847,0.0007388078265155005,0.00023541809985173703
x_time_day/10.1021_acs.iecr.9b05173/Fig8_whole_stability_performance_curve/accepted/10.1021_acs.iecr.9b05173__Fig8__whole__stability_performance_curve__Spiro__Series_1.csv,296,13,0,16.264206912687627,211.4346898649386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.852223721298944e-05,0.00017945681520975903,6.926514109297998e-06
x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce__Cs15-M__Series_2.csv,297,13,0,16.354344246296762,212.6064752018571,0.0,0.0,0.0,0.0,0.0025278790192940167,0.0,0.0,0.0,0.0,0.0025771067522631823,0.0008581617166470542,1.2224992341736551e-05
x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce__Cs15-U__Series_3.csv,298,13,0,16.354344246296762,212.60647520185714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026134082239151967,0.0005715026170397956,1.6357489654181628e-05
x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce__Rb5Cs10-M__Series_4.csv,299,13,0,16.354344246296762,212.60647520185717,0.0,0.0,0.0,0.0,0.0005093398006040487,0.0,0.0,0.0,0.0,0.0006713616758679425,0.0006443983340365724,8.991130125762913e-06
x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce__Rb5Cs10-U__Series_1.csv,300,13,0,16.354344246296762,212.60647520185714,0.0,0.0,0.0,0.0,0.00022619679519749302,0.0,0.0,0.0,0.0,0.0009455565501486705,0.0006956079483873464,2.827315229885743e-05
x_time_day/10.1021_acs.jpcc.6b12137/Fig4_D_stability_performance_curve/accepted/10.1021_acs.jpcc.6b12137__Fig4__D__stability_performance_curve__PMMA0mg_mL__Series_2.csv,301,19,0,10.53585000871712,200.1811501656246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014893533074595132,0.0002354299512596013,1.4807893484843504e-05
x_time_day/10.1021_acs.jpclett.0c03566/Fig7_A_stability_performance_curve/accepted/10.1021_acs.jpclett.0c03566__Fig7__A__stability_performance_curve__Pristine__Series_2.csv,302,15,0,13.888401216481839,208.3260182472269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010756140589651334,0.00044344849699873474,1.3101404307954155e-05
x_time_day/10.1021_acs.langmuir.7b00127/Fig10_A_pce/accepted/10.1021_acs.langmuir.7b00127__Fig10__A__pce__PEDOT_PSS__Series_1.csv,303,39,0,5.218114465815006,203.5064641667845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012435149501430678,0.0001401684153628233,0.0001337756396931988
x_time_day/10.1021_acs.langmuir.7b00127/Fig10_A_pce_2/accepted/10.1021_acs.langmuir.7b00127__Fig10__A__pce_2__PEDOT_PSS__Series_2.csv,304,40,0,5.075474122578669,203.01896490314562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010813130096851096,0.0001504619254704819,0.00013640726898790198
x_time_day/10.1021_acs.nanolett.9b01553/Fig4_F_stability_performance_curve_pce/accepted/10.1021_acs.nanolett.9b01553__Fig4__F__stability_performance_curve_pce__CuBr(0.2wt%)__Series_2.csv,305,19,0,10.924908331709332,207.5732583024768,0.0,0.0,0.0,0.00014380569578058101,0.00011972778639977855,0.0,0.0,0.0,0.0,0.00013191166132728706,8.359870952754212e-05,1.0466505066880401e-05
x_time_day/10.1021_acs.nanolett.9b01553/Fig4_F_stability_performance_curve_pce/accepted/10.1021_acs.nanolett.9b01553__Fig4__F__stability_performance_curve_pce__Pristine_perovskite__Series_1.csv,306,18,0,21.849816663418622,207.57325830247677,0.0,0.0,0.0,0.0,0.00010016887793687528,0.0,0.0,0.0,0.0,0.00013148340333495476,8.996056865185194e-05,1.0572201945060863e-05
x_time_day/10.1021_acsaelm.0c00808/Fig6_E_pattern/accepted/10.1021_acsaelm.0c00808__Fig6__E__pattern__Control__Series_1.csv,307,22,0,9.493043709722883,208.84696161390264,0.0,0.0,0.0,0.0,0.0001635456112306572,0.0,0.0,0.0,0.0,0.0001910116098939042,0.00013912490750231417,2.4270731008466602e-05
x_time_day/10.1021_acsaelm.0c00808/Fig6_E_pattern/accepted/10.1021_acsaelm.0c00808__Fig6__E__pattern__PFOMA__Series_2.csv,308,22,0,9.493043709722883,208.8469616139027,0.0,0.0,0.0,0.00016464525075619613,0.00016462929055246952,0.0,0.0,0.0,0.0,0.00021733612274242426,0.00015167817340598066,2.478507260908462e-05
x_time_day/10.1021_acsaem.0c00398/Fig4_D_stability_performance_curve/accepted/10.1021_acsaem.0c00398__Fig4__D__stability_performance_curve__10%_PEAI__Series_3.csv,309,14,0,14.367275812534444,201.1418613754817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017794205929848536,0.0005140124366496846,3.158232611617948e-05
x_time_day/10.1021_acsaem.0c00398/Fig4_D_stability_performance_curve/accepted/10.1021_acsaem.0c00398__Fig4__D__stability_performance_curve__Control__Series_1.csv,310,14,0,14.367275812534444,201.1418613754817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030115362865851936,0.00030500629279675047,1.6572212375714403e-05
x_time_day/10.1021_acsaem.0c01675/Fig6_B_stability_performance_curve/accepted/10.1021_acsaem.0c01675__Fig6__B__stability_performance_curve__Control__Series_2.csv,311,24,0,8.602084050160414,206.45001720384937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002137347927203519,0.00035252490454661226,4.887346505550897e-05
x_time_day/10.1021_acsaem.0c03227/Fig5_E_stability/accepted/10.1021_acsaem.0c03227__Fig5__E__stability__reference__Series_1.csv,312,14,0,14.714743502431759,206.00640903404377,0.0,0.0,0.0,0.0,4.200144209826104e-05,0.0,0.0,0.0,0.0,0.000163499855126273,0.0003388418091388522,7.521907816388342e-06
x_time_day/10.1021_acsaem.1c00054/Fig9_whole_stability/accepted/10.1021_acsaem.1c00054__Fig9__whole__stability__0%Pb(AC)2__Series_1.csv,313,49,0,4.144446708246335,203.07788870406955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.648170010163419e-05,0.00019187730377091328,0.00017766698396471414
x_time_day/10.1021_acsaem.1c00517/Fig5_D_stability_performance_curve_pce/accepted/10.1021_acsaem.1c00517__Fig5__D__stability_performance_curve_pce__Control__Series_1.csv,314,11,0,19.690624663622486,216.59687129984675,0.0,0.0,0.0,0.00022739828165400664,0.0,0.0,0.0,0.0,0.0,8.287242742337873e-05,0.00011293605630319715,3.88877160956427e-06
x_time_day/10.1021_acsaem.1c00767/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acsaem.1c00767__Fig5__A__stability_performance_curve_pce__Control__Series_1.csv,315,30,0,6.791673589790662,203.7502076937192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010596245543664643,0.0001371918534761876,8.26142785268336e-05
x_time_day/10.1021_acsaem.1c00767/Fig5_B_stability_performance_curve_pce/accepted/10.1021_acsaem.1c00767__Fig5__B__stability_performance_curve_pce__Control__Series_1.csv,316,30,0,6.854405558934104,205.63216676802233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013998554273230086,0.00019414661954150688,7.027545022877915e-05
x_time_day/10.1021_acsaem.1c00767/Fig5_C_stability_performance_curve_pce/accepted/10.1021_acsaem.1c00767__Fig5__C__stability_performance_curve_pce__Control__Series_2.csv,317,30,0,6.7807946205076135,203.42383861522794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014292547524806564,0.0001815080632036737,8.053346956913517e-05
