array_row,curve_id,pce_0h,pce_10h,pce_20h,pce_50h,pce_100h,pce_150h,pce_200h,slope_0_10h,slope_10_50h,slope_50_100h,slope_100_200h,peak_time_h,peak_value,initial_gain,minimum_time_h,minimum_value,recovery_to_200h,maximum_post_min_recovery,max_drop_rate_per_h,max_drop_time_h,auc_mean_0_200h,endpoint_change,mean_abs_derivative,rule_shape_category
631,x_time_h/10.1002_cjoc.201800469/Fig5_B_stability/accepted/10.1002_cjoc.201800469__Fig5__B__stability__Perovskite__Series_1.csv,1.0,0.9854825651401615,0.9651334651772209,0.9140481627645934,0.7231174492559509,0.5113301193247263,0.3661639077287869,-0.0014517434859838475,-0.0017858600593892021,-0.003818614270172851,-0.0035695354152716404,0.0,1.0,0.0,200.0,0.3661639077287869,0.0,0.0,-0.005103693588405567,96.0,0.7089141408149318,-0.6338360922712132,0.003161999784136689,rapid_decay
632,x_time_h/10.1002_cssc.201600860/Fig11_A_stability_performance_curve_pce/accepted/10.1002_cssc.201600860__Fig11__A__stability_performance_curve_pce__ZnO__Series_2.csv,0.9811927119116344,0.986997808545137,0.9908084490377886,0.9990858573803549,0.9677351162551234,0.9415252800894955,0.9237307112159967,0.0005805096633502594,0.00030220122088044923,-0.0006270148225046301,-0.0004400440503912673,44.0,1.0,0.018807288088365626,200.0,0.9237307112159967,0.0,0.0,-0.0010007453315231118,93.0,0.9666808786089541,-0.05746200069563767,0.0004757708040124625,initial_gain
633,x_time_h/10.1002_cssc.201800658/Fig6_C_stability_performance_curve_pce/accepted/10.1002_cssc.201800658__Fig6__C__stability_performance_curve_pce__FA__Series_3.csv,1.0,0.9963931236316417,0.9913955562253981,0.9684317017213689,0.9312789073282645,0.9106506657605788,0.8850732072758069,-0.0003606876368358325,-0.0006990355477568183,-0.0007430558878620897,-0.0004620570005245761,0.0,1.0,0.0,200.0,0.8850732072758069,0.0,0.0,-0.0008720653211635732,74.0,0.9386160018960689,-0.11492679272419315,0.0005734138768765349,moderate_decay
634,x_time_h/10.1002_cssc.201802421/Fig5_whole_figure/accepted/10.1002_cssc.201802421__Fig5__whole__figure__TiO2__Series_2.csv,0.9735716690460905,0.979190221558127,0.9810651467482635,0.9885311517747339,0.9978204485178852,0.963513832854705,0.9004676212843127,0.0005618552512036467,0.0002335232554151745,0.00018578593486302531,-0.0009735282723357252,112.0,0.9999934341501323,0.026421765104041817,200.0,0.9004676212843127,0.0,0.0,-0.0013711573812522082,149.0,0.9736461186699711,-0.07310404776177781,0.0006316770587871556,initial_gain
635,x_time_h/10.1002_cssc.201900106/Fig6_A_stability_performance_curve_pce/accepted/10.1002_cssc.201900106__Fig6__A__stability_performance_curve_pce__W_Ot-BAI__Series_2.csv,1.0,0.9880887386150757,0.9772641937233416,0.9458503242638545,0.9118294755979679,0.8820515484186221,0.855162086744909,-0.0011911261384924265,-0.0010559603587805306,-0.0006804169733177323,-0.0005666738885305889,0.0,1.0,0.0,200.0,0.855162086744909,0.0,0.0,-0.0012352646017842472,0.0,0.9164221505689363,-0.144837913255091,0.0007245114528709946,moderate_decay
636,x_time_h/10.1002_cssc.201900106/Fig6_C_stability_performance_curve_pce/accepted/10.1002_cssc.201900106__Fig6__C__stability_performance_curve_pce__W_Ot-BAI__Series_1.csv,1.0,0.9450629412804737,0.8834413083400122,0.8115136290800654,0.754133133113223,0.7289366644564621,0.704462676507679,-0.005493705871952625,-0.0033387328050102083,-0.0011476099193368473,-0.0004967045660554403,0.0,1.0,0.0,200.0,0.704462676507679,0.0,0.0,-0.006541286770057053,15.0,0.7782774649779127,-0.295537323492321,0.0014832911309570105,early_drop
637,x_time_h/10.1002_cssc.201900509/Fig7_C_stability/accepted/10.1002_cssc.201900509__Fig7__C__stability__HTL__Series_1.csv,1.0,1.0,0.9991857009758943,0.9946770160659015,0.977554713754689,0.9511518646664255,0.9220181733958698,0.0,-0.00013307459835246171,-0.0003424460462242496,-0.0005553654035881928,0.0,1.0,0.0,200.0,0.9220181733958698,0.0,0.0,-0.0008211739370431737,145.0,0.9719406417486057,-0.07798182660413022,0.000389402653679041,stable
638,x_time_h/10.1002_cssc.201902488/Fig6_A_stability_performance_curve_pce/accepted/10.1002_cssc.201902488__Fig6__A__stability_performance_curve_pce__Controlgroup__Series_1.csv,1.0,0.9892304766909524,0.9748566696617461,0.9419142020557373,0.8070689036856523,0.6861102682040349,0.6027605082289218,-0.0010769523309047569,-0.0011829068658803787,-0.0026969059674016994,-0.002043083954567305,0.0,1.0,0.0,200.0,0.6027605082289218,0.0,0.0,-0.003909680472820698,100.0,0.8066499785837554,-0.3972394917710782,0.0019800833338332454,rapid_decay
639,x_time_h/10.1002_cssc.201902488/Fig6_A_stability_performance_curve_pce/accepted/10.1002_cssc.201902488__Fig6__A__stability_performance_curve_pce__With_ttfa__Series_2.csv,1.0,0.9876851768019411,0.9781495862486139,0.9572946114066986,0.8850356630283982,0.8702834651824128,0.8195132066302075,-0.0012314823198058878,-0.0007597641348810636,-0.0014451789675660077,-0.0006552245639819066,0.0,1.0,0.0,200.0,0.8195132066302075,0.0,0.0,-0.0020039082957803434,0.0,0.9056464312029897,-0.18048679336979245,0.0009070472727992063,moderate_decay
640,x_time_h/10.1002_cssc.201903216/Fig5_C_stability_performance_curve_pce/accepted/10.1002_cssc.201903216__Fig5__C__stability_performance_curve_pce__BA_Method__Series_2.csv,0.998180284368181,0.9950728875360452,0.9864319067496197,0.9849249339596918,0.9748324637230109,0.9541710021305054,0.9235719434636019,-0.0003107396832135789,-0.0002536988394088335,-0.00020184940473361835,-0.0005126052025940897,3.0,1.0,0.001819715631819041,199.0,0.9235719434636019,0.0,0.0,-0.001582518004529243,7.0,0.966820887958648,-0.07460834090457902,0.0004259974498835273,stable
641,x_time_h/10.1002_cssc.201903216/Fig5_C_stability_performance_curve_pce/accepted/10.1002_cssc.201903216__Fig5__C__stability_performance_curve_pce__Control__Series_1.csv,0.9981772453439092,0.9914181156726202,0.9799073645229092,0.909769034374681,0.8996222347803035,0.8885914045523838,0.7998358978164612,-0.0006759129671288999,-0.0020412270324484784,-0.00020293599188755173,-0.000997863369638422,3.0,0.9999234106756134,0.0017461653317042414,200.0,0.7998358978164612,0.0,0.0,-0.002831707749400225,41.0,0.901121847190818,-0.19834134752744792,0.0010466355401146045,moderate_decay
642,x_time_h/10.1002_cssc.202001527/Fig5_A_jsc/accepted/10.1002_cssc.202001527__Fig5__A__jsc__0.3_suns__Series_3.csv,1.0,0.9004155838393209,0.807439704498724,0.644701596544317,0.5700596083720049,0.5426487324305328,0.5185126912107362,-0.009958441616067914,-0.006392849682375096,-0.0014928397634462432,-0.0005154691716126869,0.0,1.0,0.0,200.0,0.5185126912107362,0.0,0.0,-0.010333629477466189,0.0,0.6177367166587264,-0.4814873087892638,0.0024218214158363404,early_drop
643,x_time_h/10.1002_cssc.202001527/Fig5_A_jsc/accepted/10.1002_cssc.202001527__Fig5__A__jsc__0.5_suns__Series_1.csv,1.0,0.8647706452565621,0.7599571279532747,0.5927239584791201,0.4847026743382739,0.45347882776905113,0.4512581584166172,-0.01352293547434379,-0.006801167169436051,-0.0021604256828169233,-0.000334445159216567,0.0,1.0,0.0,162.0,0.447420871278838,0.0038372871377791995,0.0038372871377791995,-0.014733383118765597,0.0,0.5481334395468471,-0.5487418415833828,0.002804654492126266,early_drop
644,x_time_h/10.1002_cssc.202001527/Fig5_A_jsc/accepted/10.1002_cssc.202001527__Fig5__A__jsc__1sun__Series_2.csv,1.0,0.8506884260423621,0.7373630903385947,0.5571317095506138,0.49527671181436783,0.45949183751073497,0.435839743806019,-0.014931157395763794,-0.007338917912293708,-0.0012370999547249184,-0.0005943696800834885,0.0,1.0,0.0,200.0,0.435839743806019,0.0,0.0,-0.01632294498769271,0.0,0.5415713053547517,-0.564160256193981,0.0028482916084418062,early_drop
645,x_time_h/10.1002_cssc.202002707/Fig7_A_stability_performance_curve_pce/accepted/10.1002_cssc.202002707__Fig7__A__stability_performance_curve_pce__Control__Series_1.csv,1.0,0.9810965296266211,0.9671889670128541,0.9366419519314065,0.9044773324711703,0.8907739575384566,0.874092576089744,-0.0018903470373378916,-0.0011113644423803638,-0.0006432923892047237,-0.0003038475638142635,0.0,1.0,0.0,200.0,0.874092576089744,0.0,0.0,-0.00239583224855644,0.0,0.915605683724002,-0.125907423910256,0.0006326924837959889,moderate_decay
646,x_time_h/10.1002_eem2.12595/Fig3_F_stability_performance_curve_pce/accepted/10.1002_eem2.12595__Fig3__F__stability_performance_curve_pce__PCBM-only_IPSC__Series_1.csv,1.0,1.0,0.9956651541373104,0.9846370571715602,0.9629132830152052,0.9398353589386358,0.9105627128877841,0.0,-0.0003840735707109938,-0.0004344754831271014,-0.0005235057012742106,0.0,1.0,0.0,200.0,0.9105627128877841,0.0,0.0,-0.0013787970981298248,97.0,0.9617539816771676,-0.08943728711221588,0.00044626511287098247,stable
647,x_time_h/10.1002_ente.201700448/Fig6_D_stability_performance_curve/accepted/10.1002_ente.201700448__Fig6__D__stability_performance_curve__Spiro-OMeTAD__Series_1.csv,1.0,0.9813448115649468,0.9558496670367678,0.8448819227753472,0.697114119058534,0.6215221168941665,0.5867453583943105,-0.0018655188435053205,-0.003411572219739989,-0.002955356074336264,-0.0011036876066422353,0.0,1.0,0.0,200.0,0.5867453583943105,0.0,0.0,-0.003959893614966681,42.0,0.739121749198592,-0.4132546416056895,0.0020620492546509018,rapid_decay
648,x_time_h/10.1002_ente.202000224/Fig5_C_stability_performance_curve_pce/accepted/10.1002_ente.202000224__Fig5__C__stability_performance_curve_pce__Control__Series_1.csv,1.0,0.9814195493644718,0.9599430956864029,0.9062681128480004,0.8004910087018409,0.743272268483803,0.7095129986783196,-0.0018580450635528156,-0.0018787859129117874,-0.00211554208292319,-0.0009097801002352124,0.0,1.0,0.0,200.0,0.7095129986783196,0.0,0.0,-0.003254899262709332,88.0,0.8245606259431453,-0.29048700132168037,0.001450806964592921,moderate_decay
649,x_time_h/10.1002_er.7725/Fig5_B_stability_performance_curve_pce/accepted/10.1002_er.7725__Fig5__B__stability_performance_curve_pce__SnO2__Series_3.csv,1.0,0.7341913604500755,0.3616792253458589,0.5223927515769855,0.11861106139584657,0.8634156384126671,0.9103067118157422,-0.02658086395499245,-0.00529496522182725,-0.00807563380362278,0.007916956504198956,0.0,1.0,0.0,115.0,0.04254825260227304,0.8677584592134692,0.8677584592134692,-0.040197662545281176,18.0,0.5583960373507391,-0.08969328818425781,0.011395267674249898,dip_recovery
650,x_time_h/10.1002_slct.201904141/Fig6_D_stability_performance_curve_voc_eqe/accepted/10.1002_slct.201904141__Fig6__D__stability_performance_curve_voc_eqe__Spiro-OMeTAD__Series_1.csv,1.0,0.9890596851720125,0.9730629419596465,0.927041949234289,0.8045938882034697,0.6387767855690886,0.40927588362232536,-0.0010940314827987518,-0.0015504433984430883,-0.0024489612206163858,-0.003953180045811443,0.0,1.0,0.0,200.0,0.40927588362232536,0.0,0.0,-0.005124557967547544,196.0,0.7730416887514682,-0.5907241163776746,0.0029533254620586653,rapid_decay
651,x_time_h/10.1002_slct.202102172/Fig8_whole_stability/accepted/10.1002_slct.202102172__Fig8__whole__stability__0%__Series_1.csv,0.9593189783824555,0.9662801743960555,0.9731041639810686,0.9957008861963922,0.9981312440076279,0.9924664774782325,0.9844749402368175,0.0006961196013600013,0.0007355177950084168,4.860715622471368e-05,-0.00013656303770810397,76.0,1.0,0.0406810216175445,0.0,0.9593189783824555,0.025155961854361975,0.0406810216175445,-0.000410894247948157,200.0,0.9904597968228751,0.025155961854361975,0.0002823860114695579,initial_gain
652,x_time_h/10.1002_slct.202102172/Fig8_whole_stability/accepted/10.1002_slct.202102172__Fig8__whole__stability__4%__Series_2.csv,0.9411498545509838,0.950860533241448,0.9619345609642626,0.9930409804694634,0.9998687412737596,0.9984110547547678,0.9977658262800019,0.000971067869046427,0.001054511180700385,0.00013655521608592293,-2.1029149937576984e-05,76.0,1.0,0.05885014544901623,0.0,0.9411498545509838,0.05661597172901811,0.05885014544901623,-0.00037570593586150336,113.0,0.9905302848153811,0.05661597172901811,0.00035139855450686246,initial_gain
653,x_time_h/10.1002_smll.201904372/Fig6_A_stability_performance_curve_pce/accepted/10.1002_smll.201904372__Fig6__A__stability_performance_curve_pce__MAPbI₃__Series_1.csv,1.0,0.9738236636936918,0.9359777743320288,0.874476228141041,0.8657126118661888,0.8458055966391738,0.7619347609513566,-0.002617633630630822,-0.00248368588881627,-0.00017527232549704452,-0.0010377785091483216,0.0,1.0,0.0,200.0,0.7619347609513566,0.0,0.0,-0.004684801354012946,13.0,0.8656927270435449,-0.2380652390486434,0.0012553556254314496,moderate_decay
654,x_time_h/10.1002_smll.201904399/Fig6_B_stability/accepted/10.1002_smll.201904399__Fig6__B__stability__P3HT_Li+TBP__Series_1.csv,1.0,0.9897574991838823,0.9776070902511158,0.9427544986044132,0.8827114968264148,0.8242392446505873,0.7722234191000867,-0.0010242500816117662,-0.001175075014486729,-0.0012008600355599675,-0.0011048807772632808,0.0,1.0,0.0,200.0,0.7722234191000867,0.0,0.0,-0.001327970322562766,181.0,0.883840478723288,-0.22777658089991326,0.001137255156889673,moderate_decay
655,x_time_h/10.1002_smll.201904746/Fig3_B_stability_performance_curve/accepted/10.1002_smll.201904746__Fig3__B__stability_performance_curve__TiO2_Pero_Spiro_Au__Series_2.csv,1.0,0.9678938207635494,0.9391645896498729,0.8432352388891198,0.7163456975234507,0.6191312750570335,0.6045739873409478,-0.0032106179236450648,-0.003116464546860739,-0.002537790827313382,-0.0011177171018250287,0.0,1.0,0.0,200.0,0.6045739873409478,0.0,0.0,-0.003643913705918933,24.0,0.7427118018551846,-0.3954260126590522,0.0019745462117233556,early_drop
656,x_time_h/10.1002_smll.201904746/Fig3_C_stability_performance_curve/accepted/10.1002_smll.201904746__Fig3__C__stability_performance_curve__TiO₂_Pero_Spiro_Au__Series_2.csv,1.0,0.9711814443285418,0.9388975505310703,0.8457153309401958,0.7158885282339477,0.620812722700783,0.6029239832245954,-0.002881855567145819,-0.0031366528347086505,-0.0025965360541249627,-0.0011296454500935227,0.0,1.0,0.0,200.0,0.6029239832245954,0.0,0.0,-0.0033201098971987753,50.0,0.7438608735714877,-0.3970760167754046,0.0019821541683628452,rapid_decay
657,x_time_h/10.1002_smll.201904746/Fig4_C_stability_performance_curve/accepted/10.1002_smll.201904746__Fig4__C__stability_performance_curve__TiO2_Pero_CuSCN_C__Series_1.csv,1.0,0.9922689223576265,0.9820406112269164,0.9480261112578069,0.9184489354477516,0.9007990321427798,0.8919025623050904,-0.0007731077642373462,-0.0011060702774954912,-0.0005915435162011051,-0.0002654637314266128,0.0,1.0,0.0,200.0,0.8919025623050904,0.0,0.0,-0.0013639948579027839,26.0,0.9282608531005597,-0.10809743769490965,0.0005400880470781387,moderate_decay
658,x_time_h/10.1002_smll.202004877/Fig5_I_stability_performance_curve/accepted/10.1002_smll.202004877__Fig5__I__stability_performance_curve__Pristine__Series_2.csv,1.0,0.9992004500735957,0.997431271809646,0.9833312410064574,0.9446171974066594,0.9023236616587273,0.8542558944100338,-7.99549926404297e-05,-0.00039673022667845723,-0.0007742808719959604,-0.0009036130299662559,0.0,1.0,0.0,200.0,0.8542558944100338,0.0,0.0,-0.0010555597546365592,200.0,0.9403942891627639,-0.1457441055899662,0.0007277452477149712,moderate_decay
659,x_time_h/10.1002_smll.202005246/Fig5_A_stability_performance_curve_pce/accepted/10.1002_smll.202005246__Fig5__A__stability_performance_curve_pce__Series_1__Series_1.csv,1.0,0.9863571306723565,0.9690679884481004,0.9163390564480038,0.8469734965801795,0.8286897542852312,0.8242404383321454,-0.001364286932764347,-0.0017504518556088172,-0.0013873111973564866,-0.00022733058248034066,0.0,1.0,0.0,200.0,0.8242404383321454,0.0,0.0,-0.0019417149618921603,46.0,0.8751402814583503,-0.17575956166785456,0.0008777900559209627,moderate_decay
660,x_time_h/10.1002_smll.202101380/Fig5_H_stability_performance_curve_pce/accepted/10.1002_smll.202101380__Fig5__H__stability_performance_curve_pce__CsPb0.55Sn0.45l2Br-CsCI__Series_3.csv,1.0,0.9824377519047418,0.9727039674863395,0.9403171141829993,0.8538604808746569,0.6686158218285594,0.40263753491075444,-0.0017562248095258192,-0.0010530159430435615,-0.0017291326661668482,-0.004512229459639025,0.0,1.0,0.0,200.0,0.40263753491075444,0.0,0.0,-0.006047666508038507,167.0,0.795653377060133,-0.5973624650892455,0.0029951737880653606,rapid_decay
661,x_time_h/10.1002_smll.202101902/Fig7_A_stability_performance_curve_pce/accepted/10.1002_smll.202101902__Fig7__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,0.9904544739343799,0.9996524338170365,0.9931558375332722,0.9539496050526951,0.8848546408799999,0.8285394196021937,0.7870998199220726,0.0009197959882656592,-0.001142570719108535,-0.0013818992834539045,-0.0009775482095792732,8.0,0.9999855913860678,0.009531117451687887,200.0,0.7870998199220726,0.0,0.0,-0.0017247221745770314,34.0,0.8913766753959481,-0.20335465401230735,0.0011129075548607678,moderate_decay
662,x_time_h/10.1002_smll.202101902/Fig7_A_stability_performance_curve_pce/accepted/10.1002_smll.202101902__Fig7__A__stability_performance_curve_pce__Spiro_Ts-CuPc-i__Series_2.csv,0.9406449104192036,0.9666299208054473,0.990694934058893,1.0,1.0,0.9910059783952293,0.9604513438645768,0.002598501038624368,0.0008342519798638176,0.0,-0.0003954865613542324,46.0,1.0,0.05935508958079638,0.0,0.9406449104192036,0.01980643344537314,0.05935508958079638,-0.0009937762813655993,192.0,0.9892442051560028,0.01980643344537314,0.0004989586103051764,initial_gain
663,"x_time_h/10.1002_smll.202102272/Fig6_B_stability_performance_curve_pce/accepted/10.1002_smll.202102272__Fig6__B__stability_performance_curve_pce__o—CsPbI,Br__Series_1.csv",1.0,0.997712620042109,0.995894129445558,0.9917498526993096,0.9798961087972821,0.9714119811033113,0.9643790837405097,-0.0002287379957890967,-0.0001490691835699859,-0.0002370748780405507,-0.00015517025056772327,0.0,1.0,0.0,200.0,0.9643790837405097,0.0,0.0,-0.0003027001350464076,78.0,0.981259081298091,-0.035620916259490265,0.00017818158352513345,stable
664,x_time_h/10.1002_smll.202201820/Fig5_C_stability_performance_curve_pce_pattern/accepted/10.1002_smll.202201820__Fig5__C__stability_performance_curve_pce_pattern__C-C1_C-C1-P__Series_2.csv,1.0,1.0,0.9978352864611958,0.9739562008932751,0.912923043041389,0.8888459417627995,0.8562334501301659,0.0,-0.0006510949776681235,-0.0012206631570377202,-0.000566895929112231,0.0,1.0,0.0,200.0,0.8562334501301659,0.0,0.0,-0.0022688022288844256,68.0,0.9261259112593458,-0.14376654986983406,0.000716022092858925,moderate_decay
665,x_time_h/10.1002_smll.202201820/Fig5_C_stability_performance_curve_pce_pattern/accepted/10.1002_smll.202201820__Fig5__C__stability_performance_curve_pce_pattern__Control__Series_1.csv,0.9849080264433673,0.989219970549836,0.9892200193705247,0.9913742025564926,0.9676600547347373,0.978440037052631,0.9981246515678502,0.00043119441064687347,5.385580016641356e-05,-0.0004742829564351059,0.0003046459683311298,195.0,0.9999820168843861,0.01507399044101887,96.0,0.9676600547347373,0.030464596833112978,0.032321962149648886,-0.0009730308215604166,88.0,0.9823614644014578,0.013216625124482961,0.00034268524565711196,initial_gain
666,x_time_h/10.1002_smtd.201900652/Fig5_E_stability_performance_curve_pce/accepted/10.1002_smtd.201900652__Fig5__E__stability_performance_curve_pce__80°℃__Series_2.csv,1.0,0.9888873322101117,0.978473232495203,0.9459993920768963,0.9093064645481639,0.9144699832858268,0.8620969787838689,-0.0011112667789888286,-0.0010721985033303849,-0.0007338585505746487,-0.00047209485764294955,0.0,1.0,0.0,200.0,0.8620969787838689,0.0,0.0,-0.002071121900487416,180.0,0.9241219141062603,-0.13790302121613107,0.0007728991258442379,moderate_decay
667,x_time_h/10.1002_smtd.201900831/Fig5_I_stability_performance_curve/accepted/10.1002_smtd.201900831__Fig5__I__stability_performance_curve__0SCN__Series_1.csv,0.991475385805912,0.9898295187736966,0.9881236260464122,0.9882320378253483,0.998068609041984,0.9594505649254156,0.9264972305619873,-0.00016458670322153646,-3.993702370870822e-05,0.0001967314243327145,-0.0007157137847999673,86.0,0.9999960491824474,0.008520663376535453,200.0,0.9264972305619873,0.0,0.0,-0.001061429323205021,146.0,0.9767263206443936,-0.0649781552439247,0.0004661749154113274,stable
668,x_time_h/10.1002_smtd.201900831/Fig5_I_stability_performance_curve/accepted/10.1002_smtd.201900831__Fig5__I__stability_performance_curve__2SCN__Series_2.csv,1.0,0.9916999097719533,0.9834273385395774,0.9558160853501961,0.9168459214742527,0.8804400278312207,0.8442707980659744,-0.0008300090228046675,-0.0008970956105439299,-0.0007794032775188686,-0.0007257512340827832,0.0,1.0,0.0,200.0,0.8442707980659744,0.0,0.0,-0.0010406288219843574,43.0,0.918815187386769,-0.15572920193402562,0.0007784886072365662,moderate_decay
669,x_time_h/10.1002_solr.201700209/Fig5_A_pce/accepted/10.1002_solr.201700209__Fig5__A__pce__FA_MA__Series_2.csv,1.0,0.9930700034733678,0.9818375350648357,0.9508864994504382,0.9055900885605069,0.8822120777440203,0.8667647295820637,-0.0006929996526632177,-0.0010545876005732396,-0.0009059282177986261,-0.00038825358978443193,0.0,1.0,0.0,200.0,0.8667647295820637,0.0,0.0,-0.0014969239014575586,43.0,0.918359409167205,-0.13323527041793626,0.0006654504380301908,moderate_decay
670,x_time_h/10.1002_solr.201800004/Fig6_D_pce/accepted/10.1002_solr.201800004__Fig6__D__pce__W-NiOx__Series_2.csv,1.0,0.9922993768594998,0.9896365703727354,0.986605382717195,0.9778646351714954,0.9650360211451194,0.9508103003811008,-0.000770062314050024,-0.00014234985355761898,-0.00017481495091399292,-0.0002705433479039454,0.0,1.0,0.0,193.0,0.9508103003811008,0.0,0.0,-0.0010588011787893148,0.0,0.9745173148288103,-0.049189699618899185,0.00024735870750394945,stable
671,x_time_h/10.1002_solr.201800222/Fig7_D_stability_performance_curve_pce/accepted/10.1002_solr.201800222__Fig7__D__stability_performance_curve_pce__PCBM__Series_2.csv,1.0,0.9861758072333975,0.97248486215931,0.9227338763000262,0.808691830182711,0.5253823253597955,0.1750908951074434,-0.0013824192766602517,-0.0015860482733342813,-0.0022808409223463054,-0.006336009350752676,0.0,1.0,0.0,200.0,0.1750908951074434,0.0,0.0,-0.007558976786938815,185.0,0.7176492146661013,-0.8249091048925565,0.004119978204892829,rapid_decay
672,x_time_h/10.1002_solr.201900011/Fig8_D_stability_performance_curve_pce/accepted/10.1002_solr.201900011__Fig8__D__stability_performance_curve_pce__spiro-OMeTAD__Series_1.csv,0.9141246484658778,0.9321105856904974,0.951972919871353,0.9977015312705495,0.9998621475272136,0.9579463008194419,0.847407193021309,0.0017985937224619607,0.001639773639501302,4.321232513328166e-05,-0.0015245495450590463,57.0,1.0,0.08587535153412218,200.0,0.847407193021309,0.0,0.0,-0.002565626175926372,200.0,0.9619917624793871,-0.06671745544456886,0.0011971019996793455,initial_gain
673,x_time_h/10.1002_solr.201900029/Fig7_whole_stability_performance_curve_pce/accepted/10.1002_solr.201900029__Fig7__whole__stability_performance_curve_pce__CB_anti-solvent__Series_1.csv,1.0,0.9961921942307352,0.9901432962519484,0.9729468691033546,0.9456441045748587,0.925211455079512,0.9061983092492888,-0.00038078057692647604,-0.0005811331281845161,-0.0005460552905699179,-0.0003944579532556991,0.0,1.0,0.0,200.0,0.9061983092492888,0.0,0.0,-0.0007412132477910838,21.0,0.9490400111724421,-0.09380169075071121,0.00046816413606462287,stable
674,x_time_h/10.1002_solr.201900072/Fig6_A_stability_performance_curve_pce/accepted/10.1002_solr.201900072__Fig6__A__stability_performance_curve_pce__WoTPFPB__Series_1.csv,1.0,0.9809391535942873,0.9553318307802713,0.8817714929686662,0.8053879236735679,0.7420120332662874,0.6872617416781187,-0.0019060846405712707,-0.0024791915156405276,-0.0015276713859019653,-0.0011812618199544922,0.0,1.0,0.0,200.0,0.6872617416781187,0.0,0.0,-0.0029574670132216374,27.0,0.8175100519682299,-0.3127382583218813,0.001562580663173578,rapid_decay
675,x_time_h/10.1002_solr.201900091/Fig5_A_xps_spectrum_stability_performance_curve/accepted/10.1002_solr.201900091__Fig5__A__xps_spectrum_stability_performance_curve__wc-Nb2O5__Series_1.csv,1.0,0.9848900806262932,0.9724569614735928,0.9446412299534288,0.9212723478048703,0.8983878477198713,0.8767942780270976,-0.001510991937370676,-0.0010062212668216109,-0.0004673776429711696,-0.0004447806977777269,0.0,1.0,0.0,200.0,0.8767942780270976,0.0,0.0,-0.0017120464150520709,0.0,0.9245972427731607,-0.12320572197290236,0.0006188604295461855,moderate_decay
676,x_time_h/10.1002_solr.201900091/Fig5_A_xps_spectrum_stability_performance_curve/accepted/10.1002_solr.201900091__Fig5__A__xps_spectrum_stability_performance_curve__wo__Series_2.csv,1.0,0.974999695915443,0.9499993918308862,0.8901794765888127,0.832112429347668,0.7678200214581294,0.7244264734449053,-0.0025000304084557,-0.002120505483165758,-0.001161340944822893,-0.0010768595590276275,0.0,1.0,0.0,200.0,0.7244264734449053,0.0,0.0,-0.002612705032949414,25.0,0.8369178127461316,-0.2755735265550947,0.001378773687425448,moderate_decay
677,x_time_h/10.1002_solr.201900119/Fig5_D_stability_performance_curve/accepted/10.1002_solr.201900119__Fig5__D__stability_performance_curve__ZnBu₄Pc__Series_2.csv,1.0,0.9981116529555257,0.994340074188522,0.9828921994363883,0.9692337341544655,0.9475763441469891,0.9189672696995822,-0.00018883470444742702,-0.00038048633797843623,-0.0002731693056384565,-0.0005026646445488325,0.0,1.0,0.0,200.0,0.9189672696995822,0.0,0.0,-0.0006091156699598033,141.0,0.9650220348365892,-0.0810327303004178,0.00040483842859247464,stable
678,x_time_h/10.1002_solr.201900167/Fig4_D_stability_performance_curve/accepted/10.1002_solr.201900167__Fig4__D__stability_performance_curve__W-TiO₂__Series_1.csv,1.0,0.9641689727375744,0.9465056183158033,0.9337567574492395,0.9216365844414238,0.9085955830411006,0.8905897707048194,-0.0035831027262425595,-0.0007603053822083733,-0.00024240346015631299,-0.0003104681373660445,0.0,1.0,0.0,200.0,0.8905897707048194,0.0,0.0,-0.004407049678082253,0.0,0.9226140772177893,-0.10941022929518063,0.0005559469149352923,early_drop
679,x_time_h/10.1002_solr.201900197/Fig2_C_stability_performance_curve/accepted/10.1002_solr.201900197__Fig2__C__stability_performance_curve__MAPbI₃__Series_1.csv,1.0,0.9986265374711528,0.9972896302918764,0.990896259089148,0.9764155560038994,0.9417891140649113,0.8731860116116349,-0.00013734625288471802,-0.0001932569595501199,-0.0002896140617049725,-0.001032295443922645,0.0,1.0,0.0,200.0,0.8731860116116349,0.0,0.0,-0.001669333874591894,152.0,0.9627236623284949,-0.1268139883883651,0.0006339347895538089,moderate_decay
680,x_time_h/10.1002_solr.201900224/Fig2_F_stability_performance_curve/accepted/10.1002_solr.201900224__Fig2__F__stability_performance_curve__Spiro-OMeTAD__Series_1.csv,0.9113897990266795,0.9223486458834329,0.9403958061058544,0.9948632620231657,0.9820904670006582,0.9333000773761697,0.8963315935163574,0.0010958846856753413,0.001812865403493319,-0.00025545590045014996,-0.0008575887348430078,57.0,0.9999745069082645,0.08858470788158501,200.0,0.8963315935163574,0.0,0.0,-0.0013202926266575044,119.0,0.9536219674647752,-0.015058205510322109,0.0009596453901731518,initial_gain
