curve_id,source_file,relative_source,validation_file,doi,record_id,legend,time_factor_to_hours,n_original_points,duration_hours,covers_window,n_points_in_window,maximum_relative_gap,points_first_quarter,points_last_quarter,cluster,bmu_distance,assignment_margin
Cf14a19f338,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2020.105564/Fig6_B_stability_performance_curve/accepted/10.1016_j.nanoen.2020.105564__Fig6__B__stability_performance_curve__Control__Series_1.csv,x_time_h/10.1016_j.nanoen.2020.105564/Fig6_B_stability_performance_curve/accepted/10.1016_j.nanoen.2020.105564__Fig6__B__stability_performance_curve__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2020.105564/Fig6_B_stability_performance_curve/validation_result.json,10.1016/j.nanoen.2020.105564,10.1016_j.nanoen.2020.105564__Fig6__B__stability_performance_curve,Control,1.0,52,498.5976439857875,True,31,0.0325880813062606,8,7,2,0.09684567068259695,0.9095717359224104
C801879b353,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2020.105731/Fig5_F_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2020.105731__Fig5__F__stability_performance_curve_pce__control__Series_2.csv,x_time_h/10.1016_j.nanoen.2020.105731/Fig5_F_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2020.105731__Fig5__F__stability_performance_curve_pce__control__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2020.105731/Fig5_F_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2020.105731,10.1016_j.nanoen.2020.105731__Fig5__F__stability_performance_curve_pce,control,1.0,32,2380.3240354773284,True,4,0.2559488210190678,1,1,1,0.11764145362712185,0.8787691538229554
C85f7a9a768,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2020.105737/Fig4_G_stability_performance_curve/accepted/10.1016_j.nanoen.2020.105737__Fig4__G__stability_performance_curve__w_o_PPFC__Series_1.csv,x_time_h/10.1016_j.nanoen.2020.105737/Fig4_G_stability_performance_curve/accepted/10.1016_j.nanoen.2020.105737__Fig4__G__stability_performance_curve__w_o_PPFC__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2020.105737/Fig4_G_stability_performance_curve/validation_result.json,10.1016/j.nanoen.2020.105737,10.1016_j.nanoen.2020.105737__Fig4__G__stability_performance_curve,w/o PPFC,1.0,56,930.708098944794,True,11,0.4700545954266639,4,2,1,0.32173183626260404,0.4991613727146996
C066ccd9117,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2021.105742/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.105742__Fig5__B__stability_performance_curve_pce__CsFAMA__Series_1.csv,x_time_h/10.1016_j.nanoen.2021.105742/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.105742__Fig5__B__stability_performance_curve_pce__CsFAMA__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2021.105742/Fig5_B_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2021.105742,10.1016_j.nanoen.2021.105742__Fig5__B__stability_performance_curve_pce,CsFAMA,1.0,64,3809.2021339069233,True,5,0.396791888948638,1,2,1,0.05491024159118625,0.9391795519442947
Cf50baf46a2,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2021.105742/Fig5_C_stability/accepted/10.1016_j.nanoen.2021.105742__Fig5__C__stability__CsFAMA__Series_1.csv,x_time_h/10.1016_j.nanoen.2021.105742/Fig5_C_stability/accepted/10.1016_j.nanoen.2021.105742__Fig5__C__stability__CsFAMA__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2021.105742/Fig5_C_stability/validation_result.json,10.1016/j.nanoen.2021.105742,10.1016_j.nanoen.2021.105742__Fig5__C__stability,CsFAMA,1.0,61,1199.4069622882262,True,16,0.066633720127124,4,4,3,0.36149106955745597,0.28201812458715275
C76078a9ddb,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2021.105742/Fig5_D_stability_performance_curve_pce_spectrum/accepted/10.1016_j.nanoen.2021.105742__Fig5__D__stability_performance_curve_pce_spectrum__CsFAMA__Series_1.csv,x_time_h/10.1016_j.nanoen.2021.105742/Fig5_D_stability_performance_curve_pce_spectrum/accepted/10.1016_j.nanoen.2021.105742__Fig5__D__stability_performance_curve_pce_spectrum__CsFAMA__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2021.105742/Fig5_D_stability_performance_curve_pce_spectrum/validation_result.json,10.1016/j.nanoen.2021.105742,10.1016_j.nanoen.2021.105742__Fig5__D__stability_performance_curve_pce_spectrum,CsFAMA,1.0,64,854.1258582740409,True,23,0.045191844353124,6,6,1,0.08410374215322675,0.9100621083990253
C986c7f52b7,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2021.105751/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.105751__Fig4__A__stability_performance_curve_pce__Li-TFSI_t-BP__Series_2.csv,x_time_h/10.1016_j.nanoen.2021.105751/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.105751__Fig4__A__stability_performance_curve_pce__Li-TFSI_t-BP__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2021.105751/Fig4_A_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2021.105751,10.1016_j.nanoen.2021.105751__Fig4__A__stability_performance_curve_pce,Li-TFSI/t-BP,1.0,66,1174.4295790429444,True,17,0.0602271578996383,5,4,3,0.32312322147021344,0.669648056429597
C7de3d33d0b,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2021.106286/Fig1_F_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.106286__Fig1__F__stability_performance_curve_pce__Control__Series_2.csv,x_time_h/10.1016_j.nanoen.2021.106286/Fig1_F_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.106286__Fig1__F__stability_performance_curve_pce__Control__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2021.106286/Fig1_F_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2021.106286,10.1016_j.nanoen.2021.106286__Fig1__F__stability_performance_curve_pce,Control,1.0,50,995.242481225434,True,15,0.0677035701513903,4,3,1,0.14366874274472174,0.8071303690157201
Cce4c13dd26,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2021.106286/Fig1_G_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.106286__Fig1__G__stability_performance_curve_pce__Control__Series_1.csv,x_time_h/10.1016_j.nanoen.2021.106286/Fig1_G_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.106286__Fig1__G__stability_performance_curve_pce__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2021.106286/Fig1_G_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2021.106286,10.1016_j.nanoen.2021.106286__Fig1__G__stability_performance_curve_pce,Control,1.0,51,488.917332229478,True,31,0.0325944888152988,8,7,1,0.2909307418358784,0.7459928828759809
C62a8f97ae1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2021.106445/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.106445__Fig5__D__stability_performance_curve_pce__Control__Series_1.csv,x_time_h/10.1016_j.nanoen.2021.106445/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.106445__Fig5__D__stability_performance_curve_pce__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2021.106445/Fig5_D_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2021.106445,10.1016_j.nanoen.2021.106445__Fig5__D__stability_performance_curve_pce,Control,1.0,73,501.42756526892055,True,44,0.0232142391328205,11,11,3,0.0794106236476514,0.8993454720867028
C63b8a1f362,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2022.107416/Fig3_F_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2022.107416__Fig3__F__stability_performance_curve_pce__Control__Series_1.csv,x_time_h/10.1016_j.nanoen.2022.107416/Fig3_F_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2022.107416__Fig3__F__stability_performance_curve_pce__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2022.107416/Fig3_F_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2022.107416,10.1016_j.nanoen.2022.107416__Fig3__F__stability_performance_curve_pce,Control,1.0,93,1996.22727836568,True,14,0.0723270753031044,4,3,3,0.2535636182689612,0.6727217406492891
C702d52a47f,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2022.107416/Fig3_G_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2022.107416__Fig3__G__stability_performance_curve_pce__Control__Series_1.csv,x_time_h/10.1016_j.nanoen.2022.107416/Fig3_G_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2022.107416__Fig3__G__stability_performance_curve_pce__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2022.107416/Fig3_G_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2022.107416,10.1016_j.nanoen.2022.107416__Fig3__G__stability_performance_curve_pce,Control,1.0,87,1055.5801048014334,True,25,0.0409139575504434,7,6,3,0.25584338297103537,0.6913773918828513
C915df6404b,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2022.107818/Fig5_F_stability_performance_curve/accepted/10.1016_j.nanoen.2022.107818__Fig5__F__stability_performance_curve__Control__Series_1.csv,x_time_h/10.1016_j.nanoen.2022.107818/Fig5_F_stability_performance_curve/accepted/10.1016_j.nanoen.2022.107818__Fig5__F__stability_performance_curve__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nanoen.2022.107818/Fig5_F_stability_performance_curve/validation_result.json,10.1016/j.nanoen.2022.107818,10.1016_j.nanoen.2022.107818__Fig5__F__stability_performance_curve,Control,1.0,37,3633.688888339508,True,4,0.2633107890101095,1,1,1,0.1853350031432306,0.8216812237587308
Cdae867c8fd,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nantod.2021.101164/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.nantod.2021.101164__Fig6__A__stability_performance_curve_pce__o—wlo__Series_1.csv,x_time_h/10.1016_j.nantod.2021.101164/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.nantod.2021.101164__Fig6__A__stability_performance_curve_pce__o—wlo__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nantod.2021.101164/Fig6_A_stability_performance_curve_pce/validation_result.json,10.1016/j.nantod.2021.101164,10.1016_j.nantod.2021.101164__Fig6__A__stability_performance_curve_pce,o—wlo,1.0,99,1368.7605989269173,True,22,0.046556482956698,6,5,1,0.26591171777637423,0.5626810065218728
C1a3b58c7d1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nantod.2021.101164/Fig6_D_stability_performance_curve_pce/accepted/10.1016_j.nantod.2021.101164__Fig6__D__stability_performance_curve_pce__w_o__Series_2.csv,x_time_h/10.1016_j.nantod.2021.101164/Fig6_D_stability_performance_curve_pce/accepted/10.1016_j.nantod.2021.101164__Fig6__D__stability_performance_curve_pce__w_o__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.nantod.2021.101164/Fig6_D_stability_performance_curve_pce/validation_result.json,10.1016/j.nantod.2021.101164,10.1016_j.nantod.2021.101164__Fig6__D__stability_performance_curve_pce,w/o,1.0,98,658.5792785152322,True,45,0.0226315903269841,12,11,2,1.0115301544647919,0.2576051947015669
C0cfc37aab9,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.optmat.2020.110377/Fig4_whole_pce/accepted/10.1016_j.optmat.2020.110377__Fig4__whole__pce__P3HT_PEDOT_PS__Series_2.csv,x_time_h/10.1016_j.optmat.2020.110377/Fig4_whole_pce/accepted/10.1016_j.optmat.2020.110377__Fig4__whole__pce__P3HT_PEDOT_PS__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.optmat.2020.110377/Fig4_whole_pce/validation_result.json,10.1016/j.optmat.2020.110377,10.1016_j.optmat.2020.110377__Fig4__whole__pce,P3HT/PEDOT:PS,1.0,131,472.9359599939338,True,86,0.0117645761192522,22,22,0,0.6571958752864024,0.7089999267108029
Ccd58dd12bf,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.optmat.2020.110377/Fig4_whole_pce/accepted/10.1016_j.optmat.2020.110377__Fig4__whole__pce__P3HT__Series_3.csv,x_time_h/10.1016_j.optmat.2020.110377/Fig4_whole_pce/accepted/10.1016_j.optmat.2020.110377__Fig4__whole__pce__P3HT__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.optmat.2020.110377/Fig4_whole_pce/validation_result.json,10.1016/j.optmat.2020.110377,10.1016_j.optmat.2020.110377__Fig4__whole__pce,P3HT,1.0,135,476.46533282970944,True,85,0.0235291522385042,22,22,0,0.5050041057180362,0.7667853650178533
Cb84d3c550a,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.optmat.2020.110377/Fig4_whole_pce/accepted/10.1016_j.optmat.2020.110377__Fig4__whole__pce__Spiro-OMeTAD__Series_1.csv,x_time_h/10.1016_j.optmat.2020.110377/Fig4_whole_pce/accepted/10.1016_j.optmat.2020.110377__Fig4__whole__pce__Spiro-OMeTAD__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.optmat.2020.110377/Fig4_whole_pce/validation_result.json,10.1016/j.optmat.2020.110377,10.1016_j.optmat.2020.110377__Fig4__whole__pce,Spiro-OMeTAD,1.0,136,476.46533282970944,True,86,0.0117645761192522,22,22,0,1.1516859620446125,0.6046764224005805
Cba9448bf29,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.optmat.2020.110794/Fig7_A_stability_performance_curve/accepted/10.1016_j.optmat.2020.110794__Fig7__A__stability_performance_curve__55__Series_2.csv,x_time_h/10.1016_j.optmat.2020.110794/Fig7_A_stability_performance_curve/accepted/10.1016_j.optmat.2020.110794__Fig7__A__stability_performance_curve__55__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.optmat.2020.110794/Fig7_A_stability_performance_curve/validation_result.json,10.1016/j.optmat.2020.110794,10.1016_j.optmat.2020.110794__Fig7__A__stability_performance_curve,55,1.0,59,388.9389738944532,True,45,0.0223528145916354,12,11,3,0.3258171711234767,0.4386764460343913
Cf4bda0f607,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.optmat.2020.110794/Fig7_A_stability_performance_curve/accepted/10.1016_j.optmat.2020.110794__Fig7__A__stability_performance_curve__RT__Series_1.csv,x_time_h/10.1016_j.optmat.2020.110794/Fig7_A_stability_performance_curve/accepted/10.1016_j.optmat.2020.110794__Fig7__A__stability_performance_curve__RT__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.optmat.2020.110794/Fig7_A_stability_performance_curve/validation_result.json,10.1016/j.optmat.2020.110794,10.1016_j.optmat.2020.110794__Fig7__A__stability_performance_curve,RT,1.0,59,388.9389738944532,True,45,0.0223528145916354,12,11,0,0.8200819178172739,0.5841739237678402
Cee9d763da1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2018.05.030/Fig6_C_density_of_states/accepted/10.1016_j.orgel.2018.05.030__Fig6__C__density_of_states__Reference__Series_2.csv,x_time_h/10.1016_j.orgel.2018.05.030/Fig6_C_density_of_states/accepted/10.1016_j.orgel.2018.05.030__Fig6__C__density_of_states__Reference__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2018.05.030/Fig6_C_density_of_states/validation_result.json,10.1016/j.orgel.2018.05.030,10.1016_j.orgel.2018.05.030__Fig6__C__density_of_states,Reference,1.0,50,526.2765067295572,True,28,0.0358011229067727,7,7,1,0.07564567839502914,0.9180277596785568
Cb206ee1f69,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2018.09.045/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.09.045__Fig6__B__mppt_stability_performance_curve_pce__Spiro-OMeTAD__Series_2.csv,x_time_h/10.1016_j.orgel.2018.09.045/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.09.045__Fig6__B__mppt_stability_performance_curve_pce__Spiro-OMeTAD__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2018.09.045/Fig6_B_mppt_stability_performance_curve_pce/validation_result.json,10.1016/j.orgel.2018.09.045,10.1016_j.orgel.2018.09.045__Fig6__B__mppt_stability_performance_curve_pce,Spiro-OMeTAD,1.0,59,492.37685882606576,True,36,0.0282975206221878,9,9,0,0.6635528325028854,0.618001279339083
C9989b325e3,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2019.03.002/Fig6_whole_stability/accepted/10.1016_j.orgel.2019.03.002__Fig6__whole__stability__C₆₀__Series_2.csv,x_time_h/10.1016_j.orgel.2019.03.002/Fig6_whole_stability/accepted/10.1016_j.orgel.2019.03.002__Fig6__whole__stability__C₆₀__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2019.03.002/Fig6_whole_stability/validation_result.json,10.1016/j.orgel.2019.03.002,10.1016_j.orgel.2019.03.002__Fig6__whole__stability,C₆₀,1.0,79,690.5069737328993,True,34,0.0295088450313206,9,8,3,0.4235313449426803,0.04866520662299547
Cc263efecbf,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/accepted/10.1016_j.orgel.2019.07.004__Fig4__E__stability__CdS_PCBM__Series_1.csv,x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/accepted/10.1016_j.orgel.2019.07.004__Fig4__E__stability__CdS_PCBM__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/validation_result.json,10.1016/j.orgel.2019.07.004,10.1016_j.orgel.2019.07.004__Fig4__E__stability,CdS/PCBM,1.0,45,504.3831531333868,True,27,0.0373617150469176,7,6,1,0.04776206289193159,0.944606548303574
C233900d0b7,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/accepted/10.1016_j.orgel.2019.07.004__Fig4__E__stability__Cds__Series_2.csv,x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/accepted/10.1016_j.orgel.2019.07.004__Fig4__E__stability__Cds__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/validation_result.json,10.1016/j.orgel.2019.07.004,10.1016_j.orgel.2019.07.004__Fig4__E__stability,Cds,1.0,44,481.96612410523625,True,27,0.0373617150469177,7,6,1,0.07181305127208178,0.9094358452573692
Ca15bd6d270,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2019.105490/Fig9_F_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105490__Fig9__F__stability_performance_curve_pce__WO__Series_1.csv,x_time_h/10.1016_j.orgel.2019.105490/Fig9_F_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105490__Fig9__F__stability_performance_curve_pce__WO__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2019.105490/Fig9_F_stability_performance_curve_pce/validation_result.json,10.1016/j.orgel.2019.105490,10.1016_j.orgel.2019.105490__Fig9__F__stability_performance_curve_pce,WO,1.0,62,1430.437410607638,True,13,0.078165978721729,4,3,3,0.7838398138648729,0.16681380547806676
C83e6546cfc,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105573__Fig6__A__stability_performance_curve_pce__PC61BM_BIZ__Series_2.csv,x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105573__Fig6__A__stability_performance_curve_pce__PC61BM_BIZ__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/validation_result.json,10.1016/j.orgel.2019.105573,10.1016_j.orgel.2019.105573__Fig6__A__stability_performance_curve_pce,PC61BM:BIZ,1.0,55,423.41286777434493,True,39,0.0261365967761942,10,10,1,0.20237886965108778,0.8085217348616872
C20a6dac3cd,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105573__Fig6__A__stability_performance_curve_pce__PC61BM__Series_1.csv,x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105573__Fig6__A__stability_performance_curve_pce__PC61BM__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/validation_result.json,10.1016/j.orgel.2019.105573,10.1016_j.orgel.2019.105573__Fig6__A__stability_performance_curve_pce,PC61BM,1.0,56,431.2538468072033,True,39,0.0261365967761942,10,10,1,0.03187522138710456,0.962167144480771
Cbf61e63b9a,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2020.105627/Fig6_whole_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105627__Fig6__whole__stability_performance_curve_pce__w_o_NH₄F__Series_1.csv,x_time_h/10.1016_j.orgel.2020.105627/Fig6_whole_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105627__Fig6__whole__stability_performance_curve_pce__w_o_NH₄F__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2020.105627/Fig6_whole_stability_performance_curve_pce/validation_result.json,10.1016/j.orgel.2020.105627,10.1016_j.orgel.2020.105627__Fig6__whole__stability_performance_curve_pce,w/o NH₄F,1.0,56,454.0477000044789,True,37,0.0275180424245139,10,9,2,0.5901558908516329,0.1964528813864864
C5c02a3f7bb,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105937__Fig3__E__stability_performance_curve_pce__KF__Series_2.csv,x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105937__Fig3__E__stability_performance_curve_pce__KF__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/validation_result.json,10.1016/j.orgel.2020.105937,10.1016_j.orgel.2020.105937__Fig3__E__stability_performance_curve_pce,KF,1.0,43,444.5822091453826,True,29,0.0352843023131256,8,7,1,0.12270425382312135,0.8719170029626881
C2220e5c348,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105937__Fig3__E__stability_performance_curve_pce__Pristine__Series_1.csv,x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105937__Fig3__E__stability_performance_curve_pce__Pristine__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/validation_result.json,10.1016/j.orgel.2020.105937,10.1016_j.orgel.2020.105937__Fig3__E__stability_performance_curve_pce,Pristine,1.0,47,486.92337192113337,True,29,0.0352843023131259,8,7,1,0.06207106247194031,0.9287335273616469
C3b92389430,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2020.106052/Fig4_F_stability_performance_curve/accepted/10.1016_j.orgel.2020.106052__Fig4__F__stability_performance_curve__Control__Series_2.csv,x_time_h/10.1016_j.orgel.2020.106052/Fig4_F_stability_performance_curve/accepted/10.1016_j.orgel.2020.106052__Fig4__F__stability_performance_curve__Control__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2020.106052/Fig4_F_stability_performance_curve/validation_result.json,10.1016/j.orgel.2020.106052,10.1016_j.orgel.2020.106052__Fig4__F__stability_performance_curve,Control,1.0,54,797.9734200378883,True,20,0.0501870075495528,5,5,3,0.06292782579318339,0.9237675061938545
C8110edc063,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2021.106310/Fig6_B_stability_performance_curve/accepted/10.1016_j.orgel.2021.106310__Fig6__B__stability_performance_curve__0_mg__Series_2.csv,x_time_h/10.1016_j.orgel.2021.106310/Fig6_B_stability_performance_curve/accepted/10.1016_j.orgel.2021.106310__Fig6__B__stability_performance_curve__0_mg__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.orgel.2021.106310/Fig6_B_stability_performance_curve/validation_result.json,10.1016/j.orgel.2021.106310,10.1016_j.orgel.2021.106310__Fig6__B__stability_performance_curve,0 mg,1.0,66,1017.4183009563328,True,18,0.1994937845012419,6,5,1,0.16386809824346257,0.8383193889940732
C1c37fab571,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.physb.2020.412124/Fig11_A_stability_performance_curve_pce/accepted/10.1016_j.physb.2020.412124__Fig11__A__stability_performance_curve_pce__X60WLi-TFSI__Series_1.csv,x_time_h/10.1016_j.physb.2020.412124/Fig11_A_stability_performance_curve_pce/accepted/10.1016_j.physb.2020.412124__Fig11__A__stability_performance_curve_pce__X60WLi-TFSI__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.physb.2020.412124/Fig11_A_stability_performance_curve_pce/validation_result.json,10.1016/j.physb.2020.412124,10.1016_j.physb.2020.412124__Fig11__A__stability_performance_curve_pce,X60WLi-TFSI,1.0,71,837.0924818006521,True,26,0.039861546752412,7,7,1,0.1620142489031924,0.8398739588715997
