curve_id,source_file,relative_source,validation_file,doi,record_id,legend,time_factor_to_hours,n_original_points,duration_hours,covers_window,n_points_in_window,maximum_relative_gap,points_first_quarter,points_last_quarter
Cf28cfd4de1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201606806/Fig5_A_stability_performance_curve_pce/accepted/10.1002_adma.201606806__Fig5__A__stability_performance_curve_pce__Control__Series_1.csv,x_time_day/10.1002_adma.201606806/Fig5_A_stability_performance_curve_pce/accepted/10.1002_adma.201606806__Fig5__A__stability_performance_curve_pce__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201606806/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1002/adma.201606806,10.1002_adma.201606806__Fig5__A__stability_performance_curve_pce,Control,24.0,55,1056.2314141365266,True,39,0.026079788003371202,10,10
Cca979b07ab,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201606806/Fig5_A_stability_performance_curve_pce/accepted/10.1002_adma.201606806__Fig5__A__stability_performance_curve_pce__PCBM__Series_2.csv,x_time_day/10.1002_adma.201606806/Fig5_A_stability_performance_curve_pce/accepted/10.1002_adma.201606806__Fig5__A__stability_performance_curve_pce__PCBM__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201606806/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1002/adma.201606806,10.1002_adma.201606806__Fig5__A__stability_performance_curve_pce,PCBM,24.0,54,1036.6715731339987,True,39,0.026079788003371202,10,10
C80b957fd7a,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201902902/Fig6_D_stability_performance_curve_pce/accepted/10.1002_adma.201902902__Fig6__D__stability_performance_curve_pce__1TSnO₂__Series_1.csv,x_time_day/10.1002_adma.201902902/Fig6_D_stability_performance_curve_pce/accepted/10.1002_adma.201902902__Fig6__D__stability_performance_curve_pce__1TSnO₂__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201902902/Fig6_D_stability_performance_curve_pce/validation_result.json,10.1002/adma.201902902,10.1002_adma.201902902__Fig6__D__stability_performance_curve_pce,1TSnO₂,24.0,48,809.358275932653,True,44,0.022960518466174865,11,11
C06a3acefb1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__1%_H₂O__Series_3.csv,x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__1%_H₂O__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/validation_result.json,10.1002/adma.201907864,10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce,1% H₂O,24.0,53,945.3186589654779,True,41,0.09166726389968274,11,11
C8e833cf072,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__Reference__Series_2.csv,x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__Reference__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/validation_result.json,10.1002/adma.201907864,10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce,Reference,24.0,56,945.3186589654779,True,44,0.02291681597492091,11,11
C9d65dc679e,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201501354/Fig9_C_stability_performance_curve/accepted/10.1002_aenm.201501354__Fig9__C__stability_performance_curve__Device_based_on_C-PbI₂__Series_1.csv,x_time_day/10.1002_aenm.201501354/Fig9_C_stability_performance_curve/accepted/10.1002_aenm.201501354__Fig9__C__stability_performance_curve__Device_based_on_C-PbI₂__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201501354/Fig9_C_stability_performance_curve/validation_result.json,10.1002/aenm.201501354,10.1002_aenm.201501354__Fig9__C__stability_performance_curve,Device based on C-PbI₂,24.0,50,855.7058570678157,True,43,0.023284513117491922,11,10
C1673cf3fc8,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce/accepted/10.1002_aenm.201700683__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce/accepted/10.1002_aenm.201700683__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1002/aenm.201700683,10.1002_aenm.201700683__Fig5__A__stability_performance_curve_pce,Spiro-OMeTAD,24.0,68,1081.6152653993709,True,47,0.021524681898495147,12,12
Cc7600e8ab0,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201703392/Fig6_C_stability_performance_curve/accepted/10.1002_aenm.201703392__Fig6__C__stability_performance_curve__Reference__Series_1.csv,x_time_day/10.1002_aenm.201703392/Fig6_C_stability_performance_curve/accepted/10.1002_aenm.201703392__Fig6__C__stability_performance_curve__Reference__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201703392/Fig6_C_stability_performance_curve/validation_result.json,10.1002/aenm.201703392,10.1002_aenm.201703392__Fig6__C__stability_performance_curve,Reference,24.0,75,885.3190455310239,True,63,0.015951694514072794,16,15
C959b636973,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201903299/Fig6_C_stability_performance_curve_pce/accepted/10.1002_aenm.201903299__Fig6__C__stability_performance_curve_pce__0%__Series_2.csv,x_time_day/10.1002_aenm.201903299/Fig6_C_stability_performance_curve_pce/accepted/10.1002_aenm.201903299__Fig6__C__stability_performance_curve_pce__0%__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201903299/Fig6_C_stability_performance_curve_pce/validation_result.json,10.1002/aenm.201903299,10.1002_aenm.201903299__Fig6__C__stability_performance_curve_pce,0%,24.0,52,1240.1305667493748,True,31,0.03242171416338253,8,7
C83307d0973,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_anie.202105512/Fig4_D_stability_performance_curve_pce_photovoltaic_parameter/accepted/10.1002_anie.202105512__Fig4__D__stability_performance_curve_pce_photovoltaic_parameter__Control_Device__Series_2.csv,x_time_day/10.1002_anie.202105512/Fig4_D_stability_performance_curve_pce_photovoltaic_parameter/accepted/10.1002_anie.202105512__Fig4__D__stability_performance_curve_pce_photovoltaic_parameter__Control_Device__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_anie.202105512/Fig4_D_stability_performance_curve_pce_photovoltaic_parameter/validation_result.json,10.1002/anie.202105512,10.1002_anie.202105512__Fig4__D__stability_performance_curve_pce_photovoltaic_parameter,Control Device,24.0,46,834.910522905491,True,41,0.024738089567570266,11,10
C99e839c109,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_chem.201704181/Fig5_D_stability_performance_curve_pce/accepted/10.1002_chem.201704181__Fig5__D__stability_performance_curve_pce__W_O_IPA__Series_1.csv,x_time_day/10.1002_chem.201704181/Fig5_D_stability_performance_curve_pce/accepted/10.1002_chem.201704181__Fig5__D__stability_performance_curve_pce__W_O_IPA__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_chem.201704181/Fig5_D_stability_performance_curve_pce/validation_result.json,10.1002/chem.201704181,10.1002_chem.201704181__Fig5__D__stability_performance_curve_pce,W/O IPA,24.0,36,923.6454625113493,True,29,0.03518649380995642,8,7
C3535998ba7,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/accepted/10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce__TiO2CL__Series_1.csv,x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/accepted/10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce__TiO2CL__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/validation_result.json,10.1002/smll.202004778,10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce,TiO2CL,24.0,79,1180.2337093921115,True,50,0.020174935203284502,13,12
C40ab0e61f6,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/accepted/10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce__TiO2_CL+Ti_100-NaPA@TiO2__Series_2.csv,x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/accepted/10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce__TiO2_CL+Ti_100-NaPA@TiO2__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/validation_result.json,10.1002/smll.202004778,10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce,TiO2 CL+Ti 100-NaPA@TiO2,24.0,79,1180.2337093921117,True,50,0.020174935203284197,13,12
C6c428c330e,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201800232/Fig4_D_stability_performance_curve_pce/accepted/10.1002_solr.201800232__Fig4__D__stability_performance_curve_pce__Spiro-OMeTAD_Devices__Series_1.csv,x_time_day/10.1002_solr.201800232/Fig4_D_stability_performance_curve_pce/accepted/10.1002_solr.201800232__Fig4__D__stability_performance_curve_pce__Spiro-OMeTAD_Devices__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201800232/Fig4_D_stability_performance_curve_pce/validation_result.json,10.1002/solr.201800232,10.1002_solr.201800232__Fig4__D__stability_performance_curve_pce,Spiro-OMeTAD Devices,24.0,59,1200.8490963309823,True,37,0.027605726352436553,10,9
C871e6a7bab,"/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201800338/Fig2_D_stability_performance_curve_pce/accepted/10.1002_solr.201800338__Fig2__D__stability_performance_curve_pce__DMSO-molecule-control,_1cm²_device__Series_2.csv","x_time_day/10.1002_solr.201800338/Fig2_D_stability_performance_curve_pce/accepted/10.1002_solr.201800338__Fig2__D__stability_performance_curve_pce__DMSO-molecule-control,_1cm²_device__Series_2.csv",/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201800338/Fig2_D_stability_performance_curve_pce/validation_result.json,10.1002/solr.201800338,10.1002_solr.201800338__Fig2__D__stability_performance_curve_pce,"DMSO-molecule-control, 1cm² device",24.0,53,1192.7555973506749,True,33,0.030583476855145817,9,8
C5e34e50682,"/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201800338/Fig2_D_stability_performance_curve_pce/accepted/10.1002_solr.201800338__Fig2__D__stability_performance_curve_pce__Pristine,_1cm²_device__Series_1.csv","x_time_day/10.1002_solr.201800338/Fig2_D_stability_performance_curve_pce/accepted/10.1002_solr.201800338__Fig2__D__stability_performance_curve_pce__Pristine,_1cm²_device__Series_1.csv",/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201800338/Fig2_D_stability_performance_curve_pce/validation_result.json,10.1002/solr.201800338,10.1002_solr.201800338__Fig2__D__stability_performance_curve_pce,"Pristine, 1cm² device",24.0,53,1192.7555973506749,True,33,0.030583476855145817,9,8
Cd76ab61344,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201900249/Fig1_C_stability_performance_curve_pce/accepted/10.1002_solr.201900249__Fig1__C__stability_performance_curve_pce__o—pero-pristine__Series_1.csv,x_time_day/10.1002_solr.201900249/Fig1_C_stability_performance_curve_pce/accepted/10.1002_solr.201900249__Fig1__C__stability_performance_curve_pce__o—pero-pristine__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201900249/Fig1_C_stability_performance_curve_pce/validation_result.json,10.1002/solr.201900249,10.1002_solr.201900249__Fig1__C__stability_performance_curve_pce,o—pero-pristine,24.0,117,1294.0832685176356,True,68,0.014874520327789166,17,17
C4f7faf34c9,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201900249/Fig6_E_stability_performance_curve_pce/accepted/10.1002_solr.201900249__Fig6__E__stability_performance_curve_pce__pero-pristine__Series_1.csv,x_time_day/10.1002_solr.201900249/Fig6_E_stability_performance_curve_pce/accepted/10.1002_solr.201900249__Fig6__E__stability_performance_curve_pce__pero-pristine__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201900249/Fig6_E_stability_performance_curve_pce/validation_result.json,10.1002/solr.201900249,10.1002_solr.201900249__Fig6__E__stability_performance_curve_pce,pero-pristine,24.0,134,1288.0013745369852,True,78,0.01291229448157416,20,19
Cc457d59bfb,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201900336/Fig5_D_stability_performance_curve_pce/accepted/10.1002_solr.201900336__Fig5__D__stability_performance_curve_pce__o—SnO₂__Series_2.csv,x_time_day/10.1002_solr.201900336/Fig5_D_stability_performance_curve_pce/accepted/10.1002_solr.201900336__Fig5__D__stability_performance_curve_pce__o—SnO₂__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201900336/Fig5_D_stability_performance_curve_pce/validation_result.json,10.1002/solr.201900336,10.1002_solr.201900336__Fig5__D__stability_performance_curve_pce,o—SnO₂,24.0,43,1069.5611589670375,True,30,0.03395432250689025,8,7
Cf8b5328074,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201900457/Fig5_D_stability_performance_curve_pce/accepted/10.1002_solr.201900457__Fig5__D__stability_performance_curve_pce__CsPb0.5Sn0.5I2Br__Series_1.csv,x_time_day/10.1002_solr.201900457/Fig5_D_stability_performance_curve_pce/accepted/10.1002_solr.201900457__Fig5__D__stability_performance_curve_pce__CsPb0.5Sn0.5I2Br__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.201900457/Fig5_D_stability_performance_curve_pce/validation_result.json,10.1002/solr.201900457,10.1002_solr.201900457__Fig5__D__stability_performance_curve_pce,CsPb0.5Sn0.5I2Br,24.0,63,1413.326273347155,True,33,0.03039411340531539,9,8
Ce14af24573,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202000206/Fig7_A_stability_performance_curve_pce/accepted/10.1002_solr.202000206__Fig7__A__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv,x_time_day/10.1002_solr.202000206/Fig7_A_stability_performance_curve_pce/accepted/10.1002_solr.202000206__Fig7__A__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202000206/Fig7_A_stability_performance_curve_pce/validation_result.json,10.1002/solr.202000206,10.1002_solr.202000206__Fig7__A__stability_performance_curve_pce,PEDOT:PSS,24.0,73,1327.8829287634512,True,41,0.02459042460673072,11,10
C320ada032f,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202000637/Fig5_B_stability_performance_curve_pce/accepted/10.1002_solr.202000637__Fig5__B__stability_performance_curve_pce__Reference_PSCs__Series_1.csv,x_time_day/10.1002_solr.202000637/Fig5_B_stability_performance_curve_pce/accepted/10.1002_solr.202000637__Fig5__B__stability_performance_curve_pce__Reference_PSCs__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202000637/Fig5_B_stability_performance_curve_pce/validation_result.json,10.1002/solr.202000637,10.1002_solr.202000637__Fig5__B__stability_performance_curve_pce,Reference PSCs,24.0,65,826.257981810935,True,59,0.017213707954394596,15,15
C467e0e821d,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202000801/Fig5_A_stability_performance_curve/accepted/10.1002_solr.202000801__Fig5__A__stability_performance_curve__PMMA_Spiro__Series_1.csv,x_time_day/10.1002_solr.202000801/Fig5_A_stability_performance_curve/accepted/10.1002_solr.202000801__Fig5__A__stability_performance_curve__PMMA_Spiro__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202000801/Fig5_A_stability_performance_curve/validation_result.json,10.1002/solr.202000801,10.1002_solr.202000801__Fig5__A__stability_performance_curve,PMMA/Spiro,24.0,71,998.2683762040174,True,53,0.01901463573721958,14,13
Ce5138b8834,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202100069/Fig5_B_stability_performance_curve_pce/accepted/10.1002_solr.202100069__Fig5__B__stability_performance_curve_pce__o—wlo_APZ__Series_1.csv,x_time_day/10.1002_solr.202100069/Fig5_B_stability_performance_curve_pce/accepted/10.1002_solr.202100069__Fig5__B__stability_performance_curve_pce__o—wlo_APZ__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202100069/Fig5_B_stability_performance_curve_pce/validation_result.json,10.1002/solr.202100069,10.1002_solr.202100069__Fig5__B__stability_performance_curve_pce,o—wlo APZ,24.0,52,1409.0692793344488,True,28,0.03683841253161972,7,7
Cd48b15f6f6,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202100069/Fig5_B_stability_performance_curve_pce/accepted/10.1002_solr.202100069__Fig5__B__stability_performance_curve_pce__with_APZ__Series_2.csv,x_time_day/10.1002_solr.202100069/Fig5_B_stability_performance_curve_pce/accepted/10.1002_solr.202100069__Fig5__B__stability_performance_curve_pce__with_APZ__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202100069/Fig5_B_stability_performance_curve_pce/validation_result.json,10.1002/solr.202100069,10.1002_solr.202100069__Fig5__B__stability_performance_curve_pce,with APZ,24.0,52,1409.0692793344488,True,28,0.03683841253161972,7,7
Cff12de5413,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202100178/Fig3_D_stability_performance_curve_pce/accepted/10.1002_solr.202100178__Fig3__D__stability_performance_curve_pce__Control__Series_1.csv,x_time_day/10.1002_solr.202100178/Fig3_D_stability_performance_curve_pce/accepted/10.1002_solr.202100178__Fig3__D__stability_performance_curve_pce__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202100178/Fig3_D_stability_performance_curve_pce/validation_result.json,10.1002/solr.202100178,10.1002_solr.202100178__Fig3__D__stability_performance_curve_pce,Control,24.0,48,793.2475581405615,True,45,0.0225034768266828,12,11
Cd15be3309d,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202100344/Fig5_A_pce/accepted/10.1002_solr.202100344__Fig5__A__pce__Pristine__Series_2.csv,x_time_day/10.1002_solr.202100344/Fig5_A_pce/accepted/10.1002_solr.202100344__Fig5__A__pce__Pristine__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202100344/Fig5_A_pce/validation_result.json,10.1002/solr.202100344,10.1002_solr.202100344__Fig5__A__pce,Pristine,24.0,58,902.2305651510269,True,48,0.021104808541544874,12,12
C0f43066752,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202100404/Fig7_A_pce/accepted/10.1002_solr.202100404__Fig7__A__pce__W_O_BMIMBF₄__Series_2.csv,x_time_day/10.1002_solr.202100404/Fig7_A_pce/accepted/10.1002_solr.202100404__Fig7__A__pce__W_O_BMIMBF₄__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_solr.202100404/Fig7_A_pce/validation_result.json,10.1002/solr.202100404,10.1002_solr.202100404__Fig7__A__pce,W/O BMIMBF₄,24.0,77,1615.982758348171,True,36,0.02835057470786281,9,9
